[KW]	[sec]	[bar]	[Pa]	[Pa]	Drehzahl [1/min]	
					1275	
-322.6	-0.018640523	4.2123	-322.6	375
-322.5	-0.018627451	4.2084	-322.5	376
-322.4	-0.018614379	4.2023	-322.4	377
-322.3	-0.018601307	4.2035	-322.3	378
-322.2	-0.018588235	4.2042	-322.2	379
-322.1	-0.018575163	4.2019	-322.1	380
-322	-0.018562092	4.1947	-322	381
-321.9	-0.01854902	4.1926	-321.9	382
-321.8	-0.018535948	4.1936	-321.8	383
-321.7	-0.018522876	4.1933	-321.7	384
-321.6	-0.018509804	4.1885	-321.6	385
-321.5	-0.018496732	4.184	-321.5	386
-321.4	-0.01848366	4.185	-321.4	387
-321.3	-0.018470588	4.1864	-321.3	388
-321.2	-0.018457516	4.1831	-321.2	389
-321.1	-0.018444444	4.1773	-321.1	390
-321	-0.018431373	4.1727	-321	391
-320.9	-0.018418301	4.1722	-320.9	392
-320.8	-0.018405229	4.1737	-320.8	393
-320.7	-0.018392157	4.1718	-320.7	394
-320.6	-0.018379085	4.164	-320.6	395
-320.5	-0.018366013	4.1631	-320.5	396
-320.4	-0.018352941	4.1609	-320.4	397
-320.3	-0.018339869	4.1573	-320.3	398
-320.2	-0.018326797	4.1552	-320.2	399
-320.1	-0.018313725	4.1534	-320.1	400
-320	-0.018300654	4.1525	-320	401
-319.9	-0.018287582	4.1451	-319.9	402
-319.8	-0.01827451	4.1376	-319.8	403
-319.7	-0.018261438	4.1338	-319.7	404
-319.6	-0.018248366	4.1366	-319.6	405
-319.5	-0.018235294	4.1415	-319.5	406
-319.4	-0.018222222	4.1469	-319.4	407
-319.3	-0.01820915	4.1463	-319.3	408
-319.2	-0.018196078	4.1389	-319.2	409
-319.1	-0.018183007	4.1269	-319.1	410
-319	-0.018169935	4.1174	-319	411
-318.9	-0.018156863	4.1074	-318.9	412
-318.8	-0.018143791	4.103	-318.8	413
-318.7	-0.018130719	4.1016	-318.7	414
-318.6	-0.018117647	4.0909	-318.6	415
-318.5	-0.018104575	4.0804	-318.5	416
-318.4	-0.018091503	4.0979	-318.4	417
-318.3	-0.018078431	4.1409	-318.3	418
-318.2	-0.018065359	4.1355	-318.2	419
-318.1	-0.018052288	4.1067	-318.1	420
-318	-0.018039216	4.0679	-318	421
-317.9	-0.018026144	4.035	-317.9	422
-317.8	-0.018013072	4.028	-317.8	423
-317.7	-0.018	4.0275	-317.7	424
-317.6	-0.017986928	4.0253	-317.6	425
-317.5	-0.017973856	4.0439	-317.5	426
-317.4	-0.017960784	4.0672	-317.4	427
-317.3	-0.017947712	4.0771	-317.3	428
-317.2	-0.017934641	4.0713	-317.2	429
-317.1	-0.017921569	4.0545	-317.1	430
-317	-0.017908497	4.0219	-317	431
-316.9	-0.017895425	4.0085	-316.9	432
-316.8	-0.017882353	4.0123	-316.8	433
-316.7	-0.017869281	4.0219	-316.7	434
-316.6	-0.017856209	4.0324	-316.6	435
-316.5	-0.017843137	4.0378	-316.5	436
-316.4	-0.017830065	4.0387	-316.4	437
-316.3	-0.017816993	4.0314	-316.3	438
-316.2	-0.017803922	4.0218	-316.2	439
-316.1	-0.01779085	4.0079	-316.1	440
-316	-0.017777778	4.0086	-316	441
-315.9	-0.017764706	4.0126	-315.9	442
-315.8	-0.017751634	4.0261	-315.8	443
-315.7	-0.017738562	4.0312	-315.7	444
-315.6	-0.01772549	4.0205	-315.6	445
-315.5	-0.017712418	4.007	-315.5	446
-315.4	-0.017699346	3.996	-315.4	447
-315.3	-0.017686275	3.9966	-315.3	448
-315.2	-0.017673203	4.0054	-315.2	449
-315.1	-0.017660131	4.0057	-315.1	450
-315	-0.017647059	3.9956	-315	451
-314.9	-0.017633987	3.9957	-314.9	452
-314.8	-0.017620915	3.9973	-314.8	453
-314.7	-0.017607843	4.0013	-314.7	454
-314.6	-0.017594771	4.0016	-314.6	455
-314.5	-0.017581699	3.9897	-314.5	456
-314.4	-0.017568627	3.9792	-314.4	457
-314.3	-0.017555556	3.981	-314.3	458
-314.2	-0.017542484	3.9819	-314.2	459
-314.1	-0.017529412	3.9821	-314.1	460
-314	-0.01751634	3.9907	-314	461
-313.9	-0.017503268	3.9922	-313.9	462
-313.8	-0.017490196	3.9852	-313.8	463
-313.7	-0.017477124	3.9799	-313.7	464
-313.6	-0.017464052	3.9737	-313.6	465
-313.5	-0.01745098	3.9676	-313.5	466
-313.4	-0.017437908	3.963	-313.4	467
-313.3	-0.017424837	3.9669	-313.3	468
-313.2	-0.017411765	3.9745	-313.2	469
-313.1	-0.017398693	3.978	-313.1	470
-313	-0.017385621	3.9739	-313	471
-312.9	-0.017372549	3.9759	-312.9	472
-312.8	-0.017359477	3.9699	-312.8	473
-312.7	-0.017346405	3.959	-312.7	474
-312.6	-0.017333333	3.9576	-312.6	475
-312.5	-0.017320261	3.9605	-312.5	476
-312.4	-0.01730719	3.9655	-312.4	477
-312.3	-0.017294118	3.9717	-312.3	478
-312.2	-0.017281046	3.9674	-312.2	479
-312.1	-0.017267974	3.9627	-312.1	480
-312	-0.017254902	3.9713	-312	481
-311.9	-0.01724183	3.9716	-311.9	482
