KW	SMD_0_0	SMD_0_9	T_krstTr_0_0	T_krstTr_0_9	m_krstTr_0_0	m_krstTr_0_9	SMD_1_0	SMD_1_9	T_krstTr_1_0	T_krstTr_1_9	m_krstTr_1_0	m_krstTr_1_9	SMD_2_0	SMD_2_9	T_krstTr_2_0	T_krstTr_2_9	m_krstTr_2_0	m_krstTr_2_9	SMD_3_0	SMD_3_9	T_krstTr_3_0	T_krstTr_3_9	m_krstTr_3_0	m_krstTr_3_9	SMD_4_0	SMD_4_9	T_krstTr_4_0	T_krstTr_4_9	m_krstTr_4_0	m_krstTr_4_9	SMD_5_0	SMD_5_9	T_krstTr_5_0	T_krstTr_5_9	m_krstTr_5_0	m_krstTr_5_9	SMD_6_0	SMD_6_9	T_krstTr_6_0	T_krstTr_6_9	m_krstTr_6_0	m_krstTr_6_9	SMD_7_0	SMD_7_9	T_krstTr_7_0	T_krstTr_7_9	m_krstTr_7_0	m_krstTr_7_9	SMD_8_0	SMD_8_9	T_krstTr_8_0	T_krstTr_8_9	m_krstTr_8_0	m_krstTr_8_9	SMD_9_0	SMD_9_9	T_krstTr_9_0	T_krstTr_9_9	m_krstTr_9_0	m_krstTr_9_9	SMD_10_0	SMD_10_9	T_krstTr_10_0	T_krstTr_10_9	m_krstTr_10_0	m_krstTr_10_9	SMD_11_0	SMD_11_9	T_krstTr_11_0	T_krstTr_11_9	m_krstTr_11_0	m_krstTr_11_9	SMD_12_0	SMD_12_9	T_krstTr_12_0	T_krstTr_12_9	m_krstTr_12_0	m_krstTr_12_9	SMD_13_0	SMD_13_9	T_krstTr_13_0	T_krstTr_13_9	m_krstTr_13_0	m_krstTr_13_9	SMD_14_0	SMD_14_9	T_krstTr_14_0	T_krstTr_14_9	m_krstTr_14_0	m_krstTr_14_9
-36.500000000000014	 9.104166896960498E-6	 1.302069405133295E-5	 542.0914189715018	 538.8867442649263	 2.1298022535093745E-13	 6.271941328285124E-13	 8.451133922926291E-6	 1.2674223513489033E-5	 542.4328234622167	 539.3423931144815	 1.702368914193556E-13	 5.779059060332313E-13	 9.921648958933816E-6	 1.3522008762006268E-5	 541.6195572868135	 538.1446020507768	 2.759291665081144E-13	 7.035309537066123E-13	 9.27511330208484E-6	 1.3170062390558327E-5	 541.9888980653047	 538.6912444450357	 2.2525232015910853E-13	 6.492877339241179E-13	 1.0719071837112033E-5	 1.4025882454383774E-5	 541.1083719797193	 537.2672323210696	 3.483207400235486E-13	 7.865511394998859E-13	 1.0479530891506414E-5	 1.3892486452846444E-5	 541.2669723251781	 537.5271925203265	 3.253795036990508E-13	 7.639176561392211E-13	 9.88141714080565E-6	 1.3562868569055373E-5	 541.6363377518252	 538.1117518887547	 2.7257659201141694E-13	 7.099755333993951E-13	 1.1244411153877103E-5	 1.4375470209089567E-5	 540.7293220080348	 536.5588213780214	 4.02401414309882E-13	 8.480609646515644E-13	 1.063848791300558E-5	 1.403773658125807E-5	 541.1598488849374	 537.2816324298336	 3.404874137631282E-13	 7.885240172445307E-13	 1.1962648497734603E-5	 1.4830608765825463E-5	 540.134657919376	 535.4442716082955	 4.851385484578265E-13	 9.33287709539569E-13	 1.174076434760756E-5	 1.4705963237885595E-5	 540.3308006711948	 535.7852199038751	 4.584550869878776E-13	 9.093280251735389E-13	 1.1175233056645162E-5	 1.438972846932508E-5	 540.7810721941468	 536.5655766679554	 3.9497765190295334E-13	 8.50575265723278E-13	 1.2464769383765642E-5	 1.5163835753413197E-5	 539.6493057953768	 534.4901553120872	 5.493781561532171E-13	 9.99535303324699E-13	 1.1889813994985186E-5	 1.484210113695069E-5	 540.2063466743855	 535.46675005303	 4.762605477518154E-13	 9.354166827051559E-13	 1.3157946090942333E-5	 1.560089154410182E-5	 538.8376961128276	 532.9582990779735	 6.473029603023842E-13	 1.091808717769643E-12	 
-36.000000000000014	 8.12428270096505E-6	 1.2470086323674646E-5	 543.8356418026463	 540.7948095396949	 1.507940467337051E-13	 5.487806216820427E-13	 7.403710052060353E-6	 1.210495568555606E-5	 544.1812777325952	 541.2039978202564	 1.140408665773543E-13	 5.015464051657474E-13	 9.006675136973393E-6	 1.2993048686055036E-5	 543.3728507601796	 540.1390217075946	 2.056581173353298E-13	 6.216029128433811E-13	 8.302692466646692E-6	 1.262216839923751E-5	 543.7345845494126	 540.6229745867121	 1.6098243197925372E-13	 5.693075681355695E-13	 9.85926123311268E-6	 1.3519074015077372E-5	 542.8882844591756	 539.3714862081198	 2.7003961548778405E-13	 7.013065469835204E-13	 9.599561135531313E-6	 1.3377302581913888E-5	 543.0372192752241	 539.600159354288	 2.4917976411594344E-13	 6.791540068656576E-13	 8.95248290411663E-6	 1.3029559462512638E-5	 543.3898401244551	 540.1130459331092	 2.0196092090307647E-13	 6.268914472192344E-13	 1.0412694665599647E-5	 1.3881721523372214E-5	 542.5411186373163	 538.7617317655601	 3.1834622199543913E-13	 7.602228669248758E-13	 9.761833939730433E-6	 1.3524875617164605E-5	 542.9374236984748	 539.3897526730789	 2.6208600835487847E-13	 7.021834251567163E-13	 1.117184074664347E-5	 1.4357892533007374E-5	 542.0125177013838	 537.8060354532785	 3.936084393550923E-13	 8.428142449245445E-13	 1.093286808441195E-5	 1.422462912636536E-5	 542.186262762547	 538.1023407038308	 3.687524680104959E-13	 8.19067945059998E-13	 1.0327020580233765E-5	 1.3889626761455527E-5	 542.590166292551	 538.7763622621369	 3.105208932730856E-13	 7.614995357546028E-13	 1.1696334615544069E-5	 1.4704738659449717E-5	 541.5953631478513	 536.998013034852	 4.5208206166207423E-13	 9.068718700237053E-13	 1.1082421432455305E-5	 1.4362694140052965E-5	 542.078608156445	 537.8365393134955	 3.841795570434311E-13	 8.436076003093741E-13	 1.2425723167431603E-5	 1.516488416016774E-5	 540.9127401624792	 535.6984201752635	 5.428116764692888E-13	 9.973175830947154E-13	 
-35.5	 7.026260903607712E-6	 1.1883067090666147E-5	 545.5685042280792	 542.6313976556563	 9.718683453040366E-14	 4.730574062982549E-13	 6.210063126388965E-6	 1.1497559256881008E-5	 545.9304307968483	 543.0039348861806	 6.704828698091725E-14	 4.2815985609521644E-13	 7.9968087584258E-6	 1.2429479229503422E-5	 545.1004129609966	 542.0443132805024	 1.4342239914226748E-13	 5.420260576807182E-13	 7.21672613401262E-6	 1.2038308994150932E-5	 545.4661309131371	 542.4778135543977	 1.053294751099002E-13	 4.919990955837809E-13	 8.920433138743582E-6	 1.2979018998331863E-5	 544.6262858899731	 541.3656952260841	 1.9927890940123793E-13	 6.180179908074837E-13	 8.635914683915442E-6	 1.2828469669027125E-5	 544.7706703756666	 541.5684310638806	 1.8075723441659084E-13	 5.965087711007106E-13	 7.926393007024051E-6	 1.2461580386881705E-5	 545.1184856923098	 542.0229564366821	 1.396615923612115E-13	 5.462608795325048E-13	 9.509444510790958E-6	 1.3355255633195284E-5	 544.2973935413975	 540.835860880875	 2.4158567608239114E-13	 6.740778146610115E-13	 8.803684572230766E-6	 1.2978581734178126E-5	 544.6745541573048	 541.3857255208546	 1.9153693337533535E-13	 6.17929783565599E-13	 1.0317826823296584E-5	 1.3852883157128485E-5	 543.8117012575777	 540.010735216372	 3.088984574476536E-13	 7.535558046506721E-13	 1.005910539513793E-5	 1.3710818732890018E-5	 543.9702075215297	 540.269307992891	 2.8614352273557706E-13	 7.302189042389637E-13	 9.405314950575726E-6	 1.3356592838119365E-5	 544.3447050639767	 540.8550273848972	 2.3371270510791174E-13	 6.742535095435305E-13	 1.0868858851904636E-5	 1.4213280194295384E-5	 543.4413917894825	 539.3224672704305	 3.613612597885209E-13	 8.150679192348383E-13	 1.0210249460124272E-5	 1.3850770861786673E-5	 543.8732716311324	 540.0453701225366	 2.9929792870698463E-13	 7.531572884603707E-13	 1.1639080707032125E-5	 1.4696186595923122E-5	 542.8518128077454	 538.2158826185191	 4.4430747308059783E-13	 9.030468245097138E-13	 
-35.000000000000014	 5.758964968095102E-6	 1.12558226825703E-5	 547.3311677903188	 544.4167344532242	 5.331263113681484E-14	 4.0052337178901787E-13	 4.787811327229676E-6	 1.084754930275921E-5	 547.7348370776474	 544.7616274894141	 3.060768768407933E-14	 3.5823983866399014E-13	 6.860542071144851E-6	 1.1828265396826515E-5	 546.8365008058182	 543.8827050825819	 9.022634520117336E-14	 4.653172942796714E-13	 5.9703612931515254E-6	 1.1414870591946052E-5	 547.223264363891	 544.2768373803132	 5.94154470524997E-14	 4.178665267773909E-13	 7.881743073061048E-6	 1.240335957062745E-5	 546.3544129561491	 543.2745336323843	 1.36953518849337E-13	 5.372298547542735E-13	 7.564811812623274E-6	 1.2243439511024232E-5	 546.5000091255004	 543.4562475484346	 1.210501953205121E-13	 5.165192246964978E-13	 6.769899504269774E-6	 1.1855892104908242E-5	 546.8575083068986	 543.8643987549059	 8.669322729338382E-14	 4.686034640727953E-13	 8.518216164104856E-6	 1.2794128247819856E-5	 546.0308156846764	 542.8084392962633	 1.730025828905059E-13	 5.901999602314663E-13	 7.74161941048948E-6	 1.2396463230589932E-5	 546.4042200795985	 543.2950303796649	 1.2976439990281129E-13	 5.363111358462605E-13	 9.388735028410574E-6	 1.3314161310421274E-5	 545.5670847798903	 542.0892540014324	 2.3187673736257584E-13	 6.661347004884408E-13	 9.106181140931262E-6	 1.3162963947009094E-5	 545.7171231906411	 542.3164052762544	 2.114978741668849E-13	 6.433918472094354E-13	 8.39252623774936E-6	 1.2788662070243766E-5	 546.0783347424725	 542.8299100902852	 1.6544006149194508E-13	 5.894172754130415E-13	 9.97274382693876E-6	 1.3688404280642473E-5	 545.2255584599333	 541.4982138145793	 2.7809641808656545E-13	 7.24793408767171E-13	 9.26058566960687E-6	 1.3304901886524733E-5	 545.6261810041201	 542.1254354206271	 2.2248290417060727E-13	 6.646956343770086E-13	 1.0791084266984158E-5	 1.419421263345244E-5	 544.6986007832738	 540.5507189829431	 3.527217471666701E-13	 8.097369497508398E-13	 
-34.5	 4.207435047728284E-6	 1.058322713247286E-5	 549.1939368869588	 546.1741311672919	 2.0706206034296418E-14	 3.3168670401723757E-13	 2.8957529142369875E-6	 1.0148859211022013E-5	 549.73582791361	 546.5000183673503	 6.7424931594719916E-15	 2.9229594079620327E-13	 5.538622168006672E-6	 1.1185326726222488E-5	 548.6287392424355	 545.6788238177597	 4.729181419982448E-14	 3.9199327130399925E-13	 4.462235379406476E-6	 1.0746992482940516E-5	 549.0703396876814	 546.0439523165753	 2.4707128836765363E-14	 3.474203667208665E-13	 6.707985352539293E-6	 1.1788891824478935E-5	 548.1125109555359	 545.1243782697426	 8.410889628490107E-14	 4.594769179160786E-13	 6.3448536151696455E-6	 1.1618758707998521E-5	 548.267028291172	 545.2896885555883	 7.11517287717627E-14	 4.39715132123267E-13	 5.419492678301256E-6	 1.1208396368274598E-5	 548.6562802468897	 545.6625347644081	 4.430275621877069E-14	 3.9443741172837423E-13	 7.4124894278820735E-6	 1.219564395856579E-5	 547.7796311295857	 544.7078012264947	 1.1357161051950901E-13	 5.091464625619782E-13	 6.537160298889092E-6	 1.1775255946556799E-5	 548.1676423475903	 545.1446873294345	 7.783614236687877E-14	 4.578646199564819E-13	 8.366268982976415E-6	 1.2739666506421876E-5	 547.3167830535431	 544.072787015736	 1.6345782328587583E-13	 5.811469873710597E-13	 8.05331676925154E-6	 1.2578816428078316E-5	 547.465318834249	 544.2743580915056	 1.457457310514447E-13	 5.591730345613348E-13	 7.259936701170284E-6	 1.2183091993314982E-5	 547.8304229970506	 544.7302240933984	 1.0669116809468051E-13	 5.075518977136192E-13	 8.993434648712321E-6	 1.3128467838514682E-5	 546.9877104015891	 543.5594838231921	 2.031860829820371E-13	 6.366840059904098E-13	 8.213653205393195E-6	 1.2722989950223102E-5	 547.3763896616326	 544.1089582830537	 1.546548923103687E-13	 5.788235534097518E-13	 9.871274912893473E-6	 1.3657860046548449E-5	 546.49649184573	 542.7414599181847	 2.689639780302103E-13	 7.180852834692196E-13	 
-34.0	 1.926337476198656E-6	 9.857968599480831E-6	 551.4048682218119	 547.909943599224	 1.9776264228499572E-15	 2.670654969317912E-13	 0.0	 9.392786575933531E-6	 515.9784014623332	 548.2242597829205	 0.0	 2.308575821445535E-13	 3.889624833097647E-6	 1.0494831879483403E-5	 550.5132511793695	 547.441205472058	 1.6312549610987167E-14	 3.225674099223373E-13	 2.3474733216896886E-6	 1.0027737339286648E-5	 551.1671704552396	 547.7862476591243	 3.580777476063042E-15	 2.811772504696349E-13	 5.330841024634688E-6	 1.1130977309318653E-5	 549.9141880173154	 546.9262306770077	 4.204888302476299E-14	 3.8527815760979995E-13	 4.891196998939453E-6	 1.0949447748327728E-5	 550.0891360494998	 547.0791870608775	 3.246735391330954E-14	 3.6661360740058016E-13	 3.7184205530365463E-6	 1.0513225341858484E-5	 550.5574120808645	 547.4262751219526	 1.4250569306115847E-14	 3.2427681473553506E-13	 6.144767105712919E-6	 1.1555823179318073E-5	 549.554783165431	 546.5471641531376	 6.445011932667775E-14	 4.3144947056697935E-13	 5.113510795042244E-6	 1.1110223838249355E-5	 549.9804708787225	 546.9460885550099	 3.7107524522776535E-14	 3.8311082274862843E-13	 7.2200909875104264E-6	 1.2126224622554322E-5	 549.0723427479918	 545.9777266162874	 1.0466247391284416E-13	 4.991518085000548E-13	 6.865252521183313E-6	 1.1954956359203645E-5	 549.2260250376662	 546.1588834646456	 8.994718052214481E-14	 4.781144203990337E-13	 5.955086724469549E-6	 1.1535819845905281E-5	 549.6128291189656	 546.5697611989713	 5.865659094518174E-14	 4.291920439322652E-13	 7.907560064477067E-6	 1.2530800132441816E-5	 548.7417613983107	 545.5256694518457	 1.375947664127938E-13	 5.513287381619899E-13	 7.03620155266463E-6	 1.2101789670094217E-5	 549.1357939877371	 546.0130091764381	 9.685408741042176E-14	 4.961030812680368E-13	 8.863283423359704E-6	 1.3085106848902692E-5	 548.2639570663133	 544.8117496238624	 1.9395788167760217E-13	 6.287306919895271E-13	 
-33.500000000000014	 0.0	 9.069895597782295E-6	 549.9096653334258	 549.60525007738	 0.0	 2.0723666096202605E-13	 0.0	 8.567032886674212E-6	 515.9784014623332	 549.9129160839004	 0.0	 1.7452585817387705E-13	 1.1936208323403108E-6	 9.748808375517318E-6	 553.0127706050654	 549.1545777649884	 4.687682481007059E-16	 2.575965400219185E-13	 0.0	 9.247512458493077E-6	 553.4764851140092	 549.4858215799389	 0.0	 2.197087807357801E-13	 3.578549532058128E-6	 1.0423316254091222E-5	 551.764252179035	 548.6685703466989	 1.2668531326671265E-14	 3.1518173048856517E-13	 2.959209685221981E-6	 1.0228732746085334E-5	 552.0088466262272	 548.8122152849754	 7.159751477241663E-15	 2.977649589452574E-13	 6.324625205484327E-7	 9.762348593371395E-6	 554.2977126531428	 549.1405565753124	 6.907718978560772E-17	 2.5867924486870446E-13	 4.615016079364468E-6	 1.0869247149220132E-5	 551.3366093855557	 548.3178388153631	 2.7197801914784905E-14	 3.5766078788241085E-13	 3.263964822885844E-6	 1.0394922629782191E-5	 551.8642266471948	 548.6878161499966	 9.610495460472033E-15	 3.125999949760699E-13	 5.8955350775805435E-6	 1.146946177020104E-5	 550.8087687885371	 547.7993421821085	 5.676586202715305E-14	 4.2071518388239425E-13	 5.475474342765847E-6	 1.128668787878403E-5	 550.9746101583085	 547.964229817479	 4.5459515074555094E-14	 4.0077827803470524E-13	 4.362862745373216E-6	 1.0841301109436098E-5	 551.4099957117531	 548.3400760737562	 2.2975167235322843E-14	 3.548920543103159E-13	 6.675765433531256E-6	 1.1891650412701787E-5	 550.4649803672454	 547.395332328596	 8.247984154294079E-14	 4.693137575770769E-13	 5.6667110968521845E-6	 1.1436817907698064E-5	 550.8798346944513	 547.8331698539038	 5.0401455372369416E-14	 4.1710271619525244E-13	 7.741353408545407E-6	 1.2472991014851787E-5	 549.9841394559717	 546.764798807708	 1.2875131369192738E-13	 5.422963155291114E-13	 
-33.0	 0.0	 8.20515386847387E-6	 549.9096653334258	 551.2987747308292	 0.0	 1.5286585316900555E-13	 0.0	 7.65410682604822E-6	 515.9784014623332	 551.6074727432383	 0.0	 1.2400489103997766E-13	 0.0	 8.936879261930355E-6	 585.7927970690463	 550.8553574054918	 0.0	 1.9771101202699496E-13	 0.0	 8.393377598731406E-6	 553.4764851140092	 551.1809407534386	 0.0	 1.636715001523546E-13	 0.0	 9.65804182027641E-6	 554.5047083976922	 550.386471851955	 0.0	 2.497965625395727E-13	 0.0	 9.448048667572561E-6	 545.2780999677352	 550.5243315911855	 0.0	 2.3378388014062403E-13	 0.0	 8.945299747738642E-6	 556.6454826594495	 550.8421535280326	 0.0	 1.9827614070397039E-13	 2.4936383145676997E-6	 1.0129304110485936E-5	 553.3624192309198	 550.0548201485404	 4.271378464605452E-15	 2.883850954545397E-13	 0.0	 9.621269698004062E-6	 416.3598436523363	 550.4054903370647	 0.0	 2.469439044880078E-13	 4.270023655464714E-6	 1.0764195726821083E-5	 552.6328137838179	 549.5729171706138	 2.1481390332288635E-14	 3.4644560628044957E-13	 3.7191382152167425E-6	 1.0568390356414588E-5	 552.8403532158919	 549.7258147009616	 1.4187264502728084E-14	 3.2777225763218176E-13	 2.0494906030115967E-6	 1.0092738073237528E-5	 553.5464720159505	 550.0768132497592	 2.3704260751393586E-15	 2.852595108590416E-13	 5.2212068357263075E-6	 1.1206649111751365E-5	 552.2415621783945	 549.2047358097656	 3.930613013665846E-14	 3.912599730069458E-13	 3.959183741823009E-6	 1.0722734027063942E-5	 552.7277069779487	 549.6054178684174	 1.711973988156543E-14	 3.424334365929236E-13	 6.461612281956893E-6	 1.1818140277014533E-5	 551.7255784962779	 548.6384566460627	 7.45873066982274E-14	 4.594296732494203E-13	 
-32.500000000000014	 0.0	 7.241578031753007E-6	 549.9096653334258	 552.9981507457933	 0.0	 1.0469340323389947E-13	 0.0	 6.624843400416813E-6	 515.9784014623332	 553.3159690708052	 0.0	 8.010134440307594E-14	 0.0	 8.04308451473421E-6	 585.7927970690463	 552.551598119319	 0.0	 1.435878146992568E-13	 0.0	 7.44484552505827E-6	 553.4764851140092	 552.8793791072654	 0.0	 1.1378924758890567E-13	 0.0	 8.823360329860291E-6	 554.5047083976922	 552.0890100398536	 0.0	 1.8975622867801554E-13	 0.0	 8.594467331844134E-6	 545.2780999677352	 552.2243487801509	 0.0	 1.7531578518417062E-13	 0.0	 8.045962519751437E-6	 556.6454826594495	 552.5392897235365	 0.0	 1.437459249060632E-13	 0.0	 9.326169332532688E-6	 554.7125780821898	 551.7683308265214	 0.0	 2.2423902813089642E-13	 0.0	 8.777114970302332E-6	 416.3598436523363	 552.108368374527	 0.0	 1.8678017828247245E-13	 1.8430331448273976E-6	 1.000275275504438E-5	 554.8215957414427	 551.3104940163653	 1.7188927366303612E-15	 2.769476645023101E-13	 0.0	 9.791733988273225E-6	 579.7975556943016	 551.4552497994779	 0.0	 2.597045922128682E-13	 0.0	 9.280003884859691E-6	 555.8544535214747	 551.7904585050038	 0.0	 2.209146915660108E-13	 3.332994457857855E-6	 1.0469287293844189E-5	 554.1423987186279	 550.9676777788364	 1.0181610344135555E-14	 3.177733848626165E-13	 1.1348497858417608E-6	 9.951612830406688E-6	 555.2917988878173	 551.3420877083238	 4.00802162786011E-16	 2.7270264135852245E-13	 4.931627007432649E-6	 1.1115431841110696E-5	 553.5157645212556	 550.4491235947502	 3.302862630543942E-14	 3.807489411042733E-13	 
-32.000000000000014	 0.0	 6.141675977204529E-6	 549.9096653334258	 554.7127157877993	 0.0	 6.362372111540033E-14	 0.0	 5.4259799852875075E-6	 515.9784014623332	 555.050570769338	 0.0	 4.383930243750621E-14	 0.0	 7.042383228415058E-6	 585.7927970690463	 554.2513591371982	 0.0	 9.602094166218578E-14	 0.0	 6.367945375013802E-6	 553.4764851140092	 554.5900876763322	 0.0	 7.093747310498106E-14	 0.0	 7.90175768993412E-6	 554.5047083976922	 553.7843260332476	 0.0	 1.3577851829842614E-13	 0.0	 7.648494258589226E-6	 545.2780999677352	 553.9203633502866	 0.0	 1.2309940907015473E-13	 0.0	 7.0390098735276714E-6	 556.6454826594495	 554.2401823438453	 0.0	 9.58854196591969E-14	 0.0	 8.445636584491966E-6	 554.7125780821898	 553.4672065828507	 0.0	 1.659067191180619E-13	 0.0	 7.844328733112356E-6	 416.3598436523363	 553.8047778821211	 0.0	 1.3283346085547331E-13	 0.0	 9.174345732612428E-6	 554.8801265047179	 553.0222482317388	 0.0	 2.12873570404818E-13	 0.0	 8.944907030275242E-6	 579.7975556943016	 553.1623844435939	 0.0	 1.9723715929826734E-13	 0.0	 8.388390716987054E-6	 555.8544535214747	 553.4900783910967	 0.0	 1.6254763106605068E-13	 0.0	 9.670532736904343E-6	 473.6194542619455	 552.6957472180121	 0.0	 2.4949520109757987E-13	 0.0	 9.112269025732262E-6	 774.1387144143648	 553.0535876502362	 0.0	 2.0856710459493982E-13	 2.8710473486584804E-6	 1.0357836614393459E-5	 555.4637824533452	 552.2105722347314	 6.488530212671836E-15	 3.068912587659963E-13	 
-31.5	 0.0	 4.83085741912271E-6	 549.9096653334258	 556.5001583228199	 0.0	 3.0837673590852836E-14	 0.0	 3.934901729767317E-6	 515.9784014623332	 556.8866642118965	 0.0	 1.6650602326547977E-14	 0.0	 5.8910072674152895E-6	 585.7927970690463	 556.0007663967247	 0.0	 5.5984552048870065E-14	 0.0	 5.097440282526713E-6	 553.4764851140092	 556.3673982737189	 0.0	 3.624064709058437E-14	 0.0	 6.865252334935213E-6	 554.5047083976922	 555.5121326046253	 0.0	 8.870491711929514E-14	 0.0	 6.5782054244852145E-6	 545.2780999677352	 555.6537961931866	 0.0	 7.801207781336992E-14	 0.0	 5.880057546716674E-6	 556.6454826594495	 555.991308967997	 0.0	 5.567414257825124E-14	 0.0	 7.465982614494743E-6	 554.7125780821898	 555.1886860628697	 0.0	 1.1417084122052356E-13	 0.0	 6.793729140068272E-6	 416.3598436523363	 555.5351182941795	 0.0	 8.595682749876164E-14	 0.0	 8.263260520033416E-6	 554.8801265047179	 554.7431622885991	 0.0	 1.5494695769297475E-13	 0.0	 8.010442914524677E-6	 579.7975556943016	 554.8829664132982	 0.0	 1.4111140012079472E-13	 0.0	 7.395257199289643E-6	 555.8544535214747	 555.2135620500512	 0.0	 1.1095064628845009E-13	 0.0	 8.797561166590104E-6	 473.6194542619455	 554.4232574324309	 0.0	 1.8712286766725865E-13	 0.0	 8.18830963400831E-6	 774.1387144143648	 554.7754921300966	 0.0	 1.5075787235483467E-13	 0.0	 9.535661071944052E-6	 474.2331899284948	 553.9567148289209	 0.0	 2.38531266385005E-13	 
-31.000000000000014	 0.0	 3.102425971802733E-6	 549.9096653334258	 558.4194200627827	 0.0	 8.132321497686068E-15	 0.0	 1.6198248585269565E-6	 515.9784014623332	 559.0747309041227	 0.0	 1.1557312315483128E-15	 0.0	 4.49591869075362E-6	 585.7927970690463	 557.8254576360648	 0.0	 2.4783092411518002E-14	 0.0	 3.4664637962144265E-6	 553.4764851140092	 558.2566590584908	 0.0	 1.1348334378405987E-14	 0.0	 5.662562949762965E-6	 554.5047083976922	 557.2903456137418	 0.0	 4.957570987695406E-14	 0.0	 5.3228056919115045E-6	 545.2780999677352	 557.4441207886679	 0.0	 4.116229778054227E-14	 0.0	 4.474315153285261E-6	 556.6454826594495	 557.8187720777493	 0.0	 2.4427919976079026E-14	 0.0	 6.349875829540394E-6	 554.7125780821898	 556.9489585742764	 0.0	 6.996205575508857E-14	 0.0	 5.571227616421375E-6	 416.3598436523363	 557.3178520318145	 0.0	 4.7212318868801527E-14	 0.0	 7.244193835895969E-6	 554.8801265047179	 556.4886241948403	 0.0	 1.0398973868265322E-13	 0.0	 6.959669797579677E-6	 579.7975556943016	 556.6326029567917	 0.0	 9.218165750276984E-14	 0.0	 6.2613329614238884E-6	 555.8544535214747	 556.9774932557638	 0.0	 6.707166894964819E-14	 0.0	 7.830369351340092E-6	 473.6194542619455	 556.1658477519132	 0.0	 1.314269001448253E-13	 0.0	 7.15314240686591E-6	 774.1387144143648	 556.5234648870662	 0.0	 1.0010980975711119E-13	 0.0	 8.634273606620574E-6	 474.2331899284948	 555.704044986944	 0.0	 1.7638748647960833E-13	 
-30.500000000000014	 0.0	 0.0	 549.9096653334258	 560.164431284752	 0.0	 0.0	 0.0	 0.0	 515.9784014623332	 563.4918277429533	 0.0	 0.0	 0.0	 2.5606627423098858E-6	 585.7927970690463	 559.8105012615184	 0.0	 4.558036933440691E-15	 0.0	 0.0	 553.4764851140092	 560.8908139496033	 0.0	 0.0	 0.0	 4.179426300887251E-6	 554.5047083976922	 559.1407979660563	 0.0	 1.9849118686138852E-14	 0.0	 3.7353070284812046E-6	 545.2780999677352	 559.3212713642457	 0.0	 1.4164124693177712E-14	 0.0	 2.5155274957048006E-6	 556.6454826594495	 559.8126411515933	 0.0	 4.321213330181804E-15	 0.0	 5.024017892017139E-6	 554.7125780821898	 558.7620748014441	 0.0	 3.4508227954201714E-14	 0.0	 4.053451885302499E-6	 416.3598436523363	 559.1770485405564	 0.0	 1.81063144846265E-14	 0.0	 6.07304266007095E-6	 554.8801265047179	 558.2690536426661	 0.0	 6.102093174129843E-14	 0.0	 5.740860736939175E-6	 579.7975556943016	 558.4225220490974	 0.0	 5.152740548127356E-14	 0.0	 4.908169990584322E-6	 555.8544535214747	 558.7969257246493	 0.0	 3.2173119336166837E-14	 0.0	 6.736036991079811E-6	 473.6194542619455	 557.9334560984178	 0.0	 8.333097294858165E-14	 0.0	 5.959818876690835E-6	 774.1387144143648	 558.308365031877	 0.0	 5.76660157589776E-14	 0.0	 7.631029695845318E-6	 474.2331899284948	 557.4629271501219	 0.0	 1.212854217329048E-13	 
-30.0	 0.0	 0.0	 549.9096653334258	 560.164431284752	 0.0	 0.0	 0.0	 0.0	 515.9784014623332	 563.4918277429533	 0.0	 0.0	 0.0	 0.0	 585.7927970690463	 561.8580167149784	 0.0	 0.0	 0.0	 0.0	 553.4764851140092	 560.8908139496033	 0.0	 0.0	 0.0	 1.9792405760911444E-6	 554.5047083976922	 561.1481798043019	 0.0	 2.0983051758662884E-15	 0.0	 9.813408654550436E-7	 545.2780999677352	 561.7367961579328	 0.0	 2.553116376070023E-16	 0.0	 0.0	 556.6454826594495	 559.6706195272633	 0.0	 0.0	 0.0	 3.293694147875786E-6	 554.7125780821898	 560.6037407227535	 0.0	 9.682184406846704E-15	 0.0	 1.7243828251879825E-6	 416.3598436523363	 561.2505099570877	 0.0	 1.38729366646762E-15	 0.0	 4.658565941905345E-6	 554.8801265047179	 560.0426272463444	 0.0	 2.7431194868371874E-14	 0.0	 4.239622227910994E-6	 579.7975556943016	 560.2127283801997	 0.0	 2.0668005089898016E-14	 0.0	 3.1184765955527015E-6	 555.8544535214747	 560.6544672467004	 0.0	 8.216746111202804E-15	 0.0	 5.453166047088841E-6	 473.6194542619455	 559.685012902692	 0.0	 4.40344822077449E-14	 0.0	 4.508820960031558E-6	 774.1387144143648	 560.0889958323914	 0.0	 2.486740001488479E-14	 0.0	 6.487821012325872E-6	 474.2331899284948	 559.1967853642827	 0.0	 7.42389583074805E-14	 
