Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	T_mittel [K]	 kappa [-]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Alpha [W/(m^2K)]
86.0	 0.0187336080929187	 2.679703168003602E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
86.49999999999997	 0.018775238333125183	 2.699640782027429E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
87.0	 0.01881686857333167	 2.7195377820682875E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
87.49999999999997	 0.018858498813538155	 2.7393925697895684E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
88.0	 0.018900129053744642	 2.7592035627969685E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
88.49999999999997	 0.018941759293951126	 2.778969194787654E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
89.0	 0.018983389534157614	 2.7986879156930523E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
89.5	 0.0190250197743641	 2.818358191815164E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
89.99999999999997	 0.019066650014570585	 2.837978505956441E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
90.5	 0.019108280254777073	 2.8575473575431765E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
90.99999999999997	 0.019149910494983557	 2.8770632627423814E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
91.5	 0.019191540735190044	 2.896524754572182E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
91.99999999999997	 0.019233170975396528	 2.9159303830056783E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
92.49999999999997	 0.019274801215603016	 2.9352787150683124E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
93.0	 0.019316431455809503	 2.9545683349286965E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
93.49999999999997	 0.019358061696015987	 2.9737978439829465E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
94.0	 0.019399691936222475	 2.9929658609325173E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
94.49999999999997	 0.01944132217642896	 3.0120710218555397E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
95.0	 0.019482952416635446	 3.0311119802717057E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
95.49999999999997	 0.01952458265684193	 3.0500874072006873E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
95.99999999999997	 0.019566212897048418	 3.068995991214146E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
96.5	 0.019607843137254905	 3.087836438481345E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
96.99999999999997	 0.01964947337746139	 3.1066074728083886E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
97.5	 0.019691103617667877	 3.1253078356711635E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
97.99999999999997	 0.01973273385787436	 3.143936286241966E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
98.5	 0.019774364098080848	 3.162491601409913E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
98.99999999999997	 0.019815994338287332	 3.180972575795137E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
99.49999999999997	 0.01985762457849382	 3.199378021756865E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
100.0	 0.019899254818700307	 3.2177067693953836E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
100.49999999999997	 0.01994088505890679	 3.235957666547991E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
101.0	 0.01998251529911328	 3.254129578778976E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
101.49999999999997	 0.020024145539319763	 3.2722213893636844E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
102.0	 0.02006577577952625	 3.2902319992667673E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
102.49999999999997	 0.020107406019732734	 3.308160327114635E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
102.99999999999997	 0.02014903625993922	 3.326005309162246E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
103.5	 0.02019066650014571	 3.343765899254255E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
103.99999999999997	 0.020232296740352193	 3.3614410687806415E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
104.5	 0.02027392698055868	 3.3790298066268745E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
104.99999999999997	 0.020315557220765165	 3.396531119118696E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
105.5	 0.020357187460971652	 3.41394402996165E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
105.99999999999997	 0.020398817701178136	 3.431267580175368E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
106.49999999999997	 0.020440447941384624	 3.4485008280228104E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
107.0	 0.02048207818159111	 3.4656428489344466E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
107.49999999999997	 0.020523708421797595	 3.4826927354275497E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
108.0	 0.020565338662004082	 3.499649597020669E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
108.49999999999997	 0.020606968902210566	 3.5165125601433796E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
109.0	 0.020648599142417054	 3.5332807680414326E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
109.49999999999997	 0.020690229382623538	 3.5499533806773796E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
109.99999999999997	 0.020731859622830025	 3.5665295746267967E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
110.5	 0.020773489863036513	 3.583008542970213E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
110.99999999999997	 0.020815120103242997	 3.599389495180833E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
111.5	 0.020856750343449484	 3.6156716570082E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
111.99999999999997	 0.02089838058365597	 3.6318542703578464E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
112.5	 0.020940010823862456	 3.647936593167135E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
112.99999999999997	 0.02098164106406894	 3.663917899277286E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
113.49999999999997	 0.021023271304275427	 3.679797478301823E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
114.0	 0.021064901544481915	 3.6955746354914537E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
114.49999999999997	 0.0211065317846884	 3.7112486915955603E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
115.0	 0.021148162024894886	 3.726818982720386E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
115.49999999999997	 0.02118979226510137	 3.742284860184028E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
116.0	 0.021231422505307858	 3.757645690368394E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
116.49999999999997	 0.021273052745514342	 3.772900854568155E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
116.99999999999997	 0.02131468298572083	 3.7880497488369233E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
117.5	 0.021356313225927317	 3.803091783830646E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
118.0	 0.0213979434661338	 3.818026384648433E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
118.5	 0.02143957370634029	 3.832852990670876E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
118.99999999999994	 0.021481203946546772	 3.847571055395987E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
119.5	 0.02152283418675326	 3.862180046272887E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
119.99999999999994	 0.021564464426959744	 3.876679444533306E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
120.5	 0.02160609466716623	 3.8910687450211033E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
121.0	 0.02164772490737272	 3.9053474560197984E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
121.5	 0.021689355147579203	 3.9195150990783376E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
