Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	T_mittel [K]	 kappa [-]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Alpha [W/(m^2K)]
70.60000000000002	 0.018378708331381742	 3.281294224441717E-4	 4.61797733968148	 0.0	 0.0	 327.60273808761497	 769.3277540794063	 1.326159433858814	 2451.5207742786884	 0.20424200035716747	 50.64236986164414	 0.7738888914387623	 0.7747978806870164	 216.9491938345833	 
70.70000000000002	 0.01838703956815934	 3.2871749846458126E-4	 4.606821773781512	 0.0	 0.0	 327.60273808761497	 768.8447669380855	 1.3262127018467085	 2446.1648465544754	 0.20379578533682627	 50.662749440177826	 0.7738888914387623	 0.7747978806870164	 216.58822515916927	 
70.80000000000001	 0.018395370804936938	 3.293056809696322E-4	 4.595710536083735	 0.0	 0.0	 327.60273808761497	 768.362778081168	 1.3262658851232274	 2440.825096315246	 0.2033509181010637	 50.68308453198793	 0.7738888914387623	 0.7747978806870164	 216.228132777072	 
70.9	 0.018403702041714536	 3.2989396767034494E-4	 4.584643420572007	 0.0	 0.0	 327.60273808761497	 767.8817855854799	 1.3263189836709177	 2435.501461792227	 0.20290739350377704	 50.70337527133831	 0.7738888914387623	 0.7747978806870164	 215.8689140420095	 
71.0	 0.018412033278492133	 3.304823562794962E-4	 4.57362022229781	 0.0	 0.0	 327.60273808761497	 767.401787530506	 1.32637199747365	 2430.1938814977716	 0.2024652064222848	 50.72362179198054	 0.7738888914387623	 0.7747978806870164	 215.51056631682502	 
71.1	 0.01842036451526973	 3.310708445116326E-4	 4.562640737374617	 0.0	 0.0	 327.60273808761497	 766.9227819984026	 1.3264249265166084	 2424.9022942241463	 0.20202435175722583	 50.74382422715627	 0.7738888914387623	 0.7747978806870164	 215.1530869734657	 
71.19999999999999	 0.01842869575204733	 3.316594300830855E-4	 4.551704762972283	 0.0	 0.0	 327.60273808761497	 766.4447670740097	 1.3264777707862772	 2419.626639042282	 0.20158482443245507	 50.76398270959951	 0.7738888914387623	 0.7747978806870164	 214.79647339296093	 
71.30000000000001	 0.01843702698882493	 3.322481107119859E-4	 4.540812097311452	 0.0	 0.0	 327.60273808761497	 765.9677408448634	 1.326530530270431	 2414.3668553005755	 0.20114661939494388	 50.784097371539005	 0.7738888914387623	 0.7747978806870164	 214.44072296540094	 
71.4	 0.018445358225602528	 3.3283688411827835E-4	 4.529962539658023	 0.0	 0.0	 327.60273808761497	 765.4917014012098	 1.3265832049581234	 2409.122882623656	 0.20070973161467717	 50.80416834470047	 0.7738888914387623	 0.7747978806870164	 214.08583308991388	 
71.5	 0.018453689462380126	 3.334257480237351E-4	 4.5191558903175855	 0.0	 0.0	 327.60273808761497	 765.0166468360143	 1.326635794839674	 2403.8946609111754	 0.2002741560845526	 50.824195760308925	 0.7738888914387623	 0.7747978806870164	 213.73180117464491	 
71.6	 0.018462020699157724	 3.34014700151971E-4	 4.508391950629926	 0.0	 0.0	 327.60273808761497	 764.5425752449758	 1.3266882999066592	 2398.6821303365937	 0.1998398878202795	 50.844179749090955	 0.7738888914387623	 0.7747978806870164	 213.37862463673326	 
71.69999999999999	 0.018470351935935322	 3.346037382284564E-4	 4.497670522963548	 0.0	 0.0	 327.60273808761497	 764.0694847265371	 1.3267407201518995	 2393.4852313459587	 0.1994069218602771	 50.86412044127698	 0.7738888914387623	 0.7747978806870164	 213.0263009022904	 
71.79999999999998	 0.01847868317271292	 3.3519285998053394E-4	 4.486991410710209	 0.0	 0.0	 327.60273808761497	 763.5973733818971	 1.3267930555694503	 2388.3039046567137	 0.1989752532655752	 50.88401796660354	 0.7738888914387623	 0.7747978806870164	 212.67482740637737	 
71.89999999999998	 0.018487014409490517	 3.357820631374292E-4	 4.476354418279485	 0.0	 0.0	 327.60273808761497	 763.1262393150203	 1.3268453061545884	 2383.1380912564805	 0.19854487711971286	 50.90387245431551	 0.7738888914387623	 0.7747978806870164	 212.32420159298294	 
71.99999999999997	 0.018495345646268115	 3.363713454302683E-4	 4.465759351093372	 0.0	 0.0	 327.60273808761497	 762.6560806326501	 1.3268974719038036	 2377.9877324018707	 0.19811578852863934	 50.92368403316838	 0.7738888914387623	 0.7747978806870164	 211.97442091500034	 
72.10000000000002	 0.018503676883045717	 3.369607045920895E-4	 4.45520601558089	 0.0	 0.0	 327.60273808761497	 762.1868954443172	 1.3269495528147865	 2372.852769617262	 0.19768798262061202	 50.94345283143044	 0.7738888914387623	 0.7747978806870164	 211.6254828342049	 
72.20000000000002	 0.018512008119823314	 3.375501383578586E-4	 4.444694219172747	 0.0	 0.0	 327.60273808761497	 761.7186818623526	 1.3270015488864177	 2367.7331446936378	 0.19726145454609995	 50.963178976885054	 0.7738888914387623	 0.7747978806870164	 211.27738482123158	 
72.30000000000001	 0.018520339356600912	 3.381396444644823E-4	 4.43422377029598	 0.0	 0.0	 327.60273808761497	 761.251438001895	 1.3270534601187585	 2362.6287996873634	 0.19683619947768172	 50.982862596832824	 0.7738888914387623	 0.7747978806870164	 210.93012435555192	 
72.4	 0.01852867059337851	 3.387292206508231E-4	 4.4237944783686665	 0.0	 0.0	 327.60273808761497	 760.7851619809034	 1.3271052865130382	 2357.5396769190133	 0.19641221260994782	 51.00250381809382	 0.7738888914387623	 0.7747978806870164	 210.5836989254509	 
72.5	 0.018537001830156108	 3.3931886465771215E-4	 4.413406153794634	 0.0	 0.0	 327.60273808761497	 760.3198519201657	 1.3271570280716454	 2352.465718972181	 0.19598948915940145	 51.02210276700976	 0.7738888914387623	 0.7747978806870164	 210.2381060280042	 
72.6	 0.018545333066933706	 3.3990857422796426E-4	 4.403058607958206	 0.0	 0.0	 327.60273808761497	 759.8555059433085	 1.3272086847981168	 2347.406868692298	 0.1955680243643602	 51.041659569446196	 0.7738888914387623	 0.7747978806870164	 209.8933431690552	 
72.69999999999999	 0.018553664303711304	 3.404983471063906E-4	 4.392751653218967	 0.0	 0.0	 327.60273808761497	 759.392122176807	 1.327260256697127	 2342.3630691854455	 0.195147813484857	 51.06117435079468	 0.7738888914387623	 0.7747978806870164	 209.54940786319187	 
72.79999999999998	 0.0185619955404889	 3.410881810398138E-4	 4.382485102906558	 0.0	 0.0	 327.60273808761497	 758.9296987499941	 1.3273117437744781	 2337.334263817191	 0.19472885180254315	 51.080647235974936	 0.7738888914387623	 0.7747978806870164	 209.20629763372278	 
72.89999999999998	 0.0185703267772665	 3.4167807377708106E-4	 4.372258771315488	 0.0	 0.0	 327.60273808761497	 758.4682337950696	 1.3273631460370894	 2332.320396211407	 0.19431113462059	 51.100078349437	 0.7738888914387623	 0.7747978806870164	 208.8640100126551	 
73.00000000000003	 0.0185786580140441	 3.422680230690785E-4	 4.362072473699979	 0.0	 0.0	 327.60273808761497	 758.0077254471084	 1.3274144634929876	 2327.3214102490997	 0.19389465726359126	 51.119467815163354	 0.7738888914387623	 0.7747978806870164	 208.52254254067003	 
73.10000000000002	 0.0185869892508217	 3.4285802666874363E-4	 4.351926026268841	 0.0	 0.0	 327.60273808761497	 757.5481718440709	 1.3274656961512967	 2322.3372500672567	 0.19347941507746716	 51.1388157566711	 0.7738888914387623	 0.7747978806870164	 208.18189276710024	 
73.20000000000002	 0.018595320487599296	 3.434480823310802E-4	 4.341819246180346	 0.0	 0.0	 327.60273808761497	 757.0895711268098	 1.3275168440222276	 2317.367860057659	 0.19306540342936526	 51.15812229701404	 0.7738888914387623	 0.7747978806870164	 207.84205824990556	 
73.30000000000001	 0.018603651724376894	 3.440381878131728E-4	 4.3317519515371545	 0.0	 0.0	 327.60273808761497	 756.6319214390787	 1.3275679071170683	 2312.4131848657435	 0.19265261770756584	 51.177387558784794	 0.7738888914387623	 0.7747978806870164	 207.50303655564994	 
73.4	 0.018611982961154492	 3.446283408741982E-4	 4.321723961381257	 0.0	 0.0	 327.60273808761497	 756.1752209275415	 1.3276188854481743	 2307.473169389439	 0.19224105332138494	 51.19661166411693	 0.7738888914387623	 0.7747978806870164	 207.16482525947774	 
73.5	 0.01862031419793209	 3.452185392754405E-4	 4.311735095688932	 0.0	 0.0	 327.60273808761497	 755.7194677417793	 1.3276697790289593	 2302.5477587780165	 0.19183070570107835	 51.21579473468704	 0.7738888914387623	 0.7747978806870164	 206.82742194508995	 
73.6	 0.018628645434709688	 3.458087807803038E-4	 4.301785175365744	 0.0	 0.0	 327.60273808761497	 755.264660034298	 1.3277205878738836	 2297.636898430924	 0.1914215702977449	 51.23493689171681	 0.7738888914387623	 0.7747978806870164	 206.49082420472024	 
73.69999999999999	 0.018636976671487285	 3.463990631543278E-4	 4.291874022241549	 0.0	 0.0	 327.60273808761497	 754.810795960537	 1.327771311998447	 2292.74053399667	 0.19101364258323308	 51.25403825597514	 0.7738888914387623	 0.7747978806870164	 206.15502963911175	 
73.80000000000001	 0.018645307908264887	 3.4698938416519826E-4	 4.282001459065536	 0.0	 0.0	 327.60273808761497	 754.3578736788755	 1.327821951419177	 2287.8586113716538	 0.19060691805004384	 51.27309894778014	 0.7738888914387623	 0.7747978806870164	 205.8200358574923	 
73.9	 0.018653639145042485	 3.475797415827623E-4	 4.272167309501301	 0.0	 0.0	 327.60273808761497	 753.9058913506412	 1.3278725061536207	 2282.991076699046	 0.19020139221123722	 51.29211908700127	 0.7738888914387623	 0.7747978806870164	 205.4858404775516	 
74.0	 0.018661970381820082	 3.481701331790421E-4	 4.262371398121909	 0.0	 0.0	 327.60273808761497	 753.4548471401158	 1.327922976220335	 2278.1378763676425	 0.1897970606003368	 51.311098793061305	 0.7738888914387623	 0.7747978806870164	 205.15244112541623	 
74.1	 0.01867030161859768	 3.487605567282467E-4	 4.252613550405026	 0.0	 0.0	 327.60273808761497	 753.004739214543	 1.3279733616388774	 2273.2989570107334	 0.18939391877123565	 51.33003818493843	 0.7738888914387623	 0.7747978806870164	 204.81983543562635	 
74.19999999999999	 0.018678632855375278	 3.493510100067877E-4	 4.242893592728043	 0.0	 0.0	 327.60273808761497	 752.5555657441347	 1.3280236624297954	 2268.4742655049854	 0.18899196229810314	 51.34893738116824	 0.7738888914387623	 0.7747978806870164	 204.4880210511114	 
74.29999999999998	 0.018686964092152876	 3.4994149079328995E-4	 4.233211352363243	 0.0	 0.0	 327.60273808761497	 752.1073249020783	 1.3280738786146196	 2263.6637489693026	 0.18859118677528988	 51.36779649984577	 0.7738888914387623	 0.7747978806870164	 204.15699562316587	 
74.39999999999998	 0.018695295328930474	 3.505319968686067E-4	 4.22356665747298	 0.0	 0.0	 327.60273808761497	 751.6600148645423	 1.3281240102158518	 2258.86735476372	 0.1881915878172358	 51.38661565862749	 0.7738888914387623	 0.7747978806870164	 203.8267568114253	 
74.49999999999997	 0.01870362656570807	 3.5112252601583223E-4	 4.213959337104881	 0.0	 0.0	 327.60273808761497	 751.2136338106832	 1.328174057256959	 2254.0850304882774	 0.18779316105837612	 51.405394974733326	 0.7738888914387623	 0.7747978806870164	 203.49730228384237	 
74.6	 0.01871195780248567	 3.517130760203147E-4	 4.204389221187089	 0.0	 0.0	 327.60273808761497	 750.7681799226515	 1.3282240197623612	 2249.3167239819063	 0.18739590215304872	 51.42413456494863	 0.7738888914387623	 0.7747978806870164	 203.16862971666228	 
74.70000000000002	 0.01872028903926327	 3.5230364466966974E-4	 4.194856140523503	 0.0	 0.0	 327.60273808761497	 750.3236513855977	 1.328273897757425	 2244.5623833213303	 0.1869998067754025	 51.44283454562617	 0.7738888914387623	 0.7747978806870164	 202.84073679439854	 
74.80000000000001	 0.01872862027604087	 3.528942297537936E-4	 4.1853599267890775	 0.0	 0.0	 327.60273808761497	 749.8800463876778	 1.328323691268453	 2239.821956819946	 0.18660487061930417	 51.4614950326881	 0.7738888914387623	 0.7747978806870164	 202.5136212098092	 
74.9	 0.018736951512818466	 3.5348482906487593E-4	 4.175900412525101	 0.0	 0.0	 327.60273808761497	 749.4373631200594	 1.3283734003226761	 2235.095393026731	 0.18621108939824718	 51.480116141627924	 0.7738888914387623	 0.7747978806870164	 202.18728066387175	 
75.0	 0.018745282749596064	 3.540754403974128E-4	 4.166477431134536	 0.0	 0.0	 327.60273808761497	 748.9955997769273	 1.3284230249482436	 2230.3826407251404	 0.18581845884525997	 51.49869798751245	 0.7738888914387623	 0.7747978806870164	 201.86171286575964	 
75.1	 0.018753613986373662	 3.5466606154822014E-4	 4.157090816877363	 0.0	 0.0	 327.60273808761497	 748.554754555488	 1.3284725651742155	 2225.683648932012	 0.18542697471281452	 51.51724068498373	 0.7738888914387623	 0.7747978806870164	 201.53691553281718	 
75.19999999999999	 0.01876194522315126	 3.5525669031644645E-4	 4.147740404865961	 0.0	 0.0	 327.60273808761497	 748.1148256559756	 1.3285220210305533	 2220.998366896476	 0.18503663277273574	 51.535744348261005	 0.7738888914387623	 0.7747978806870164	 201.21288639053566	 
75.29999999999998	 0.018770276459928858	 3.558473245035852E-4	 4.138426031060492	 0.0	 0.0	 327.60273808761497	 747.6758112816575	 1.3285713925481113	 2216.326744098877	 0.18464742881611151	 51.55420909114262	 0.7738888914387623	 0.7747978806870164	 200.88962317252873	 
75.39999999999998	 0.018778607696706456	 3.564379619134883E-4	 4.129147532264332	 0.0	 0.0	 327.60273808761497	 747.2377096388378	 1.3286206797586289	 2211.6687302496707	 0.1842593586532008	 51.57263502700794	 0.7738888914387623	 0.7747978806870164	 200.56712362050794	 
75.50000000000003	 0.018786938933484057	 3.570286003523793E-4	 4.1199047461195	 0.0	 0.0	 327.60273808761497	 746.8005189368631	 1.3286698826947214	 2207.0242752883646	 0.18387241811334548	 51.59102226881927	 0.7738888914387623	 0.7747978806870164	 200.2453854842585	 
75.60000000000002	 0.018795270170261655	 3.5761923762886515E-4	 4.110697511102149	 0.0	 0.0	 327.60273808761497	 746.3642373881273	 1.3287190013898715	 2202.3933293824352	 0.18348660304488001	 51.60937092912376	 0.7738888914387623	 0.7747978806870164	 199.92440652161469	 
75.70000000000002	 0.018803601407039253	 3.5820987155394925E-4	 4.101525666518026	 0.0	 0.0	 327.60273808761497	 745.9288632080754	 1.328768035878421	 2197.775842926249	 0.1831019093150416	 51.627681120055264	 0.7738888914387623	 0.7747978806870164	 199.60418449843527	 
75.80000000000001	 0.01881193264381685	 3.588004999410448E-4	 4.092389052498001	 0.0	 0.0	 327.60273808761497	 745.4943946152085	 1.3288169861955639	 2193.1717665400042	 0.1827183328098821	 51.645952953336256	 0.7738888914387623	 0.7747978806870164	 199.2847171885792	 
75.9	 0.01882026388059445	 3.5939112060598703E-4	 4.083287509993599	 0.0	 0.0	 327.60273808761497	 745.0608298310875	 1.3288658523773356	 2188.5810510686683	 0.18233586943417926	 51.66418654027967	 0.7738888914387623	 0.7747978806870164	 198.96600237388114	 
76.0	 0.018828595117372046	 3.5998173136704537E-4	 4.074220880772557	 0.0	 0.0	 327.60273808761497	 744.6281670803376	 1.3289146344606069	 2184.0036475808975	 0.18195451511134703	 51.682381991790805	 0.7738888914387623	 0.7747978806870164	 198.6480378441264	 
76.1	 0.018836926354149644	 3.605723300449368E-4	 4.065189007414406	 0.0	 0.0	 327.60273808761497	 744.1964045906519	 1.328963332483075	 2179.4395073680093	 0.18157426578334973	 51.70053941836914	 0.7738888914387623	 0.7747978806870164	 198.33082139702722	 
76.19999999999999	 0.018845257590927242	 3.6116291446283894E-4	 4.056191733306076	 0.0	 0.0	 327.60273808761497	 743.765540592796	 1.3290119464832557	 2174.8885819429115	 0.18119511741061292	 51.7186589301102	 0.7738888914387623	 0.7747978806870164	 198.0143508381978	 
76.30000000000001	 0.018853588827704843	 3.617534824463998E-4	 4.047228902637516	 0.0	 0.0	 327.60273808761497	 743.3355733206106	 1.3290604765004757	 2170.3508230390557	 0.18081706597193614	 51.736740636707395	 0.7738888914387623	 0.7747978806870164	 197.6986239811298	 
76.4	 0.01886192006448244	 3.6234403182375306E-4	 4.038300360397359	 0.0	 0.0	 327.60273808761497	 742.9065010110162	 1.3291089225748636	 2165.8261826093994	 0.18044010746440653	 51.75478464745384	 0.7738888914387623	 0.7747978806870164	 197.38363864716771	 
76.5	 0.01887025130126004	 3.6293456042553023E-4	 4.02940595236857	 0.0	 0.0	 327.60273808761497	 742.4783219040155	 1.329157284747343	 2161.3146128253566	 0.18006423790331136	 51.77279107124417	 0.7738888914387623	 0.7747978806870164	 197.0693926654845	 
76.6	 0.018878582538037637	 3.6352506608487115E-4	 4.02054552512416	 0.0	 0.0	 327.60273808761497	 742.0510342426977	 1.329205563059625	 2156.8160660757635	 0.1796894533220518	 51.79076001657638	 0.7738888914387623	 0.7747978806870164	 196.7558838730569	 
76.69999999999999	 0.018886913774815235	 3.641155466374379E-4	 4.0117189260228905	 0.0	 0.0	 327.60273808761497	 741.624636273241	 1.3292537575541992	 2152.330494965852	 0.17931574977205753	 51.80869159155358	 0.7738888914387623	 0.7747978806870164	 196.44311011464097	 
76.79999999999998	 0.018895245011592832	 3.647059999214271E-4	 4.002926003205017	 0.0	 0.0	 327.60273808761497	 741.199126244916	 1.3293018682743272	 2147.857852316206	 0.17894312332269968	 51.82658590388585	 0.7738888914387623	 0.7747978806870164	 196.1310692427473	 
76.9	 0.01890357624837043	 3.65296423777581E-4	 3.9941666055880503	 0.0	 0.0	 327.60273808761497	 740.7745024100886	 1.3293498952640341	 2143.398091161752	 0.17857157006120675	 51.84444306089197	 0.7738888914387623	 0.7747978806870164	 195.8197591176168	 
77.0	 0.018911907485148028	 3.6588681604920065E-4	 3.9854405828625374	 0.0	 0.0	 327.60273808761497	 740.3507630242229	 1.3293978385681013	 2138.9511647507265	 0.17820108609257868	 51.862263169501226	 0.7738888914387623	 0.7747978806870164	 195.5091776071961	 
77.1	 0.018920238721925626	 3.664771745821578E-4	 3.9767477854878672	 0.0	 0.0	 327.60273808761497	 739.9279063458844	 1.3294456982320597	 2134.5170265436673	 0.17783166753950264	 51.88004633625518	 0.7738888914387623	 0.7747978806870164	 195.19932258711248	 
77.20000000000002	 0.018928569958703227	 3.670674972249071E-4	 3.9680880646880934	 0.0	 0.0	 327.60273808761497	 739.5059306367409	 1.329493474302181	 2130.095630212388	 0.17746331054226772	 51.8977926673094	 0.7738888914387623	 0.7747978806870164	 194.89019194065008	 
77.30000000000001	 0.018936901195480825	 3.676577818284976E-4	 3.9594612724477987	 0.0	 0.0	 327.60273808761497	 739.0848341615681	 1.32954116682547	 2125.686929638981	 0.17709601125868182	 51.91550226843527	 0.7738888914387623	 0.7747978806870164	 194.58178355872508	 
77.4	 0.018945232432258423	 3.6824802624658564E-4	 3.9508672615079417	 0.0	 0.0	 327.60273808761497	 738.6646151882481	 1.3295887758496594	 2121.2908789148023	 0.1767297658639872	 51.933175245021665	 0.7738888914387623	 0.7747978806870164	 194.2740953398608	 
77.5	 0.01895356366903602	 3.688382283354462E-4	 3.9423058853617663	 0.0	 0.0	 327.60273808761497	 738.2452719877753	 1.3296363014232007	 2116.907432339476	 0.17636457055077726	 51.95081170207674	 0.7738888914387623	 0.7747978806870164	 193.96712519016378	 
77.6	 0.01896189490581362	 3.6942838595398566E-4	 3.93377699825071	 0.0	 0.0	 327.60273808761497	 737.8268028342561	 1.3296837435952569	 2112.5365444198933	 0.17600042152891335	 51.968411744229634	 0.7738888914387623	 0.7747978806870164	 193.66087102329877	 
77.69999999999999	 0.018970226142591216	 3.700184969637514E-4	 3.92528045516034	 0.0	 0.0	 327.60273808761497	 737.4092060049123	 1.3297311024156966	 2108.1781698692166	 0.1756373150254419	 51.985975475732175	 0.7738888914387623	 0.7747978806870164	 193.35533076046465	 
77.79999999999998	 0.018978557379368814	 3.7060855922894725E-4	 3.9168161118163094	 0.0	 0.0	 327.60273808761497	 736.9924797800824	 1.3297783779350854	 2103.832263605896	 0.1752752472845122	 52.003503000460626	 0.7738888914387623	 0.7747978806870164	 193.0505023303697	 
77.89999999999998	 0.018986888616146412	 3.7119857061644157E-4	 3.9083838246803384	 0.0	 0.0	 327.60273808761497	 736.5766224432236	 1.3298255702046797	 2099.498780752675	 0.17491421456729372	 52.02099442191736	 0.7738888914387623	 0.7747978806870164	 192.74638366920712	 
78.00000000000003	 0.018995219852924013	 3.717885289957824E-4	 3.8999834509462064	 0.0	 0.0	 327.60273808761497	 736.1616322809139	 1.3298726792764195	 2095.177676635614	 0.17455421315189482	 52.03844984323255	 0.7738888914387623	 0.7747978806870164	 192.44297272063068	 
78.10000000000002	 0.01900355108970161	 3.7237843223920583E-4	 3.8916148485357884	 0.0	 0.0	 327.60273808761497	 735.7475075828532	 1.3299197052029212	 2090.868906783114	 0.1741952393332813	 52.055869367165876	 0.7738888914387623	 0.7747978806870164	 192.14026743573035	 
78.20000000000002	 0.01901188232647921	 3.7296827822165014E-4	 3.883277876095077	 0.0	 0.0	 327.60273808761497	 735.3342466418658	 1.3299666480374712	 2086.5724269249363	 0.17383728942319468	 52.073253096108196	 0.7738888914387623	 0.7747978806870164	 191.83826577300775	 
78.30000000000001	 0.019020213563256807	 3.7355806482076715E-4	 3.8749723929902595	 0.0	 0.0	 327.60273808761497	 734.9218477539	 1.3300135078340183	 2082.288192991229	 0.1734803597500713	 52.0906011320832	 0.7738888914387623	 0.7747978806870164	 191.53696569835154	 
78.4	 0.019028544800034405	 3.741477899169322E-4	 3.8666982593037953	 0.0	 0.0	 327.60273808761497	 734.5103092180315	 1.3300602846471672	 2078.0161611115736	 0.17312444665896273	 52.1079135767491	 0.7738888914387623	 0.7747978806870164	 191.23636518501377	 
78.5	 0.019036876036812003	 3.7473745139325707E-4	 3.858455335830525	 0.0	 0.0	 327.60273808761497	 734.0996293364634	 1.3301069785321722	 2073.7562876140128	 0.1727695465114548	 52.12519053140024	 0.7738888914387623	 0.7747978806870164	 190.93646221358466	 
78.6	 0.0190452072735896	 3.7532704713560147E-4	 3.8502434840737916	 0.0	 0.0	 327.60273808761497	 733.6898064145279	 1.330153589544929	 2069.5085290240936	 0.17241565568558787	 52.142432096968804	 0.7738888914387623	 0.7747978806870164	 190.63725477196857	 
78.69999999999999	 0.019053538510367198	 3.7591657503258336E-4	 3.842062566241591	 0.0	 0.0	 327.60273808761497	 733.280838760687	 1.3302001177419702	 2065.272842063911	 0.17206277057577718	 52.15963837402638	 0.7738888914387623	 0.7747978806870164	 190.33874085536002	 
78.79999999999998	 0.019061869747144796	 3.765060329755916E-4	 3.8339124452427367	 0.0	 0.0	 327.60273808761497	 732.8727246865338	 1.3302465631804574	 2061.0491836511655	 0.17171088759273442	 52.176809462785656	 0.7738888914387623	 0.7747978806870164	 190.04091846621904	 
78.9	 0.019070200983922397	 3.770954188587965E-4	 3.8257929846830425	 0.0	 0.0	 327.60273808761497	 732.4654625067928	 1.3302929259181737	 2056.837510898206	 0.17136000316338776	 52.193945463102	 0.7738888914387623	 0.7747978806870164	 189.7437856142466	 
79.0	 0.019078532220699995	 3.7768473057916095E-4	 3.8177040488615486	 0.0	 0.0	 327.60273808761497	 732.059050539322	 1.3303392060135193	 2052.6377811110906	 0.17101011373080385	 52.211046474475076	 0.7738888914387623	 0.7747978806870164	 189.4473403163615	 
79.1	 0.019086863457477593	 3.782739660364528E-4	 3.809645502766724	 0.0	 0.0	 327.60273808761497	 731.6534871051116	 1.3303854035255032	 2048.449951788652	 0.1706612157541098	 52.22811259605049	 0.7738888914387623	 0.7747978806870164	 189.15158059667473	 
79.20000000000002	 0.01909519469425519	 3.7886312313325496E-4	 3.801617212072733	 0.0	 0.0	 327.60273808761497	 731.2487705282866	 1.3304315185137383	 2044.2739806215575	 0.17031330570841494	 52.24514392662133	 0.7738888914387623	 0.7747978806870164	 188.85650448646638	 
79.30000000000001	 0.01910352593103279	 3.794521997749763E-4	 3.7936190431356973	 0.0	 0.0	 327.60273808761497	 730.8448991361058	 1.3304775510384337	 2040.1098254913768	 0.16996638008473308	 52.2621405646298	 0.7738888914387623	 0.7747978806870164	 188.56211002416063	 
79.4	 0.019111857167810387	 3.8004119386986435E-4	 3.7856508629899883	 0.0	 0.0	 327.60273808761497	 730.4418712589631	 1.3305235011603889	 2035.957444469659	 0.16962043538990573	 52.27910260816879	 0.7738888914387623	 0.7747978806870164	 188.2683952553023	 
79.5	 0.019120188404587984	 3.806301033290142E-4	 3.7777125393445314	 0.0	 0.0	 327.60273808761497	 730.0396852303874	 1.3305693689409874	 2031.8167958170081	 0.16927546814652494	 52.29603015498344	 0.7738888914387623	 0.7747978806870164	 187.97535823253244	 
79.6	 0.019128519641365582	 3.812189260663813E-4	 3.76980394057914	 0.0	 0.0	 327.60273808761497	 729.638339387043	 1.330615154442191	 2027.687837982163	 0.1689314748928568	 52.312923302472726	 0.7738888914387623	 0.7747978806870164	 187.68299701556438	 
79.70000000000002	 0.019136850878143184	 3.81807659998792E-4	 3.761924935740857	 0.0	 0.0	 327.60273808761497	 729.2378320687297	 1.3306608577265329	 2023.57052960108	 0.16858845218276486	 52.329782147691	 0.7738888914387623	 0.7747978806870164	 187.39130967115926	 
79.80000000000001	 0.01914518211492078	 3.823963030459527E-4	 3.7540753945403367	 0.0	 0.0	 327.60273808761497	 728.8381616183839	 1.3307064788571121	 2019.4648294960268	 0.16824639658563478	 52.346606787349565	 0.7738888914387623	 0.7747978806870164	 187.10029427310275	 
79.9	 0.01915351335169838	 3.829848531304643E-4	 3.746255187348216	 0.0	 0.0	 327.60273808761497	 728.4393263820765	 1.3307520178975867	 2015.37069667467	 0.1679053046862982	 52.3633973178182	 0.7738888914387623	 0.7747978806870164	 186.8099489021805	 
80.0	 0.019161844588475977	 3.835733081778289E-4	 3.7384641851915323	 0.0	 0.0	 327.60273808761497	 728.0413247090147	 1.3307974749121685	 2011.2880903291707	 0.1675651730849574	 52.38015383512669	 0.7738888914387623	 0.7747978806870164	 186.52027164615436	 
80.1	 0.019170175825253575	 3.8416166611646385E-4	 3.730702259750148	 0.0	 0.0	 327.60273808761497	 727.644154951541	 1.3308428499656162	 2007.2169698352905	 0.16722599839711091	 52.3968764349664	 0.7738888914387623	 0.7747978806870164	 186.23126059973853	 
80.19999999999999	 0.019178507062031173	 3.847499248777104E-4	 3.7229692833531978	 0.0	 0.0	 327.60273808761497	 727.2478154651332	 1.330888143123231	 2003.157294751487	 0.16688777725347806	 52.41356521269175	 0.7738888914387623	 0.7747978806870164	 185.9429138645755	 
80.29999999999998	 0.01918683829880877	 3.8533808239584545E-4	 3.7152651289755534	 0.0	 0.0	 327.60273808761497	 726.852304608404	 1.330933354450848	 1999.1090248180292	 0.16655050629992538	 52.43022026332174	 0.7738888914387623	 0.7747978806870164	 185.65522954921255	 
80.39999999999998	 0.01919516953558637	 3.859261366080919E-4	 3.7075896702343107	 0.0	 0.0	 327.60273808761497	 726.4576207431008	 1.3309784840148335	 1995.0721199561067	 0.16621418219739226	 52.446841681541486	 0.7738888914387623	 0.7747978806870164	 185.3682057690777	 
80.49999999999997	 0.019203500772363966	 3.865140854546288E-4	 3.699942781385291	 0.0	 0.0	 327.60273808761497	 726.063762234105	 1.3310235318820767	 1991.046540266944	 0.1658788016218172	 52.46342956170367	 0.7738888914387623	 0.7747978806870164	 185.0818406464558	 
80.60000000000002	 0.019211832009141568	 3.8710192687860245E-4	 3.692324337319565	 0.0	 0.0	 327.60273808761497	 725.6707274494314	 1.3310684981199852	 1987.0322460309153	 0.16554436126406416	 52.479983997830075	 0.7738888914387623	 0.7747978806870164	 184.7961323104651	 
80.70000000000002	 0.019220163245919165	 3.8768965882613615E-4	 3.6847342135600036	 0.0	 0.0	 327.60273808761497	 725.2785147602284	 1.3311133827964787	 1983.029197706687	 0.16521085782985104	 52.49650508361306	 0.7738888914387623	 0.7747978806870164	 184.51107889703385	 
