Zeit	dQIters	relaxationsFaktor	pSoll	pIst	dQ
84.6	 1395.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1396.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1397.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1398.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1399.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1400.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1401.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1402.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1403.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1404.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1405.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1406.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1407.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1408.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1409.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1410.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1411.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1412.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1413.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1414.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1415.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1416.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1417.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1418.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1419.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1420.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1421.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1422.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1423.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1424.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1425.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1426.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1427.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1428.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1429.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1430.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1431.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1432.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1433.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1434.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1435.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1436.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1437.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1438.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1439.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1440.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1441.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1442.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1443.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1444.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1445.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1446.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1447.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1448.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1449.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1450.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1451.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1452.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1453.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1454.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1455.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1456.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1457.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1458.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1459.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1460.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1461.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1462.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1463.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1464.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1465.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1466.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1467.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1468.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1469.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1470.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1471.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1472.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1473.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1474.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1475.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1476.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1477.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1478.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1479.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1480.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1481.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1482.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1483.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1484.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1485.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1486.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1487.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1488.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1489.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1490.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1491.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1492.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1493.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1494.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1495.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1496.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1497.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1498.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1499.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1500.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1501.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1502.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1503.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1504.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1505.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1506.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1507.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1508.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1509.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1510.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1511.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1512.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1513.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1514.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1515.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1516.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1517.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1518.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1519.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1520.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1521.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1522.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1523.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1524.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1525.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1526.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1527.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1528.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1529.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1530.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1531.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1532.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1533.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1534.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1535.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1536.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1537.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1538.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1539.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1540.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1541.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1542.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1543.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1544.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1545.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1546.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1547.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1548.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1549.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1550.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1551.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1552.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1553.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1554.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1555.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1556.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1557.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1558.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1559.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1560.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1561.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1562.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1563.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1564.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1565.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1566.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1567.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1568.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1569.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1570.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1571.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1572.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1573.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1574.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1575.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1576.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1577.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1578.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1579.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1580.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1581.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1582.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1583.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1584.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1585.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1586.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1587.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1588.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1589.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1590.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1591.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1592.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1593.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1594.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1595.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1596.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1597.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1598.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1599.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1600.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1601.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1602.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1603.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1604.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1605.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1606.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1607.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1608.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1609.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1610.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1611.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1612.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1613.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1614.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1615.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1616.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1617.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1618.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1619.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1620.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1621.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1622.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1623.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1624.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1625.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1626.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1627.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1628.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1629.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1630.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1631.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1632.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1633.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1634.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1635.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1636.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1637.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1638.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1639.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1640.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1641.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1642.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1643.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1644.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1645.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1646.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1647.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1648.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1649.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1650.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1651.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1652.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1653.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1654.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1655.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1656.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1657.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1658.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1659.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1660.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1661.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1662.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1663.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1664.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1665.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1666.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1667.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1668.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1669.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1670.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1671.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1672.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1673.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1674.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1675.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1676.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1677.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1678.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1679.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1680.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1681.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1682.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1683.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1684.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1685.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1686.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1687.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1688.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1689.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1690.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1691.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1692.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1693.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1694.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1695.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1696.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1697.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1698.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1699.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1700.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1701.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1702.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1703.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1704.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1705.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1706.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1707.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1708.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1709.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1710.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1711.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1712.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1713.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1714.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1715.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1716.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1717.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1718.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1719.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1720.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1721.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1722.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1723.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1724.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1725.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
84.6	 1726.0	 0.7	 1153859.6018939393	 1153419.7494915896	 NaN	 
