Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	V0 [m3]	V1 [m3]	V2 [m3]	T_Zone_0 [K]	T_Zone_1 [K]	T_Zone_2 [K]	T_mittel [K]	T_BurnAdiabat_0 [K]	T_BurnAdiabat_1 [K]	Lambda z1 [-]	Lambda z0 [-]	Lambda z2 [-]	p_soll [bar]	p_soll_roh [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	dQKrst [J/s]	dQKrst [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Alpha [W/(m^2K)]	Wandwärmestromdichte [MW/m^2]	PQw [W]	Brennraumfläche [m^2]	Gesamtmasse [kg]	m_0[kg]	m_1[kg]	m_2[kg]	Z0_O2 [kg]	Z0_CO2 [kg]	Z0_H2O [kg]	Z0_H [kg]	Z0_O [kg]	Z0_N [kg]	Z0_H2 [kg]	Z0_OH [kg]	Z0_CO [kg]	Z0_NO [kg]	Z0_N2 [kg]	Z0_Ar [kg]	Z0_Diesel [kg]	Z0_RON_95 [kg]	Z1_O2 [kg]	Z1_CO2 [kg]	Z1_H2O [kg]	Z1_H [kg]	Z1_O [kg]	Z1_N [kg]	Z1_H2 [kg]	Z1_OH [kg]	Z1_CO [kg]	Z1_NO [kg]	Z1_N2 [kg]	Z1_Ar [kg]	Z1_Diesel [kg]	Z1_RON_95 [kg]	Z2_O2 [kg]	Z2_CO2 [kg]	Z2_H2O [kg]	Z2_H [kg]	Z2_O [kg]	Z2_N [kg]	Z2_H2 [kg]	Z2_OH [kg]	Z2_CO [kg]	Z2_NO [kg]	Z2_N2 [kg]	Z2_Ar [kg]	Z2_Diesel [kg]	Z2_RON_95 [kg]	 mDieseldampf [kg]	m_Diesel_Z0 [kg]	TKrstVap [K]	mkrstFl [kg]	m_a [kg]	sumdma [kg]	s00 [kg]	dm_a [kg]
-128.0	 2.614789247986612E-4	 0.0016443891334473716	 0.9990035423295521	 4.97193405187403E-4	 3.3161871404862307E-4	 392.3449456153994	 392.3449456153994	 392.4594815122043	 392.3450011161324	 1248.617959876818	 1248.617959876818	 2.1319277079731105	 2.131927707973111	 NaN	 2.7193454910852313	 2.7193960189393946	 2.7193585467300143	 -9375.609472983026	 -1.2257621421638722	 -2.20637185589497	 0.0	 0.0	 2.000000002E-6	 -1189.304425269456	 -0.15548902118887356	 0.0	 0.0	 -0.3113120051022975	 4.965595415808111E-4	 -5.189023258926434E-4	 4251.998393145476	 189.7377820886911	 -0.015332155126664965	 -1187.768302721087	 0.07746910286965307	 0.004022571175347758	 0.004018571175343757	 2.0000000020000035E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144638	 0.009656706376154846	 6.246398457721318E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042274E-5	 1.17505588060164E-6	 3.644047755116552E-4	 0.7428851018738987	 0.0	 0.0	 0.023206047098732013	 0.197067670727349	 0.026796625822144638	 0.009656706376154844	 6.246398457721321E-10	 7.250795144888897E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016401E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732023	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-127.8	 2.876268172785273E-4	 0.0016423900898947306	 0.9990033244994385	 4.971932967756794E-4	 3.3163260192880584E-4	 392.4524185602911	 392.4524185602911	 392.58351176965186	 392.4524820911409	 1248.7078286814485	 1248.7078286814485	 2.1319277079731105	 2.1319277079731123	 NaN	 2.7234832954426724	 2.7234960189393944	 2.723414827764947	 -9375.609472983026	 -1.2257621421638722	 -2.4515242843277445	 0.0	 0.0	 2.000000002E-6	 -1188.9987931967962	 -0.155449063016002	 0.0	 0.0	 -0.34240181770549794	 4.965595415808111E-4	 -5.765581398807149E-4	 4251.998393145476	 190.10005697301	 -0.015341000687958666	 -1187.4480742380256	 0.07740356045809108	 0.004022571175347757	 0.004018571175343756	 2.000000002000004E-6	 2.000000002E-6	 0.19706767072734901	 0.02679662582214463	 0.009656706376154846	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.1517777390422744E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.197067670727349	 0.02679662582214463	 0.009656706376154843	 6.246398457721321E-10	 7.250795144888897E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.17505588060164E-6	 3.6440477551165525E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732016	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-127.6	 3.1377470975839345E-4	 0.0016403838091633089	 0.9990031056368277	 4.97193187850093E-4	 3.316462840567803E-4	 392.5607930187172	 392.5607930187172	 392.70820970924564	 392.56086446813265	 1248.7984509425116	 1248.7984509425116	 2.131927707973112	 2.131927707973113	 NaN	 2.7277029185413393	 2.7276960189393944	 2.7274992952331156	 -9375.609472983026	 -1.2257621421638722	 -2.696676712760519	 0.0	 0.0	 2.000000002E-6	 -1188.679850105596	 -0.1554073645677225	 0.0	 0.0	 -0.37348329061904245	 4.965595415808111E-4	 -6.342139538687865E-4	 4251.998393145476	 190.46405143961792	 -0.015349735296995522	 -1187.1144631534485	 0.07733778076197888	 0.004022571175347755	 0.004018571175343755	 2.0000000020000044E-6	 2.000000002E-6	 0.19706767072734907	 0.026796625822144645	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888897E-7	 8.760223926968799E-14	 2.478869605282622E-8	 2.1517777390422744E-5	 1.1750558806016401E-6	 3.6440477551165536E-4	 0.7428851018738987	 0.0	 0.0	 0.023206047098732016	 0.19706767072734904	 0.02679662582214463	 0.009656706376154844	 6.246398457721321E-10	 7.250795144888897E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.17505588060164E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732016	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-127.4	 3.399226022382596E-4	 0.0016383703002438462	 0.9990028857360566	 4.971930784078251E-4	 3.316597597508282E-4	 392.67007176213605	 392.67007176213605	 392.83357720902796	 392.6701510181061	 1248.889830315017	 1248.889830315017	 2.131927707973112	 2.1319277079731136	 NaN	 2.7320150516875032	 2.7320960189393944	 2.731612111120944	 -9375.609472983026	 -1.2257621421638722	 -2.9418291411932938	 0.0	 0.0	 2.000000002E-6	 -1188.3474899273222	 -0.15536391197669205	 0.0	 0.0	 -0.40455607301438085	 4.965595415808111E-4	 -6.91869767856858E-4	 4251.998393145476	 190.8297708577085	 -0.015358357313883379	 -1186.7673629547626	 0.07727176407609486	 0.004022571175347755	 0.004018571175343755	 2.0000000020000048E-6	 2.000000002E-6	 0.19706767072734907	 0.02679662582214464	 0.009656706376154846	 6.24639845772132E-10	 7.250795144888897E-7	 8.760223926968797E-14	 2.4788696052826216E-8	 2.151777739042274E-5	 1.17505588060164E-6	 3.644047755116553E-4	 0.7428851018738986	 0.0	 0.0	 0.023206047098732013	 0.19706767072734904	 0.02679662582214463	 0.009656706376154844	 6.246398457721321E-10	 7.250795144888897E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.6440477551165525E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-127.2	 3.660704947181257E-4	 0.0016363495722334005	 0.9990027526663124	 4.971930121804331E-4	 3.3158510969531996E-4	 392.910879114643	 392.910879114643	 392.98606388296537	 392.9109155626405	 1249.0909768413462	 1249.0909768413462	 2.1319277079731123	 2.131927707973113	 NaN	 2.7364259587505577	 2.7363960189393945	 2.7366629900358044	 5951.756417190452	 0.7781294343152458	 -2.7862032543302444	 0.0	 0.0	 2.000000002E-6	 -1188.1143307278448	 -0.15533342886829893	 0.0	 0.0	 -0.43562275878804063	 4.965595415808111E-4	 -6.552691221195667E-4	 4251.998393145476	 191.21536256868646	 -0.01534384225561261	 -1184.6291774249137	 0.0772055106987032	 0.0040225711753477545	 0.004018571175343754	 2.000000002000005E-6	 2.000000002E-6	 0.19706767072734907	 0.026796625822144645	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888898E-7	 8.760223926968799E-14	 2.478869605282622E-8	 2.1517777390422737E-5	 1.17505588060164E-6	 3.6440477551165536E-4	 0.7428851018738987	 0.0	 0.0	 0.023206047098732016	 0.19706767072734904	 0.02679662582214463	 0.009656706376154846	 6.246398457721321E-10	 7.250795144888896E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.1517777390422733E-5	 1.17505588060164E-6	 3.6440477551165525E-4	 0.7428851018738987	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-127.0	 3.922183871979918E-4	 0.0016343216343360368	 0.9990025081105571	 4.971928904676428E-4	 3.3162074318383953E-4	 392.98843889960267	 392.98843889960267	 393.1059749635512	 392.98849588506	 1249.1558893789306	 1249.1558893789306	 2.1319277079731136	 2.1319277079731136	 NaN	 2.7409305819453733	 2.7408960189393943	 2.740600314151929	 -13315.696956292104	 -1.7408870615380325	 -3.134380666637851	 0.0	 0.0	 2.000000002E-6	 -1185.7962124112023	 -0.15503035932580303	 0.0	 0.0	 -0.46662883065320127	 4.965595415808111E-4	 -7.371547156957292E-4	 4251.998393145476	 191.57991303868963	 -0.015357623455572357	 -1184.6720371986667	 0.07713902093157653	 0.0040225711753477545	 0.004018571175343754	 2.0000000020000056E-6	 2.000000002E-6	 0.19706767072734907	 0.02679662582214464	 0.009656706376154846	 6.24639845772132E-10	 7.250795144888897E-7	 8.760223926968797E-14	 2.4788696052826216E-8	 2.1517777390422733E-5	 1.1750558806016397E-6	 3.644047755116553E-4	 0.7428851018738986	 0.0	 0.0	 0.023206047098732013	 0.19706767072734907	 0.02679662582214463	 0.009656706376154846	 6.24639845772132E-10	 7.250795144888896E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.1517777390422733E-5	 1.1750558806016401E-6	 3.644047755116552E-4	 0.7428851018738987	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-126.8	 4.1836627967785795E-4	 0.0016322864958635197	 0.9990023716064066	 4.971928225309834E-4	 3.315470068424574E-4	 393.22921579954726	 393.22921579954726	 393.2594163881105	 393.22923044331156	 1249.3570182580143	 1249.3570182580143	 2.131927707973113	 2.131927707973115	 NaN	 2.745459907561204	 2.7454960189393947	 2.7456988856673643	 5732.189254749612	 0.7494233415371838	 -2.9844959983304142	 0.0	 0.0	 2.000000002E-6	 -1186.02762759246	 -0.1550606144221917	 0.0	 0.0	 -0.4976409535376396	 4.965595415808111E-4	 -7.019043100161171E-4	 4251.998393145476	 191.96880276073395	 -0.015343194501120611	 -1182.5352140604862	 0.07707229508001857	 0.004022571175347754	 0.004018571175343753	 2.0000000020000056E-6	 2.000000002E-6	 0.19706767072734913	 0.02679662582214464	 0.009656706376154846	 6.246398457721322E-10	 7.250795144888897E-7	 8.760223926968797E-14	 2.478869605282622E-8	 2.1517777390422733E-5	 1.1750558806016397E-6	 3.6440477551165536E-4	 0.7428851018738986	 0.0	 0.0	 0.023206047098732013	 0.19706767072734907	 0.026796625822144635	 0.009656706376154846	 6.24639845772132E-10	 7.250795144888896E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.1517777390422733E-5	 1.1750558806016401E-6	 3.6440477551165514E-4	 0.7428851018738986	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-126.6	 4.445141721577241E-4	 0.0016302441662359951	 0.9990021172486419	 4.971926959398375E-4	 3.3158991177646366E-4	 393.2971494006017	 393.29714940060165	 393.3783551890912	 393.29718878045617	 1249.4139012054297	 1249.4139012054297	 2.1319277079731136	 2.131927707973116	 NaN	 2.7500007040537127	 2.7499960189393944	 2.749614265949674	 -14663.870532738978	 -1.9171465501436797	 -3.3679253083591503	 0.0	 0.0	 2.000000002E-6	 -1183.6937392377397	 -0.15475548311339551	 0.0	 0.0	 -0.5285920501603187	 4.965595415808111E-4	 -7.920805694067253E-4	 4251.998393145476	 192.33525057418035	 -0.015358765021264806	 -1182.7068218870277	 0.07700533345288663	 0.004022571175347754	 0.004018571175343753	 2.0000000020000056E-6	 2.000000002E-6	 0.19706767072734915	 0.026796625822144638	 0.009656706376154844	 6.24639845772132E-10	 7.250795144888896E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.6440477551165536E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873201	 0.1970676707273491	 0.02679662582214463	 0.009656706376154846	 6.246398457721319E-10	 7.250795144888895E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.1517777390422733E-5	 1.17505588060164E-6	 3.6440477551165514E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-126.4	 4.706620646375902E-4	 0.001628194654982682	 0.9990019816817076	 4.971926284696206E-4	 3.315126891701856E-4	 393.54444289874215	 393.5444428987421	 393.53408328555184	 393.5444378744455	 1249.6204775390004	 1249.6204775390004	 2.1319277079731145	 2.131927707973116	 NaN	 2.7545643226911007	 2.7545960189393943	 2.754806804147642	 6280.016401876093	 0.821045968240259	 -3.2037161147110984	 0.0	 0.0	 2.000000002E-6	 -1184.0703923206581	 -0.15480472653496732	 0.0	 0.0	 -0.5595529954673122	 4.965595415808111E-4	 -7.534612712638172E-4	 4251.998393145476	 192.72837033758103	 -0.015343178325924571	 -1180.4755462758892	 0.07693813636261407	 0.004022571175347753	 0.004018571175343752	 2.0000000020000056E-6	 2.000000002E-6	 0.19706767072734918	 0.02679662582214464	 0.009656706376154844	 6.246398457721321E-10	 7.250795144888897E-7	 8.760223926968797E-14	 2.4788696052826212E-8	 2.1517777390422733E-5	 1.1750558806016397E-6	 3.6440477551165536E-4	 0.7428851018738986	 0.0	 0.0	 0.023206047098732013	 0.19706767072734913	 0.026796625822144628	 0.009656706376154846	 6.246398457721318E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.1517777390422733E-5	 1.1750558806016397E-6	 3.6440477551165514E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-126.2	 4.968099571174563E-4	 0.0016261379717425564	 0.9990017153668762	 4.971924959275702E-4	 3.315649952981783E-4	 393.5995692128962	 393.59956921289614	 393.6514136601331	 393.59959435980403	 1249.6666746633039	 1249.6666746633039	 2.1319277079731154	 2.1319277079731163	 NaN	 2.7591368888892025	 2.7590960189393945	 2.7586780958727792	 -16386.811072097113	 -2.142402870005375	 -3.6321966887121735	 0.0	 0.0	 2.000000002E-6	 -1181.6209396842528	 -0.15448448641411108	 0.0	 0.0	 -0.5904498927501344	 4.965595415808111E-4	 -8.542328460348275E-4	 4251.998393145476	 193.0962794300384	 -0.01536109478541442	 -1180.81817228925	 0.0768707041252329	 0.004022571175347752	 0.004018571175343751	 2.0000000020000056E-6	 2.000000002E-6	 0.19706767072734918	 0.02679662582214464	 0.009656706376154844	 6.24639845772132E-10	 7.250795144888896E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.1517777390422733E-5	 1.17505588060164E-6	 3.6440477551165536E-4	 0.7428851018738984	 0.0	 0.0	 0.023206047098732013	 0.19706767072734915	 0.026796625822144628	 0.009656706376154844	 6.246398457721316E-10	 7.250795144888894E-7	 8.760223926968795E-14	 2.4788696052826206E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.6440477551165514E-4	 0.7428851018738984	 0.0	 0.0	 0.023206047098732006	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-126.0	 5.229578495973224E-4	 0.001624074126265037	 0.9990015840640388	 4.971924305795488E-4	 3.3148093130659493E-4	 393.8583879652717	 393.8583879652716	 393.8104474397797	 393.85836470955206	 1249.8828770603723	 1249.8828770603723	 2.131927707973116	 2.131927707973116	 NaN	 2.7637532083323135	 2.7637960189393946	 2.7640004654141275	 7414.768332632353	 0.9694028256239349	 -3.4383161235873865	 0.0	 0.0	 2.000000002E-6	 -1182.1949302179144	 -0.15455952962790429	 0.0	 0.0	 -0.6213617986757153	 4.965595415808111E-4	 -8.086353299498411E-4	 4251.998393145476	 193.4943552625809	 -0.015343459022196396	 -1178.4242519164202	 0.07680303706039619	 0.004022571175347751	 0.00401857117534375	 2.0000000020000056E-6	 2.000000002E-6	 0.19706767072734918	 0.02679662582214464	 0.009656706376154844	 6.24639845772132E-10	 7.250795144888896E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.1517777390422733E-5	 1.17505588060164E-6	 3.644047755116553E-4	 0.7428851018738984	 0.0	 0.0	 0.023206047098732013	 0.19706767072734918	 0.02679662582214463	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888896E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.17505588060164E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-125.8	 5.491057420771886E-4	 0.0016220031284106705	 0.9990013399530178	 4.971923090880979E-4	 3.31508433961544E-4	 393.95165438207397	 393.9516543820739	 393.93648057692434	 393.9516470204884	 1249.9609102524248	 1249.9609102524244	 2.131927707973116	 2.1319277079731163	 NaN	 2.7684625912525287	 2.7684960189393943	 2.768185615247923	 -12131.158456298532	 -1.5860211348575635	 -3.755520350558899	 0.0	 0.0	 2.000000002E-6	 -1179.5985703372837	 -0.15422008293291545	 0.0	 0.0	 -0.6522058152622984	 4.965595415808111E-4	 -8.832365404025234E-4	 4251.998393145476	 193.87088749839728	 -0.015354607198248578	 -1178.2378637748393	 0.07673513549140057	 0.00402257117534775	 0.004018571175343749	 2.0000000020000056E-6	 2.000000002E-6	 0.1970676707273492	 0.02679662582214465	 0.009656706376154844	 6.246398457721319E-10	 7.250795144888896E-7	 8.760223926968796E-14	 2.478869605282621E-8	 2.1517777390422733E-5	 1.17505588060164E-6	 3.644047755116554E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873201	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888895E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-125.6	 5.752536345570547E-4	 0.0016199249881518106	 0.9990011982108283	 4.971922385445224E-4	 3.3143221235763456E-4	 394.20016221404086	 394.2001622140408	 394.09440233367275	 394.20011089917966	 1250.1685174828008	 1250.1685174828008	 2.131927707973116	 2.131927707973117	 NaN	 2.7732388526220655	 2.7731960189393945	 2.7734856425724748	 5983.513924377325	 0.7822813937320003	 -3.599064071812499	 0.0	 0.0	 2.000000002E-6	 -1179.5934280334232	 -0.15421941063087322	 0.0	 0.0	 -0.683049697388473	 4.965595415808111E-4	 -8.464406001691925E-4	 4251.998393145476	 194.27088832034292	 -0.015338605180215487	 -1175.9648394434337	 0.07666699974520845	 0.004022571175347749	 0.0040185711753437485	 2.0000000020000056E-6	 2.000000002E-6	 0.1970676707273492	 0.026796625822144645	 0.009656706376154844	 6.246398457721318E-10	 7.250795144888896E-7	 8.760223926968796E-14	 2.478869605282621E-8	 2.1517777390422733E-5	 1.17505588060164E-6	 3.6440477551165536E-4	 0.7428851018738984	 0.0	 0.0	 0.023206047098732013	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-125.4	 6.014015270369208E-4	 0.001617839715573308	 0.9990009722754478	 4.971921260988938E-4	 3.3143891451299385E-4	 394.3256771476667	 394.3256771476666	 394.22794458700037	 394.3256297222904	 1250.2734718910856	 1250.2734718910856	 2.131927707973116	 2.131927707973117	 NaN	 2.778069144336005	 2.7779960189393944	 2.7779453106206	 -8568.643260327553	 -1.1202598133468717	 -3.823116034481873	 0.0	 0.0	 2.000000002E-6	 -1177.1686855908158	 -0.1539024011074699	 0.0	 0.0	 -0.7138301776099669	 4.965595415808111E-4	 -8.991339320929679E-4	 4251.998393145476	 194.65527323012412	 -0.015344055188244872	 -1175.3336084034675	 0.07659863015247065	 0.004022571175347748	 0.004018571175343748	 2.0000000020000056E-6	 2.000000002E-6	 0.19706767072734924	 0.026796625822144645	 0.009656706376154846	 6.24639845772132E-10	 7.250795144888897E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042274E-5	 1.1750558806016403E-6	 3.644047755116554E-4	 0.7428851018738984	 0.0	 0.0	 0.023206047098732016	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-125.2	 6.275494195167869E-4	 0.001615747320873179	 0.9990007452355809	 4.971920131035742E-4	 3.314454034675131E-4	 394.45213078842335	 394.4521307884233	 394.3621772335298	 394.4520871328878	 1250.3792125991104	 1250.3792125991104	 2.131927707973116	 2.1319277079731167	 NaN	 2.7828640315540505	 2.7828960189393945	 2.7824353796312016	 -8568.643260327553	 -1.1202598133468717	 -4.047167997151248	 0.0	 0.0	 2.000000002E-6	 -1176.5741230458377	 -0.15382466831997668	 0.0	 0.0	 -0.7445951112739623	 4.965595415808111E-4	 -9.518272640167434E-4	 4251.998393145476	 195.04144942509214	 -0.015349835356363086	 -1174.7233149978817	 0.0765300270475484	 0.004022571175347748	 0.004018571175343748	 2.0000000020000056E-6	 2.000000002E-6	 0.1970676707273492	 0.02679662582214464	 0.009656706376154846	 6.246398457721319E-10	 7.250795144888896E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042274E-5	 1.1750558806016403E-6	 3.644047755116554E-4	 0.7428851018738984	 0.0	 0.0	 0.023206047098732013	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-125.0	 6.536973119966531E-4	 0.0016136478143632972	 0.9990006014020048	 4.97191941519138E-4	 3.3136731952415095E-4	 394.7054714418494	 394.70547144184934	 394.5225509825772	 394.705382659008	 1250.5908656419258	 1250.5908656419258	 2.131927707973116	 2.131927707973117	 NaN	 2.7875943413438695	 2.7875960189393947	 2.7878453601533053	 6217.766384838662	 0.812907434478436	 -3.8845865102555606	 0.0	 0.0	 2.000000002E-6	 -1176.071625121186	 -0.15375897201145092	 0.0	 0.0	 -0.7753469056762524	 4.965595415808111E-4	 -9.13590775696856E-4	 4251.998393145476	 195.44722110003647	 -0.015332746645514917	 -1172.3600662683446	 0.07646119076853587	 0.004022571175347748	 0.004018571175343748	 2.0000000020000056E-6	 2.000000002E-6	 0.1970676707273492	 0.026796625822144638	 0.009656706376154846	 6.246398457721318E-10	 7.250795144888895E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042274E-5	 1.1750558806016403E-6	 3.644047755116554E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873201	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
