Kurbelwinkel	p_Zyl_1	p_ein_1	p_aus_1	ZZP_1	ti_1	Inj_1	Optiktrigger_1
[KWnZOT]	[bar]	[bar]	[bar]	[V]	[V]	[V]	[V]
-162,400000	0,424849	0,422023	0,899713	0,018312	9,991454	-3,216749	-0,011964
-162,300000	0,424849	0,422023	0,899866	0,018312	9,991454	-3,253372	-0,011964
-162,200000	0,424849	0,422145	0,900018	0,018312	9,991454	-3,277788	-0,011964
-162,100000	0,424849	0,422023	0,900171	0,018312	9,991454	-3,351035	-0,011964
-162,000000	0,424849	0,422023	0,900324	0,018312	9,991454	-3,363242	-0,011964
-161,900000	0,424849	0,421901	0,900324	0,020753	9,991454	-3,436489	-0,011964
-161,800000	0,424849	0,421901	0,900324	0,015870	9,991454	-3,473112	-0,011964
-161,700000	0,430952	0,421901	0,900476	0,020753	9,991454	-3,509736	-0,011964
-161,600000	0,430952	0,421901	0,900476	0,020753	9,991454	-3,582983	-0,011964
-161,500000	0,430952	0,422023	0,900629	0,018312	9,991454	-3,619606	-0,011964
-161,400000	0,430952	0,422023	0,900629	0,018312	9,991454	-3,668437	-0,011964
-161,300000	0,430952	0,422023	0,900781	0,018312	9,991454	-3,729476	-0,011964
-161,200000	0,430952	0,422023	0,900934	0,018312	9,991454	-3,753891	-0,011964
-161,100000	0,430952	0,422023	0,901087	0,018312	9,991454	-3,790514	-0,011964
-161,000000	0,430952	0,422145	0,901087	0,020753	9,991454	-3,839345	-0,011964
-160,900000	0,430952	0,422145	0,901239	0,018312	9,991454	-3,863761	-0,011964
-160,800000	0,430952	0,422145	0,901239	0,018312	9,991454	-3,924800	-0,011964
-160,700000	0,430952	0,422267	0,901392	0,018312	9,991454	-3,961423	-0,011964
-160,600000	0,430952	0,422267	0,901392	0,020753	9,991454	-3,973631	-0,011964
-160,500000	0,430952	0,422267	0,901544	0,018312	9,991454	-4,046878	-0,011964
-160,400000	0,430952	0,422389	0,901544	0,020753	9,991454	-4,071293	-0,011964
-160,300000	0,430952	0,422389	0,901544	0,020753	9,991454	-4,120125	-0,011964
-160,200000	0,430952	0,422511	0,901544	0,018312	9,991454	-4,168956	-0,011964
-160,100000	0,430952	0,422511	0,901697	0,018312	9,991454	-4,205579	-0,011964
-160,000000	0,424849	0,422633	0,901697	0,018312	9,991454	-4,254410	-0,011964
-159,900000	0,424849	0,422755	0,901849	0,020753	9,991454	-4,303241	-0,011964
-159,800000	0,424849	0,422755	0,901849	0,018312	9,991454	-4,327657	-0,011964
-159,700000	0,424849	0,422755	0,901849	0,018312	9,991454	-4,388696	-0,011964
-159,600000	0,424849	0,422755	0,902002	0,018312	9,991454	-4,425319	-0,011964
-159,500000	0,424849	0,422633	0,902002	0,018312	9,991454	-4,461942	-0,011964
-159,400000	0,424849	0,422633	0,902002	0,018312	9,991454	-4,522981	-0,011964
-159,300000	0,418745	0,422633	0,902155	0,020753	9,991454	-4,535189	-0,011964
-159,200000	0,424849	0,422877	0,902307	0,018312	9,991454	-4,596228	-0,011964
-159,100000	0,418745	0,422877	0,902307	0,020753	9,991454	-4,620643	-0,011964
-159,000000	0,418745	0,422999	0,902460	0,018312	9,991454	-4,632851	-0,011964
-158,900000	0,418745	0,422999	0,902460	0,018312	9,991454	-4,706098	-0,011964
-158,800000	0,418745	0,423122	0,902612	0,018312	9,991454	-4,742721	-0,011964
-158,700000	0,418745	0,423244	0,902612	0,018312	9,991454	-4,767137	-0,011964
-158,600000	0,418745	0,423366	0,902612	0,020753	9,991454	-4,864799	-0,011964
-158,500000	0,418745	0,423366	0,902765	0,018312	9,991454	-4,901423	-0,011964
-158,400000	0,418745	0,423366	0,902765	0,018312	9,991454	-4,962461	-0,011964
-158,300000	0,418745	0,423366	0,902918	0,018312	9,991454	-5,023499	-0,011964
-158,200000	0,418745	0,423366	0,903070	0,020753	9,991454	-5,035708	-0,011964
-158,100000	0,424849	0,423366	0,903070	0,018312	9,991454	-5,121162	-0,011964
-158,000000	0,424849	0,423366	0,903375	0,018312	9,991454	-5,169993	-0,011964
-157,900000	0,424849	0,423366	0,903528	0,018312	9,991454	-5,182201	-0,011964
-157,800000	0,424849	0,423366	0,903681	0,018312	9,991454	-5,279863	-0,011964
-157,700000	0,424849	0,423488	0,903681	0,020753	9,991454	-5,316486	-0,011964
-157,600000	0,424849	0,423488	0,903681	0,018312	9,991454	-5,340902	-0,011964
-157,500000	0,430952	0,423610	0,903833	0,018312	9,991454	-5,426357	-0,011964
-157,400000	0,430952	0,423610	0,903986	0,018312	9,991454	-5,450772	-0,011964
-157,300000	0,430952	0,423488	0,903986	0,020753	9,991454	-5,499603	-0,011964
-157,200000	0,430952	0,423488	0,904138	0,018312	9,991454	-5,560642	-0,011964
-157,100000	0,430952	0,423488	0,904291	0,018312	9,991454	-5,597265	-0,011964
-157,000000	0,437056	0,423366	0,904444	0,020753	9,991454	-5,682720	-0,011964
-156,900000	0,437056	0,423244	0,904749	0,018312	9,991454	-5,719343	-0,011964
-156,800000	0,437056	0,423244	0,904901	0,018312	9,991454	-5,768175	-0,011964
-156,700000	0,437056	0,423122	0,904901	0,018312	9,991454	-5,853629	-0,011964
-156,600000	0,437056	0,422999	0,905207	0,020753	9,991454	-5,914668	-0,011964
-156,500000	0,437056	0,422999	0,905207	0,018312	9,991454	-5,975707	-0,011964
-156,400000	0,437056	0,422999	0,905359	0,018312	9,991454	-6,024538	-0,011964
-156,300000	0,437056	0,423122	0,905512	0,018312	9,991454	-6,073369	-0,011964
-156,200000	0,437056	0,423122	0,905512	0,018312	9,991454	-6,146615	-0,011964
-156,100000	0,430952	0,423244	0,905664	0,018312	9,991454	-6,207654	-0,011964
-156,000000	0,430952	0,423244	0,905817	0,018312	9,991454	-6,244277	-0,011964
-155,900000	0,430952	0,423366	0,905970	0,020753	9,991454	-6,317524	-0,011964
-155,800000	0,424849	0,423366	0,906122	0,018312	9,991454	-6,378563	-0,011964
-155,700000	0,424849	0,423488	0,906427	0,018312	9,991454	-6,439602	-0,011964
-155,600000	0,424849	0,423488	0,906580	0,020753	9,991454	-6,525056	-0,011964
-155,500000	0,424849	0,423488	0,906733	0,018312	9,991454	-6,598303	-0,011964
-155,400000	0,424849	0,423488	0,906733	0,018312	9,991454	-6,708173	-0,011964
-155,300000	0,418745	0,423610	0,906885	0,018312	9,991454	-6,757004	-0,011964
-155,200000	0,418745	0,423610	0,907038	0,018312	9,991454	-6,830251	-0,011964
-155,100000	0,418745	0,423610	0,907190	0,018312	9,991454	-6,915705	-0,011964
-155,000000	0,418745	0,423732	0,907343	0,018312	9,991454	-6,988952	-0,011964
-154,900000	0,418745	0,423732	0,907496	0,020753	9,991454	-7,049991	-0,011964
-154,800000	0,418745	0,423610	0,907801	0,018312	9,991454	-7,123237	-0,011964
-154,700000	0,418745	0,423610	0,907953	0,018312	9,991454	-7,196484	-0,011964
-154,600000	0,418745	0,423610	0,908106	0,018312	9,991454	-7,294147	-0,011964
-154,500000	0,418745	0,423610	0,908259	0,018312	9,991454	-7,355185	-0,011964
-154,400000	0,418745	0,423610	0,908411	0,018312	9,991454	-7,428432	-0,011964
-154,300000	0,424849	0,423610	0,908564	0,018312	9,991454	-7,526094	-0,011964
-154,200000	0,424849	0,423732	0,908716	0,020753	9,991454	-7,574925	-0,011964
-154,100000	0,424849	0,423732	0,908716	0,020753	9,991454	-7,697003	-0,011964
-154,000000	0,424849	0,423732	0,908716	0,018312	9,991454	-7,770250	-0,011964
-153,900000	0,424849	0,423854	0,908869	0,018312	9,991454	-7,867912	-0,011964
-153,800000	0,430952	0,423976	0,908869	0,020753	9,991454	-8,002197	-0,011964
-153,700000	0,430952	0,423976	0,908869	0,018312	9,991454	-8,063236	-0,011964
-153,600000	0,430952	0,423976	0,909022	0,018312	9,991454	-8,136483	-0,011964
-153,500000	0,430952	0,423976	0,909174	0,018312	9,991454	-8,246353	-0,011964
-153,400000	0,437056	0,423976	0,909327	0,018312	9,991454	-8,307392	-0,011964
-153,300000	0,437056	0,424098	0,909479	0,018312	9,991454	-8,417262	-0,011964
-153,200000	0,437056	0,424098	0,909479	0,018312	9,991454	-8,490508	-0,011964
-153,100000	0,437056	0,424098	0,909632	0,018312	9,991454	-8,575963	-0,011964
-153,000000	0,437056	0,423976	0,909632	0,018312	9,991454	-8,722456	-0,011964
-152,900000	0,437056	0,423854	0,909632	0,018312	9,991454	-8,783495	-0,011964
-152,800000	0,437056	0,423732	0,909632	0,018312	9,991454	-8,917781	-0,011964
-152,700000	0,437056	0,423732	0,909479	0,018312	9,991454	-9,027651	-0,011964
-152,600000	0,437056	0,423610	0,909632	0,020753	9,991454	-9,137521	-0,011964
-152,500000	0,437056	0,423610	0,909632	0,018312	9,991454	-9,235183	-0,011964
-152,400000	0,437056	0,423488	0,909785	0,018312	9,991454	-9,332846	-0,011964
-152,300000	0,437056	0,423366	0,909785	0,020753	9,991454	-9,418299	-0,011964
-152,200000	0,443160	0,423366	0,909937	0,018312	9,991454	-9,540378	-0,011964
-152,100000	0,443160	0,423366	0,910090	0,018312	9,991454	-9,625832	-0,011964
-152,000000	0,443160	0,423366	0,910090	0,018312	9,991454	-9,723494	-0,011964
-151,900000	0,443160	0,423366	0,910242	0,018312	9,991454	-9,857780	-0,011964
-151,800000	0,443160	0,423244	0,910242	0,018312	9,991454	-9,967649	-0,011964
-151,700000	0,443160	0,423244	0,910395	0,018312	9,991454	-10,065311	-0,011964
-151,600000	0,443160	0,423244	0,910395	0,020753	9,991454	-10,162973	-0,011964
-151,500000	0,443160	0,423244	0,910547	0,018312	9,991454	-10,272844	-0,011964
-151,400000	0,443160	0,423366	0,910700	0,018312	9,991454	-10,382714	-0,011964
-151,300000	0,443160	0,423366	0,910853	0,018312	9,991454	-10,468168	-0,011964
-151,200000	0,443160	0,423244	0,911005	0,018312	9,991454	-10,565830	-0,011964
-151,100000	0,443160	0,423244	0,911310	0,018312	9,991454	-10,663492	-0,011964
-151,000000	0,443160	0,423122	0,911463	0,018312	9,991454	-10,748947	-0,011964
-150,900000	0,443160	0,423122	0,911616	0,020753	9,991454	-10,834402	-0,011964
-150,800000	0,443160	0,423122	0,911921	0,020753	9,991454	-10,907648	-0,011964
-150,700000	0,443160	0,422999	0,912073	0,020753	9,991454	-10,968687	-0,011964
-150,600000	0,443160	0,422877	0,912226	0,018312	9,991454	-11,066350	-0,011964
-150,500000	0,443160	0,422877	0,912379	0,018312	9,991454	-11,139595	-0,011964
-150,400000	0,443160	0,422755	0,912684	0,018312	9,991454	-11,237258	-0,011964
-150,300000	0,437056	0,422755	0,912836	0,018312	9,991454	-11,334920	-0,011964
-150,200000	0,437056	0,422755	0,913142	0,020753	9,991454	-11,420375	-0,011964
-150,100000	0,437056	0,422755	0,913447	0,018312	9,991454	-11,530245	-0,011964
-150,000000	0,437056	0,422633	0,913752	0,020753	9,991454	-11,603491	-0,011964
-149,900000	0,437056	0,422633	0,913905	0,018312	9,991454	-11,688946	-0,011964
-149,800000	0,430952	0,422633	0,914057	0,018312	9,991454	-11,798816	-0,011964
-149,700000	0,430952	0,422633	0,914362	0,018312	9,991454	-11,859855	-0,011964
-149,600000	0,430952	0,422633	0,914515	0,018312	9,991454	-11,933102	-0,011964
-149,500000	0,430952	0,422511	0,914668	0,018312	9,991454	-12,042972	-0,011964
-149,400000	0,430952	0,422633	0,914973	0,018312	9,991454	-12,104011	-0,011964
-149,300000	0,424849	0,422511	0,915125	0,018312	9,991454	-12,201673	-0,011964
-149,200000	0,424849	0,422511	0,915278	0,020753	9,991454	-12,287127	-0,011964
-149,100000	0,424849	0,422511	0,915583	0,018312	9,991454	-12,360373	-0,011964
-149,000000	0,430952	0,422389	0,915736	0,018312	9,991454	-12,482451	-0,011964
-148,900000	0,430952	0,422389	0,915888	0,018312	9,991454	-12,543489	-0,011964
-148,800000	0,430952	0,422267	0,916194	0,018312	9,991454	-12,616737	-0,011964
-148,700000	0,430952	0,422145	0,916194	0,018312	9,991454	-12,689983	-0,011964
-148,600000	0,430952	0,422023	0,916499	0,020753	9,991454	-12,751022	-0,011964
-148,500000	0,430952	0,421901	0,916651	0,018312	9,991454	-12,812061	-0,011964
-148,400000	0,437056	0,421779	0,916804	0,018312	9,991454	-12,885308	-0,011964
-148,300000	0,437056	0,421657	0,916957	0,018312	9,991454	-12,946347	-0,011964
-148,200000	0,437056	0,421535	0,917109	0,020753	9,991454	-13,056216	-0,011964
-148,100000	0,443160	0,421290	0,917262	0,018312	9,991454	-13,129463	-0,011964
-148,000000	0,443160	0,421168	0,917414	0,018312	9,991454	-13,190502	-0,011964
-147,900000	0,443160	0,421046	0,917414	0,018312	9,991454	-13,300372	-0,011964
-147,800000	0,443160	0,420924	0,917567	0,018312	9,991454	-13,349203	-0,011964
-147,700000	0,437056	0,420802	0,917720	0,018312	9,991454	-13,434658	-0,011964
-147,600000	0,430952	0,420680	0,917872	0,018312	9,991454	-13,483488	-0,011964
-147,500000	0,424849	0,420680	0,918177	0,018312	9,991454	-13,544527	-0,011964
-147,400000	0,430952	0,420436	0,918330	0,018312	9,991454	-13,617774	-0,011964
-147,300000	0,430952	0,420436	0,918483	0,018312	9,991454	-13,654398	-0,011964
-147,200000	0,424849	0,420314	0,918635	0,020753	9,991454	-13,703230	-0,011964
-147,100000	0,430952	0,420314	0,918788	0,018312	9,991454	-13,788683	-0,011964
-147,000000	0,412641	0,420314	0,918788	0,020753	9,991454	-13,825307	-0,011964
-146,900000	0,424849	0,420192	0,918940	0,018312	9,991454	-13,886346	-0,011964
-146,800000	0,430952	0,420192	0,919093	0,018312	9,991454	-13,947384	-0,011964
-146,700000	0,449264	0,420070	0,919246	0,018312	9,991454	-14,008423	-0,011964
-146,600000	0,455368	0,419948	0,919398	0,018312	9,991454	-14,106085	-0,011964
-146,500000	0,461472	0,419825	0,919703	0,020753	9,991454	-14,154917	-0,011964
-146,400000	0,461472	0,419825	0,919856	0,018312	9,991454	-14,203748	-0,011964
-146,300000	0,455368	0,419703	0,920009	0,018312	9,991454	-14,289203	-0,011964
-146,200000	0,467576	0,419581	0,920314	0,018312	9,991454	-14,338034	-0,011964
-146,100000	0,467576	0,419459	0,920466	0,018312	9,991454	-14,399072	-0,011964
-146,000000	0,479784	0,419337	0,920619	0,018312	9,991454	-14,447904	-0,011964
-145,900000	0,467576	0,419215	0,920772	0,020753	9,991454	-14,496735	-0,011964
-145,800000	0,467576	0,419093	0,920924	0,018312	9,991454	-14,569981	-0,011964
-145,700000	0,461472	0,418971	0,921077	0,018312	9,991454	-14,618812	-0,011964
-145,600000	0,461472	0,418727	0,921077	0,018312	9,991454	-14,655436	-0,011964
-145,500000	0,461472	0,418483	0,921229	0,018312	9,991454	-14,740891	-0,011964
-145,400000	0,443160	0,418361	0,921382	0,018312	9,991454	-14,789721	-0,011964
-145,300000	0,437056	0,418116	0,921687	0,018312	9,991454	-14,850760	-0,011964
-145,200000	0,418745	0,417872	0,921840	0,018312	9,991454	-14,911798	-0,011964
-145,100000	0,418745	0,417750	0,922145	0,020753	9,991454	-14,936214	-0,011964
-145,000000	0,412641	0,417506	0,922297	0,020753	9,991454	-14,997253	-0,011964
-144,900000	0,418745	0,417628	0,922450	0,020753	9,991454	-15,033876	-0,011964
-144,800000	0,424849	0,417872	0,922450	0,020753	9,991454	-15,070500	-0,011964
-144,700000	0,418745	0,418361	0,922603	0,018312	9,991454	-15,143746	-0,011964
-144,600000	0,418745	0,418605	0,922755	0,018312	9,991454	-15,204784	-0,011964
-144,500000	0,418745	0,418483	0,922908	0,018312	9,991454	-15,253616	-0,011964
-144,400000	0,430952	0,418238	0,923213	0,018312	9,991454	-15,339070	-0,011964
-144,300000	0,430952	0,418116	0,923518	0,020753	9,991454	-15,375694	-0,011964
-144,200000	0,437056	0,418116	0,923823	0,018312	9,991454	-15,436733	-0,011964
-144,100000	0,449264	0,418361	0,924129	0,018312	9,991454	-15,473356	-0,011964
-144,000000	0,455368	0,418483	0,924281	0,018312	9,991454	-15,485564	-0,011964
-143,900000	0,473680	0,418361	0,924586	0,018312	9,991454	-15,558811	-0,011964
-143,800000	0,479784	0,417994	0,924739	0,018312	9,991454	-15,583227	-0,011964
-143,700000	0,485887	0,417506	0,924892	0,018312	9,991454	-15,607642	-0,011964
-143,600000	0,479784	0,417140	0,924892	0,020753	9,991454	-15,668680	-0,011964
-143,500000	0,479784	0,417140	0,925197	0,018312	9,991454	-15,693096	-0,011964
-143,400000	0,473680	0,417140	0,925502	0,018312	9,991454	-15,741928	-0,011964
-143,300000	0,473680	0,417140	0,925502	0,018312	9,991454	-15,790758	-0,011964
-143,200000	0,467576	0,417018	0,925655	0,018312	9,991454	-15,839590	-0,011964
-143,100000	0,461472	0,416896	0,925807	0,018312	9,991454	-15,925044	-0,011964
-143,000000	0,461472	0,416773	0,926112	0,018312	9,991454	-15,973875	-0,011964
-142,900000	0,449264	0,416651	0,926265	0,018312	9,991454	-16,010498	-0,011964
-142,800000	0,449264	0,416407	0,926418	0,020753	9,991454	-16,083744	-0,011964
-142,700000	0,430952	0,416285	0,926570	0,018312	9,991454	-16,108162	-0,011964
-142,600000	0,430952	0,416041	0,926875	0,018312	9,991454	-16,144785	-0,011964
-142,500000	0,418745	0,416041	0,927028	0,018312	9,991454	-16,205824	-0,011964
-142,400000	0,424849	0,416041	0,927181	0,018312	9,991454	-16,218031	-0,011964
-142,300000	0,430952	0,416041	0,927333	0,020753	9,991454	-16,291277	-0,011964
-142,200000	0,437056	0,415919	0,927638	0,018312	9,991454	-16,303486	-0,011964
-142,100000	0,449264	0,415675	0,927791	0,018312	9,991454	-16,352316	-0,011964
-142,000000	0,437056	0,415309	0,927944	0,020753	9,991454	-16,413355	-0,011964
-141,900000	0,443160	0,415064	0,928096	0,018312	9,991454	-16,449978	-0,011964
-141,800000	0,443160	0,415064	0,928401	0,018312	9,991454	-16,498810	-0,011964
-141,700000	0,455368	0,415186	0,928401	0,018312	9,991454	-16,547640	-0,011964
-141,600000	0,461472	0,415309	0,928554	0,018312	9,991454	-16,596472	-0,011964
-141,500000	0,467576	0,414942	0,928554	0,018312	9,991454	-16,645302	-0,011964
-141,400000	0,467576	0,414332	0,928707	0,020753	9,991454	-16,681927	-0,011964
-141,300000	0,473680	0,413844	0,929012	0,018312	9,991454	-16,694134	-0,011964
-141,200000	0,467576	0,413477	0,929164	0,020753	9,991454	-16,779589	-0,011964
-141,100000	0,479784	0,413599	0,929164	0,018312	9,991454	-16,791798	-0,011964
-141,000000	0,473680	0,413844	0,929317	0,018312	9,991454	-16,840628	-0,011964
-140,900000	0,467576	0,413844	0,929317	0,018312	9,991454	-16,889460	-0,011964
-140,800000	0,473680	0,413477	0,929470	0,018312	9,991454	-16,950497	-0,011964
-140,700000	0,461472	0,412867	0,929622	0,018312	9,991454	-16,999329	-0,011964
-140,600000	0,473680	0,412501	0,930080	0,018312	9,991454	-17,035952	-0,011964
-140,500000	0,467576	0,412257	0,930385	0,018312	9,991454	-17,072575	-0,011964
-140,400000	0,479784	0,412379	0,930690	0,018312	9,991454	-17,121407	-0,011964
-140,300000	0,461472	0,412257	0,930996	0,018312	9,991454	-17,145823	-0,011964
-140,200000	0,473680	0,412135	0,931148	0,018312	9,991454	-17,158030	-0,011964
-140,100000	0,467576	0,411890	0,931453	0,018312	9,991454	-17,231276	-0,011964
-140,000000	0,467576	0,411768	0,931606	0,018312	9,991454	-17,243484	-0,011964
-139,900000	0,461472	0,411890	0,932064	0,018312	9,991454	-17,304523	-0,011964
-139,800000	0,449264	0,412012	0,932369	0,020753	9,991454	-17,328938	-0,011964
-139,700000	0,467576	0,411890	0,932522	0,018312	9,991454	-17,377769	-0,011964
-139,600000	0,449264	0,411524	0,932522	0,018312	9,991454	-17,438808	-0,011964
-139,500000	0,461472	0,411402	0,932827	0,018312	9,991454	-17,475431	-0,011964
-139,400000	0,455368	0,411524	0,933132	0,018312	9,991454	-17,499847	-0,011964
-139,300000	0,461472	0,411524	0,933437	0,018312	9,991454	-17,560886	-0,011964
-139,200000	0,455368	0,411158	0,933590	0,018312	9,991454	-17,597509	-0,011964
-139,100000	0,443160	0,410914	0,933742	0,018312	9,991454	-17,658548	-0,011964
-139,000000	0,455368	0,410792	0,933742	0,018312	9,991454	-17,695171	-0,011964
-138,900000	0,443160	0,410548	0,934047	0,020753	9,991454	-17,707380	-0,011964
-138,800000	0,449264	0,410670	0,934353	0,018312	9,991454	-17,780626	-0,011964
-138,700000	0,449264	0,410670	0,934505	0,018312	9,991454	-17,792833	-0,011964
-138,600000	0,461472	0,410425	0,934658	0,018312	9,991454	-17,817249	-0,011964
-138,500000	0,461472	0,410181	0,934810	0,018312	9,991454	-17,866081	-0,011964
-138,400000	0,467576	0,410181	0,934963	0,018312	9,991454	-17,902704	-0,011964
-138,300000	0,467576	0,410425	0,934963	0,018312	9,991454	-17,939327	-0,011964
-138,200000	0,467576	0,409937	0,935268	0,018312	9,991454	-17,988159	-0,011964
-138,100000	0,467576	0,409449	0,935726	0,018312	9,991454	-18,012573	-0,011964
-138,000000	0,467576	0,409205	0,936184	0,018312	9,991454	-18,098028	-0,011964
-137,900000	0,473680	0,409083	0,936336	0,018312	9,991454	-18,110235	-0,011964
-137,800000	0,473680	0,408838	0,936642	0,018312	9,991454	-18,146860	-0,011964
-137,700000	0,479784	0,408594	0,936947	0,018312	9,991454	-18,207897	-0,011964
