Kurbelwinkel	Volumen	Pm_Zyl-korrigiert	Pm_Saug	Pm_Saug_alt	P_Abg	Pm_Zyl	
[KWnZOT]	[m^3]	[bar]	[bar]	[bar]	[bar]	[bar]	
-324.600000	0.000093	0.747687	0.842735	0.865820	0.934410	-0.208804	
-324.500000	0.000093	0.747911	0.842415	0.865899	0.934468	-0.208580	
-324.400000	0.000093	0.749710	0.842226	0.865944	0.934071	-0.206781	
-324.300000	0.000094	0.749293	0.841879	0.865773	0.934370	-0.207198	
-324.200000	0.000094	0.747494	0.841604	0.865720	0.934463	-0.208997	
-324.100000	0.000094	0.747847	0.841628	0.865728	0.934503	-0.208644	
-324.000000	0.000095	0.745856	0.841203	0.865766	0.934431	-0.210636	
-323.900000	0.000095	0.745052	0.841077	0.865871	0.934332	-0.211439	
-323.800000	0.000095	0.746627	0.840838	0.865921	0.934282	-0.209865	
-323.700000	0.000095	0.746659	0.840562	0.865899	0.934273	-0.209832	
-323.600000	0.000096	0.744699	0.840549	0.865858	0.934272	-0.211792	
-323.500000	0.000096	0.744603	0.840367	0.865867	0.934331	-0.211888	
-323.400000	0.000096	0.743286	0.840064	0.865886	0.934425	-0.213205	
-323.300000	0.000097	0.743254	0.839654	0.865888	0.934339	-0.213238	
-323.200000	0.000097	0.745502	0.839881	0.865928	0.934151	-0.210989	
-323.100000	0.000097	0.743992	0.839588	0.866028	0.933960	-0.212499	
-323.000000	0.000097	0.745566	0.839373	0.866089	0.934106	-0.210925	
-322.900000	0.000098	0.743671	0.839322	0.866082	0.934006	-0.212820	
-322.800000	0.000098	0.742386	0.839089	0.866034	0.934058	-0.214105	
-322.700000	0.000098	0.742740	0.839074	0.866166	0.934068	-0.213752	
-322.600000	0.000099	0.744314	0.838676	0.866274	0.934137	-0.212177	
-322.500000	0.000099	0.743254	0.838740	0.866158	0.934069	-0.213238	
-322.400000	0.000099	0.742579	0.838785	0.866224	0.934022	-0.213912	
-322.300000	0.000099	0.741101	0.838591	0.866246	0.934106	-0.215390	
-322.200000	0.000100	0.740491	0.838165	0.866253	0.934124	-0.216000	
-322.100000	0.000100	0.740330	0.838329	0.866427	0.934263	-0.216161	
-322.000000	0.000100	0.740780	0.838218	0.866603	0.934351	-0.215711	
-321.900000	0.000101	0.740234	0.838186	0.866611	0.934681	-0.216257	
-321.800000	0.000101	0.740844	0.838099	0.866445	0.934642	-0.215647	
-321.700000	0.000101	0.739431	0.837979	0.866417	0.934769	-0.217060	
-321.600000	0.000102	0.738467	0.837849	0.866537	0.934782	-0.218024	
-321.500000	0.000102	0.738242	0.837894	0.866617	0.934802	-0.218249	
-321.400000	0.000102	0.738820	0.837521	0.866696	0.935077	-0.217671	
-321.300000	0.000102	0.738981	0.837354	0.866757	0.935164	-0.217510	
-321.200000	0.000103	0.738339	0.837476	0.866735	0.935583	-0.218152	
-321.100000	0.000103	0.737118	0.837197	0.866657	0.935620	-0.219373	
-321.000000	0.000103	0.737760	0.836847	0.866648	0.935590	-0.218731	
-320.900000	0.000104	0.736411	0.836945	0.866707	0.935662	-0.220080	
-320.800000	0.000104	0.736957	0.836805	0.866810	0.935718	-0.219534	
-320.700000	0.000104	0.737439	0.836901	0.866881	0.936001	-0.219052	
-320.600000	0.000105	0.737889	0.836596	0.866914	0.936176	-0.218602	
-320.500000	0.000105	0.735961	0.836583	0.866991	0.936290	-0.220530	
-320.400000	0.000105	0.734741	0.836474	0.866910	0.936364	-0.221750	
-320.300000	0.000105	0.734966	0.836389	0.866875	0.936537	-0.221525	
-320.200000	0.000106	0.735447	0.836317	0.867050	0.936545	-0.221044	
-320.100000	0.000106	0.735190	0.836011	0.867109	0.936746	-0.221301	
-320.000000	0.000106	0.735415	0.836071	0.867069	0.936733	-0.221076	
-319.900000	0.000107	0.733777	0.835923	0.867032	0.937123	-0.222714	
-319.800000	0.000107	0.734034	0.835989	0.867064	0.937434	-0.222457	
-319.700000	0.000107	0.733745	0.835905	0.867254	0.937641	-0.222746	
-319.600000	0.000108	0.734130	0.835806	0.867299	0.937695	-0.222361	
-319.500000	0.000108	0.734034	0.835528	0.867240	0.937758	-0.222457	
-319.400000	0.000108	0.733970	0.835836	0.867223	0.938135	-0.222521	
-319.300000	0.000109	0.733809	0.835273	0.867219	0.938465	-0.222682	
-319.200000	0.000109	0.733552	0.835587	0.867351	0.938757	-0.222939	
-319.100000	0.000109	0.733327	0.835322	0.867448	0.938870	-0.223164	
-319.000000	0.000110	0.734933	0.835594	0.867475	0.938912	-0.221558	
-318.900000	0.000110	0.735672	0.835284	0.867412	0.939361	-0.220819	
-318.800000	0.000110	0.733006	0.835192	0.867435	0.939642	-0.223485	
-318.700000	0.000110	0.732974	0.835122	0.867466	0.939742	-0.223517	
-318.600000	0.000111	0.731689	0.835205	0.867546	0.939772	-0.224802	
-318.500000	0.000111	0.731271	0.835240	0.867599	0.940074	-0.225220	
-318.400000	0.000111	0.732042	0.834876	0.867685	0.940414	-0.224449	
-318.300000	0.000112	0.733006	0.835318	0.867775	0.940576	-0.223485	
-318.200000	0.000112	0.732139	0.834942	0.867886	0.940742	-0.224352	
-318.100000	0.000112	0.730661	0.834922	0.867849	0.940877	-0.225830	
-318.000000	0.000113	0.729954	0.834955	0.867844	0.941118	-0.226537	
-317.900000	0.000113	0.730950	0.834897	0.867849	0.941253	-0.225541	
-317.800000	0.000113	0.730372	0.834905	0.868035	0.941468	-0.226119	
-317.700000	0.000114	0.730179	0.835064	0.868100	0.941515	-0.226312	
-317.600000	0.000114	0.729569	0.834932	0.868109	0.941736	-0.226922	
-317.500000	0.000114	0.730147	0.834942	0.868220	0.941956	-0.226344	
-317.400000	0.000115	0.728444	0.834913	0.868269	0.942229	-0.228047	
-317.300000	0.000115	0.728669	0.835176	0.868302	0.942455	-0.227822	
-317.200000	0.000115	0.729248	0.834812	0.868444	0.942569	-0.227244	
-317.100000	0.000116	0.727834	0.835086	0.868508	0.942767	-0.228657	
-317.000000	0.000116	0.728412	0.835247	0.868532	0.943127	-0.228079	
-316.900000	0.000116	0.727738	0.835150	0.868655	0.943413	-0.228753	
-316.800000	0.000117	0.729055	0.835210	0.868778	0.943735	-0.227436	
-316.700000	0.000117	0.728669	0.835229	0.868949	0.944022	-0.227822	
-316.600000	0.000117	0.729986	0.835468	0.869080	0.944295	-0.226505	
-316.500000	0.000118	0.728734	0.835385	0.869155	0.944558	-0.227758	
-316.400000	0.000118	0.729183	0.835681	0.869234	0.945038	-0.227308	
-316.300000	0.000118	0.728220	0.835812	0.869349	0.944972	-0.228271	
-316.200000	0.000119	0.729151	0.835820	0.869424	0.945347	-0.227340	
-316.100000	0.000119	0.730051	0.836141	0.869533	0.945643	-0.226440	
-316.000000	0.000119	0.729055	0.836145	0.869648	0.946089	-0.227436	
-315.900000	0.000119	0.729697	0.836418	0.869760	0.946428	-0.226794	
-315.800000	0.000120	0.728734	0.836586	0.869866	0.946463	-0.227758	
-315.700000	0.000120	0.728766	0.836614	0.870018	0.946567	-0.227725	
-315.600000	0.000120	0.727192	0.837031	0.870111	0.946880	-0.229299	
-315.500000	0.000121	0.727963	0.837039	0.870248	0.947181	-0.228528	
-315.400000	0.000121	0.728830	0.837428	0.870389	0.947418	-0.227661	
-315.300000	0.000121	0.728348	0.837414	0.870496	0.947731	-0.228143	
-315.200000	0.000122	0.728509	0.837618	0.870704	0.948170	-0.227982	
-315.100000	0.000122	0.727481	0.837931	0.870907	0.948282	-0.229010	
-315.000000	0.000122	0.726806	0.838040	0.871034	0.948486	-0.229685	
-314.900000	0.000123	0.727577	0.838141	0.871125	0.948700	-0.228914	
-314.800000	0.000123	0.727641	0.838395	0.871296	0.948912	-0.228850	
-314.700000	0.000123	0.728123	0.838615	0.871436	0.949294	-0.228368	
-314.600000	0.000124	0.727802	0.838711	0.871623	0.949449	-0.228689	
-314.500000	0.000124	0.728123	0.838976	0.871818	0.949814	-0.228368	
-314.400000	0.000124	0.729601	0.838994	0.871996	0.950017	-0.226890	
-314.300000	0.000125	0.728862	0.839248	0.872178	0.950218	-0.227629	
-314.200000	0.000125	0.728380	0.839470	0.872359	0.950454	-0.228111	
-314.100000	0.000126	0.729505	0.839765	0.872482	0.950768	-0.226987	
-314.000000	0.000126	0.729280	0.839919	0.872628	0.951165	-0.227211	
-313.900000	0.000126	0.728509	0.840149	0.872810	0.951334	-0.227982	
-313.800000	0.000127	0.728380	0.840298	0.872995	0.951571	-0.228111	
-313.700000	0.000127	0.728220	0.840441	0.873225	0.951764	-0.228271	
-313.600000	0.000127	0.730404	0.840811	0.873512	0.951987	-0.226087	
-313.500000	0.000128	0.730179	0.840881	0.873667	0.952195	-0.226312	
-313.400000	0.000128	0.729922	0.841124	0.873774	0.952382	-0.226569	
-313.300000	0.000128	0.729055	0.841251	0.874039	0.952656	-0.227436	
-313.200000	0.000129	0.729986	0.841476	0.874292	0.952966	-0.226505	
-313.100000	0.000129	0.729633	0.841664	0.874535	0.953274	-0.226858	
-313.000000	0.000129	0.730179	0.841860	0.874711	0.953495	-0.226312	
-312.900000	0.000130	0.728444	0.841890	0.874823	0.953800	-0.228047	
-312.800000	0.000130	0.729376	0.842203	0.875045	0.954038	-0.227115	
-312.700000	0.000130	0.729151	0.842534	0.875248	0.954377	-0.227340	
-312.600000	0.000131	0.728155	0.842513	0.875428	0.954776	-0.228336	
-312.500000	0.000131	0.729601	0.842772	0.875548	0.955146	-0.226890	
-312.400000	0.000131	0.731271	0.842852	0.875756	0.955406	-0.225220	
-312.300000	0.000132	0.730051	0.843318	0.875910	0.955588	-0.226440	
-312.200000	0.000132	0.728894	0.843401	0.876069	0.955805	-0.227597	
-312.100000	0.000132	0.728284	0.843446	0.876235	0.956132	-0.228207	
-312.000000	0.000133	0.727963	0.843793	0.876320	0.956488	-0.228528	
-311.900000	0.000133	0.727481	0.843848	0.876550	0.956787	-0.229010	
-311.800000	0.000133	0.729858	0.844089	0.876792	0.957127	-0.226633	
-311.700000	0.000134	0.729665	0.844044	0.876900	0.957302	-0.226826	
-311.600000	0.000134	0.729151	0.844670	0.877067	0.957688	-0.227340	
-311.500000	0.000134	0.727963	0.844489	0.877211	0.957939	-0.228528	
-311.400000	0.000135	0.728926	0.844735	0.877452	0.958030	-0.227565	
-311.300000	0.000135	0.729055	0.844842	0.877629	0.958420	-0.227436	
-311.200000	0.000136	0.729665	0.845093	0.877876	0.958705	-0.226826	
-311.100000	0.000136	0.729440	0.845229	0.877983	0.959053	-0.227051	
-311.000000	0.000136	0.729119	0.845493	0.878146	0.959251	-0.227372	
-310.900000	0.000137	0.727866	0.845364	0.878371	0.959397	-0.228625	
-310.800000	0.000137	0.727449	0.845885	0.878597	0.959633	-0.229042	
-310.700000	0.000137	0.728412	0.845779	0.878809	0.959791	-0.228079	
-310.600000	0.000138	0.729986	0.846150	0.879004	0.960088	-0.226505	
-310.500000	0.000138	0.729922	0.846212	0.879175	0.960525	-0.226569	
-310.400000	0.000138	0.729537	0.846482	0.879413	0.960817	-0.226954	
-310.300000	0.000139	0.729408	0.846554	0.879699	0.961069	-0.227083	
-310.200000	0.000139	0.729826	0.846614	0.879909	0.961290	-0.226665	
-310.100000	0.000139	0.728701	0.846763	0.880139	0.961453	-0.227790	
-310.000000	0.000140	0.731528	0.847213	0.880376	0.961719	-0.224963	
-309.900000	0.000140	0.730340	0.847125	0.880573	0.962143	-0.226151	
-309.800000	0.000140	0.731271	0.847603	0.880804	0.962506	-0.225220	
-309.700000	0.000141	0.731689	0.847531	0.881082	0.962712	-0.224802	
-309.600000	0.000141	0.731143	0.847594	0.881307	0.962842	-0.225348	
-309.500000	0.000142	0.731079	0.847775	0.881537	0.963236	-0.225412	
-309.400000	0.000142	0.732813	0.847844	0.881752	0.963428	-0.223678	
-309.300000	0.000142	0.732267	0.848151	0.881964	0.963599	-0.224224	
-309.200000	0.000143	0.732653	0.848321	0.882212	0.963900	-0.223838	
-309.100000	0.000143	0.731207	0.848634	0.882442	0.964292	-0.225284	
-309.000000	0.000143	0.731721	0.848679	0.882590	0.964544	-0.224770	
-308.900000	0.000144	0.733327	0.848936	0.882895	0.964713	-0.223164	
-308.800000	0.000144	0.732685	0.848986	0.883213	0.965061	-0.223806	
-308.700000	0.000144	0.733970	0.849269	0.883331	0.965232	-0.222521	
-308.600000	0.000145	0.733873	0.849330	0.883582	0.965414	-0.222618	
-308.500000	0.000145	0.731914	0.849699	0.883761	0.965791	-0.224577	
-308.400000	0.000146	0.732749	0.849951	0.883880	0.966139	-0.223742	
-308.300000	0.000146	0.731496	0.849873	0.884097	0.966262	-0.224995	
-308.200000	0.000146	0.731046	0.850165	0.884387	0.966463	-0.225445	
-308.100000	0.000147	0.731560	0.850324	0.884646	0.966758	-0.224931	
-308.000000	0.000147	0.731850	0.850629	0.884831	0.966895	-0.224641	
-307.900000	0.000147	0.732299	0.850861	0.884973	0.967201	-0.224192	
-307.800000	0.000148	0.732010	0.850949	0.885173	0.967399	-0.224481	
-307.700000	0.000148	0.732524	0.851050	0.885424	0.967703	-0.223967	
-307.600000	0.000148	0.733649	0.851497	0.885641	0.967879	-0.222843	
-307.500000	0.000149	0.736058	0.851559	0.885833	0.968251	-0.220433	
-307.400000	0.000149	0.735351	0.852112	0.886006	0.968524	-0.221140	
-307.300000	0.000150	0.736090	0.852154	0.886249	0.968554	-0.220401	
-307.200000	0.000150	0.734516	0.852576	0.886454	0.968713	-0.221975	
-307.100000	0.000150	0.735929	0.852733	0.886690	0.968956	-0.220562	
-307.000000	0.000151	0.736797	0.853003	0.886890	0.969330	-0.219694	
-306.900000	0.000151	0.737279	0.853246	0.887014	0.969708	-0.219213	
-306.800000	0.000151	0.737439	0.853609	0.887228	0.969919	-0.219052	
-306.700000	0.000152	0.737503	0.853871	0.887444	0.970125	-0.218988	
-306.600000	0.000152	0.739174	0.853973	0.887535	0.970274	-0.217317	
-306.500000	0.000152	0.737503	0.854320	0.887751	0.970547	-0.218988	
-306.400000	0.000153	0.740491	0.854450	0.888082	0.970839	-0.216000	
-306.300000	0.000153	0.739656	0.854619	0.888286	0.971136	-0.216835	
-306.200000	0.000154	0.739206	0.855090	0.888497	0.971448	-0.217285	
-306.100000	0.000154	0.739399	0.855061	0.888707	0.971815	-0.217092	
-306.000000	0.000154	0.741230	0.855107	0.888895	0.971977	-0.215261	
-305.900000	0.000155	0.740587	0.855568	0.889194	0.972194	-0.215904	
-305.800000	0.000155	0.741005	0.855695	0.889415	0.972417	-0.215486	
-305.700000	0.000155	0.739720	0.856037	0.889664	0.972588	-0.216771	
-305.600000	0.000156	0.740041	0.856338	0.889832	0.972830	-0.216450	
-305.500000	0.000156	0.739977	0.856458	0.889982	0.973190	-0.216514	
-305.400000	0.000157	0.738306	0.856720	0.890193	0.973406	-0.218185	
-305.300000	0.000157	0.739110	0.857072	0.890428	0.973646	-0.217382	
-305.200000	0.000157	0.739881	0.857321	0.890637	0.973857	-0.216611	
-305.100000	0.000158	0.737439	0.857478	0.890804	0.973978	-0.219052	
-305.000000	0.000158	0.739656	0.857886	0.891016	0.974163	-0.216835	
-304.900000	0.000158	0.742129	0.857966	0.891219	0.974282	-0.214362	
-304.800000	0.000159	0.739656	0.858357	0.891488	0.974434	-0.216835	
-304.700000	0.000159	0.741647	0.858790	0.891736	0.974864	-0.214844	
-304.600000	0.000160	0.741808	0.859044	0.891957	0.974873	-0.214683	
-304.500000	0.000160	0.742964	0.859465	0.892098	0.975146	-0.213527	
-304.400000	0.000160	0.741776	0.859804	0.892299	0.975308	-0.214715	
-304.300000	0.000161	0.741198	0.859875	0.892543	0.975485	-0.215293	
-304.200000	0.000161	0.742354	0.860493	0.892698	0.975692	-0.214137	
-304.100000	0.000161	0.743832	0.860568	0.892896	0.975946	-0.212659	
-304.000000	0.000162	0.744603	0.860920	0.893136	0.976201	-0.211888	
-303.900000	0.000162	0.745342	0.861384	0.893246	0.976498	-0.211150	
-303.800000	0.000163	0.745052	0.861537	0.893417	0.976659	-0.211439	
-303.700000	0.000163	0.746916	0.861823	0.893645	0.976974	-0.209575	
-303.600000	0.000163	0.746080	0.862001	0.893874	0.977067	-0.210411	
-303.500000	0.000164	0.745438	0.862427	0.894104	0.977238	-0.211053	
-303.400000	0.000164	0.746466	0.862626	0.894358	0.977482	-0.210025	
-303.300000	0.000164	0.746209	0.863169	0.894571	0.977669	-0.210282	
-303.200000	0.000165	0.746048	0.863381	0.894723	0.978025	-0.210443	
-303.100000	0.000165	0.746016	0.863541	0.894959	0.978154	-0.210475	
-303.000000	0.000166	0.747173	0.863831	0.895205	0.978327	-0.209318	
-302.900000	0.000166	0.747751	0.864311	0.895376	0.978491	-0.208740	
-302.800000	0.000166	0.749357	0.864606	0.895578	0.978757	-0.207134	
-302.700000	0.000167	0.748843	0.864781	0.895758	0.978996	-0.207648	
-302.600000	0.000167	0.748458	0.865146	0.895921	0.979191	-0.208034	
-302.500000	0.000168	0.748168	0.865490	0.896142	0.979495	-0.208323	
-302.400000	0.000168	0.750289	0.865927	0.896358	0.979526	-0.206202	
-302.300000	0.000168	0.749389	0.866060	0.896595	0.979752	-0.207102	
-302.200000	0.000169	0.752537	0.866466	0.896861	0.979903	-0.203954	
-302.100000	0.000169	0.750931	0.866898	0.897071	0.980246	-0.205560	
-302.000000	0.000169	0.750738	0.867438	0.897286	0.980390	-0.205753	
-301.900000	0.000170	0.747654	0.867634	0.897532	0.980561	-0.208837	
-301.800000	0.000170	0.749518	0.868146	0.897801	0.980802	-0.206973	
-301.700000	0.000171	0.751317	0.868598	0.897995	0.981017	-0.205174	
-301.600000	0.000171	0.753405	0.869047	0.898223	0.981311	-0.203086	
-301.500000	0.000171	0.753083	0.869441	0.898400	0.981551	-0.203408	
-301.400000	0.000172	0.753758	0.869712	0.898630	0.981628	-0.202733	
-301.300000	0.000172	0.753758	0.870090	0.898845	0.982052	-0.202733	
-301.200000	0.000173	0.753308	0.870642	0.898993	0.982234	-0.203183	
-301.100000	0.000173	0.752120	0.870944	0.899217	0.982448	-0.204371	
-301.000000	0.000173	0.753983	0.871288	0.899499	0.982557	-0.202508	
-300.900000	0.000174	0.755461	0.871702	0.899669	0.982890	-0.201031	
-300.800000	0.000174	0.753983	0.872012	0.899854	0.983152	-0.202508	
-300.700000	0.000174	0.753886	0.872327	0.900069	0.983450	-0.202605	
-300.600000	0.000175	0.754208	0.872578	0.900247	0.983551	-0.202283	
-300.500000	0.000175	0.755332	0.873007	0.900491	0.983760	-0.201159	
-300.400000	0.000176	0.755910	0.873241	0.900811	0.984043	-0.200581	
-300.300000	0.000176	0.755621	0.873609	0.901027	0.984384	-0.200870	
-300.200000	0.000176	0.755975	0.874052	0.901200	0.984526	-0.200517	
-300.100000	0.000177	0.755011	0.874041	0.901365	0.984691	-0.201480	
-300.000000	0.000177	0.753694	0.874555	0.901641	0.984956	-0.202797	
-299.900000	0.000178	0.755332	0.874721	0.901903	0.985219	-0.201159	
-299.800000	0.000178	0.756970	0.875228	0.902182	0.985592	-0.199521	
-299.700000	0.000178	0.758416	0.875564	0.902371	0.985746	-0.198075	
-299.600000	0.000179	0.758544	0.875829	0.902594	0.986012	-0.197947	
-299.500000	0.000179	0.758191	0.876213	0.902870	0.986336	-0.198300	
-299.400000	0.000180	0.757934	0.876515	0.903112	0.986354	-0.198557	
-299.300000	0.000180	0.758577	0.877212	0.903372	0.986715	-0.197915	
-299.200000	0.000180	0.758480	0.877345	0.903614	0.986936	-0.198011	
-299.100000	0.000181	0.758352	0.877668	0.903841	0.987100	-0.198139	
-299.000000	0.000181	0.758127	0.878359	0.904078	0.987383	-0.198364	
-298.900000	0.000181	0.760151	0.878651	0.904294	0.987622	-0.196340	
-298.800000	0.000182	0.760119	0.878725	0.904513	0.987828	-0.196373	
-298.700000	0.000182	0.761114	0.879170	0.904717	0.988166	-0.195377	
-298.600000	0.000183	0.763331	0.879637	0.904977	0.988304	-0.193160	
-298.500000	0.000183	0.764134	0.879979	0.905194	0.988495	-0.192357	
-298.400000	0.000183	0.761468	0.880365	0.905421	0.988762	-0.195023	
-298.300000	0.000184	0.761403	0.880582	0.905688	0.989118	-0.195088	
-298.200000	0.000184	0.760504	0.881017	0.905890	0.989079	-0.195987	
-298.100000	0.000185	0.763363	0.881399	0.906096	0.989432	-0.193128	
-298.000000	0.000185	0.764680	0.881675	0.906328	0.989597	-0.191811	
-297.900000	0.000185	0.765580	0.881889	0.906524	0.989662	-0.190912	
-297.800000	0.000186	0.765515	0.882470	0.906798	0.989872	-0.190976	
-297.700000	0.000186	0.765033	0.882435	0.907059	0.989963	-0.191458	
-297.600000	0.000187	0.763010	0.883020	0.907219	0.990360	-0.193481	
-297.500000	0.000187	0.763684	0.883241	0.907455	0.990448	-0.192807	
-297.400000	0.000187	0.764295	0.883863	0.907780	0.990623	-0.192196	
-297.300000	0.000188	0.765451	0.884056	0.907986	0.990917	-0.191040	
-297.200000	0.000188	0.766126	0.884562	0.908217	0.990967	-0.190365	
-297.100000	0.000189	0.766640	0.884406	0.908494	0.991249	-0.189851	
-297.000000	0.000189	0.766511	0.885239	0.908688	0.991375	-0.189980	
-296.900000	0.000189	0.767668	0.885267	0.908865	0.991542	-0.188823	
-296.800000	0.000190	0.767764	0.885556	0.909144	0.991779	-0.188727	
-296.700000	0.000190	0.768696	0.885863	0.909406	0.991878	-0.187796	
-296.600000	0.000191	0.768567	0.886132	0.909513	0.991957	-0.187924	
-296.500000	0.000191	0.766608	0.886651	0.909734	0.992022	-0.189884	
-296.400000	0.000191	0.766608	0.886459	0.909955	0.992365	-0.189884	
-296.300000	0.000192	0.768920	0.886854	0.910194	0.992493	-0.187571	
-296.200000	0.000192	0.771137	0.887350	0.910486	0.992849	-0.185354	
-296.100000	0.000193	0.771844	0.887615	0.910704	0.992971	-0.184647	
-296.000000	0.000193	0.773450	0.888005	0.910910	0.993084	-0.183041	
-295.900000	0.000193	0.772101	0.888053	0.911088	0.993454	-0.184390	
-295.800000	0.000194	0.770880	0.888457	0.911324	0.993719	-0.185611	
-295.700000	0.000194	0.770816	0.888771	0.911556	0.994025	-0.185675	
-295.600000	0.000195	0.770816	0.889212	0.911831	0.994130	-0.185675	
-295.500000	0.000195	0.771008	0.889424	0.912020	0.994119	-0.185483	
-295.400000	0.000195	0.771041	0.889824	0.912279	0.994285	-0.185451	
-295.300000	0.000196	0.773418	0.890069	0.912518	0.994521	-0.183073	
-295.200000	0.000196	0.773386	0.890023	0.912727	0.994807	-0.183105	
-295.100000	0.000197	0.772743	0.890813	0.912982	0.995126	-0.183748	
-295.000000	0.000197	0.774799	0.890709	0.913221	0.995295	-0.181692	
