CrankAngle [°KW]	Time [s n. Rechenbeginn]	Volume [m3]	Sum_V [m3]	T_m [K]	p_exp [bar]	p_0 [bar]	dQbU [J/s]	dQbU [J/KW]	dQbHf [J/KW]	QbU [J]	Qb/QbMax [J/CA]	dQw [J/KW]	Qw [J]	Qw/QbMax [-]	Sum_m [kg]	mGesK [kg]	dQbU_0 [J/CA]	dQbU_1 [J/CA]	dQbU_2 [J/CA]	dQbU_3 [J/CA]	dQbU_4 [J/CA]	dQbU_5 [J/CA]	dQbU_6 [J/CA]	dQbU_7 [J/CA]	dQbU_8 [J/CA]	dQbU_9 [J/CA]	T_Zone_0 [K]	T_Zone_1 [K]	T_Zone_2 [K]	T_Zone_3 [K]	T_Zone_4 [K]	T_Zone_5 [K]	T_Zone_6 [K]	T_Zone_7 [K]	T_Zone_8 [K]	T_Zone_9 [K]	V_0 [K]	V_1 [K]	V_2 [K]	V_3 [K]	V_4 [K]	V_5 [K]	V_6 [K]	V_7 [K]	V_8 [K]	V_9 [K]	Lambda_0	Lambda_1	Lambda_2	Lambda_3	Lambda_4	Lambda_5	Lambda_6	Lambda_7	Lambda_8	Lambda_9	m_0 [kg]	m_1 [kg]	m_2 [kg]	m_3 [kg]	m_4 [kg]	m_5 [kg]	m_6 [kg]	m_7 [kg]	m_8 [kg]	m_9 [kg]	Hu_0 [J/kg]	Hu_1 [J/kg]	Hu_2 [J/kg]	Hu_3 [J/kg]	Hu_4 [J/kg]	Hu_5 [J/kg]	Hu_6 [J/kg]	Hu_7 [J/kg]	Hu_8 [J/kg]	Hu_9 [J/kg]	DOH [-]	Lam_1.7	Lam_2.1	Lam_2.5	Lam_2.9000000000000004	Lam_3.3000000000000003	Lam_3.7	Lam_4.1000000000000005	Lam_4.500000000000001	Lam_4.9	Lam_5.3
31.419999999999998	 0.0037212568018255223	 7.554918569860656E-5	 7.554918569860674E-5	 1157.6577342926669	 23.190924822800003	 24.328575355345087	 346.3475037335975	 0.03039735858641368	 0.03043103310201244	 314.0968542013449	 0.73339883182289	 0.0	 0.0	 0.0	 5.591040378059612E-4	 5.591040378059528E-4	 0.0014002236282539826	 0.0012423282445972461	 6.200440398984597E-4	 4.243594412756124E-4	 2.083111507289459E-4	 2.317987787758824E-4	 0.0037513023382329536	 0.010823525942535994	 0.004237219833029826	 0.007458245189084778	 1723.6125023603474	 1596.9251082838641	 1481.9206490713734	 1403.4738808079271	 1335.2545519742444	 1286.308458982054	 1243.745208015459	 1005.7628642268503	 937.9885989925206	 766.8805755698041	 2.9895393555002446E-6	 6.068445147585892E-6	 7.110668348635701E-6	 9.22657388444352E-6	 7.975141199244663E-6	 6.969882279739727E-6	 7.881722523462299E-6	 6.931945919013923E-6	 7.499517118288611E-6	 1.2895749922692163E-5	 1.9449466623822844	 2.272553342138446	 2.6315537823730546	 2.9821156621070477	 3.329966260508939	 3.6152441348723765	 3.9483371998194308	 4.353734685718532	 4.721881117383449	 5.140334107638029	 1.4572312496827288E-5	 3.194909669894292E-5	 4.036391510082312E-5	 5.532717216718622E-5	 5.028373560657257E-5	 4.5624892243531583E-5	 5.335653461731847E-5	 5.7808473622510114E-5	 6.71496532928241E-5	 1.426682519594248E-4	 69.68015737747072	 17.33964250931287	 5.333923918822216	 2.5375208365416033	 2.4310557846333656	 92.9788967413835	 8231.543844046199	 306821.76113428356	 358893.27171953814	 525090.7368847354	 0.27872971723150525	 0.0	 4.652140919577021E-5	 4.036391510082312E-5	 5.532717216718622E-5	 5.028373560657257E-5	 4.5624892243531583E-5	 5.335653461731847E-5	 5.7808473622510114E-5	 6.71496532928241E-5	 1.426682519594248E-4	 
31.52	 0.0037300333508864312	 7.582506346071727E-5	 7.582506346071757E-5	 1156.3716771831116	 23.079035913600006	 24.212778182205067	 338.19149685502236	 0.029681542641304404	 0.02971604868271229	 314.09982235560904	 0.7334057622994002	 0.0	 0.0	 0.0	 5.591040378059611E-4	 5.591040378059528E-4	 0.0013850079909438762	 0.001227824061675875	 6.124575905097629E-4	 4.192139603809153E-4	 2.059102780371802E-4	 2.2879472792780575E-4	 0.0036692073221544774	 0.010536086824375346	 0.00411473409654306	 0.007282305788756105	 1721.831640908632	 1595.23879900808	 1480.3256589225336	 1401.9428104560982	 1333.780762088093	 1284.875979292705	 1242.3539685008582	 1004.603198241363	 936.8845716496528	 765.9523027280591	 3.0007318510387504E-6	 6.091027559986098E-6	 7.136984699469195E-6	 9.26058595226585E-6	 8.00443734593114E-6	 6.995416415292876E-6	 7.910555823558678E-6	 6.9570687780664945E-6	 7.526515253125163E-6	 1.2941739781983323E-5	 1.9449466623822873	 2.272553342138447	 2.6315537823730533	 2.9821156621070464	 3.329966260508936	 3.615244134872379	 3.9483371998194285	 4.353734685718526	 4.7218811173834485	 5.140334107638025	 1.457231249682729E-5	 3.194909669894292E-5	 4.036391510082312E-5	 5.5327172167186216E-5	 5.028373560657258E-5	 4.562489224353156E-5	 5.335653461731846E-5	 5.780847362251009E-5	 6.714965329282407E-5	 1.4266825195942477E-4	 68.77390517561074	 17.14703151578753	 5.291928026094153	 2.5237730518111032	 2.4223852326101927	 92.7637866123841	 8224.931977404072	 306803.74028345844	 358887.22008685325	 525085.047863805	 0.2787297172315056	 0.0	 4.6521409195770215E-5	 4.036391510082312E-5	 5.5327172167186216E-5	 5.028373560657258E-5	 4.562489224353156E-5	 5.335653461731846E-5	 5.780847362251009E-5	 6.714965329282407E-5	 1.4266825195942477E-4	 
31.62	 0.0037388098999473407	 7.610166932861903E-5	 7.610166932861924E-5	 1155.087894792496	 22.967665561600004	 24.097638816699416	 330.23563603571773	 0.028983292613280476	 0.029018569300219794	 314.10272068487035	 0.7334125297383799	 0.0	 0.0	 0.0	 5.59104037805961E-4	 5.591040378059528E-4	 0.0013699475747319667	 0.0012134091097415478	 6.049656206741361E-4	 4.141387591971579E-4	 2.035434401292946E-4	 2.2583960301858497E-4	 0.003589150361862359	 0.010255997080763635	 0.003995846695747929	 0.007110454367413865	 1720.0539558143048	 1593.5555517260361	 1478.7335996632244	 1400.4145738146037	 1332.3097155022813	 1283.446174984845	 1240.9652245251864	 1003.4453576023545	 935.7824792288727	 765.0256991215796	 3.0119552748789228E-6	 6.113671879724674E-6	 7.1633726320109595E-6	 9.294689990561915E-6	 8.033812290502989E-6	 7.021018933844333E-6	 7.939465525791448E-6	 6.982255139328956E-6	 7.553582250491563E-6	 1.298784541148349E-5	 1.9449466623822866	 2.272553342138452	 2.631553782373052	 2.9821156621070446	 3.3299662605089306	 3.6152441348723765	 3.9483371998194317	 4.353734685718505	 4.7218811173834325	 5.14033410763805	 1.4572312496827296E-5	 3.194909669894292E-5	 4.036391510082313E-5	 5.532717216718622E-5	 5.0283735606572596E-5	 4.5624892243531536E-5	 5.335653461731847E-5	 5.780847362251008E-5	 6.714965329282406E-5	 1.4266825195942472E-4	 67.88183675124598	 16.95757909561282	 5.250606582393116	 2.510236181180076	 2.413844145956808	 92.55193286369753	 8218.46698246144	 306786.1998831875	 358881.3435606817	 525079.4916436528	 0.27872971723150614	 0.0	 4.6521409195770215E-5	 4.036391510082313E-5	 5.532717216718622E-5	 5.0283735606572596E-5	 4.5624892243531536E-5	 5.335653461731847E-5	 5.780847362251008E-5	 6.714965329282406E-5	 1.4266825195942472E-4	 
31.720000000000002	 0.00374758644900825	 7.637900195016169E-5	 7.637900195016191E-5	 1153.8063950441879	 22.8566531336	 23.98315400697421	 322.4804784579649	 0.02830265740371818	 0.028338657207845386	 314.10555095061073	 0.7334191382527918	 0.0	 0.0	 0.0	 5.59104037805961E-4	 5.591040378059528E-4	 0.0013550410352713982	 0.0011992548614259135	 5.975706138094949E-4	 4.091329700628421E-4	 2.0121015428031797E-4	 2.2293253177707584E-4	 0.0035110761049717	 0.009983095792449603	 0.003880484138694129	 0.006942859200975704	 1718.2794559741371	 1591.8753746407313	 1477.1444785681147	 1398.8891777383467	 1330.8414187341725	 1282.0190523969193	 1239.578985299878	 1002.2893580582459	 934.6823307088025	 764.1007717449722	 3.023209574323053E-6	 6.136377998444323E-6	 7.189832016089695E-6	 9.328885828275327E-6	 8.063265883517965E-6	 7.046689703862347E-6	 7.968451490008859E-6	 7.007504906405315E-6	 7.580717976653221E-6	 1.3034066572581812E-5	 1.9449466623822866	 2.272553342138454	 2.63155378237305	 2.9821156621070504	 3.329966260508931	 3.615244134872378	 3.9483371998194294	 4.353734685718495	 4.721881117383424	 5.140334107638047	 1.45723124968273E-5	 3.194909669894292E-5	 4.036391510082314E-5	 5.532717216718617E-5	 5.02837356065726E-5	 4.5624892243531536E-5	 5.3356534617318455E-5	 5.780847362251007E-5	 6.714965329282412E-5	 1.4266825195942472E-4	 67.00373247625302	 16.77121621100721	 5.20994751291315	 2.4969065056195765	 2.4054301216399256	 92.34327361951453	 8212.145178093899	 306769.1273446069	 358875.6371642023	 525074.0650612715	 0.27872971723150586	 0.0	 4.652140919577022E-5	 4.036391510082314E-5	 5.532717216718617E-5	 5.02837356065726E-5	 4.5624892243531536E-5	 5.3356534617318455E-5	 5.780847362251007E-5	 6.714965329282412E-5	 1.4266825195942472E-4	 
31.819999999999997	 0.003756362998069159	 7.665705996988684E-5	 7.665705996988707E-5	 1152.5271855439787	 22.7470724016	 23.869320496995442	 314.91641411792347	 0.0276387935859157	 0.027675462966652666	 314.10831482996934	 0.7334255917586636	 0.0	 0.0	 0.0	 5.591040378059612E-4	 5.591040378059528E-4	 0.0013402867176814937	 0.0011851427122522296	 5.902708842420168E-4	 4.041957367917348E-4	 1.989099409183126E-4	 2.20072591892162E-4	 0.0034349368153607784	 0.009717325045226488	 0.0037683190714687953	 0.006779334070081688	 1716.508149995761	 1590.1982751479934	 1475.5583026574438	 1397.366628839745	 1329.3758780678193	 1280.5946176393652	 1238.19525974024	 1001.1352150811384	 933.5841344852302	 763.177527326365	 3.0344946967271652E-6	 6.159145806151243E-6	 7.2163627216961635E-6	 9.363173294579883E-6	 8.09279797574455E-6	 7.0724285940053605E-6	 7.997513576107648E-6	 7.0328179836117165E-6	 7.607922295336567E-6	 1.3080403025926771E-5	 1.944946662382286	 2.2725533421384543	 2.631553782373047	 2.982115662107056	 3.3299662605089315	 3.6152441348723823	 3.948337199819431	 4.353734685718494	 4.721881117383429	 5.140334107638055	 1.45723124968273E-5	 3.194909669894292E-5	 4.036391510082315E-5	 5.532717216718615E-5	 5.0283735606572596E-5	 4.562489224353155E-5	 5.335653461731851E-5	 5.780847362251007E-5	 6.714965329282415E-5	 1.4266825195942474E-4	 66.13937515788714	 16.587889603114377	 5.169938965312287	 2.4837803728714762	 2.3971408086794974	 92.13774842088021	 8205.96297759578	 306752.510798638	 358870.0953954911	 525068.7650214175	 0.27872971723150647	 0.0	 4.652140919577022E-5	 4.036391510082315E-5	 5.532717216718615E-5	 5.0283735606572596E-5	 4.562489224353155E-5	 5.335653461731851E-5	 5.780847362251007E-5	 6.714965329282415E-5	 1.4266825195942474E-4	 
31.919999999999998	 0.0037651395471300685	 7.693584202903643E-5	 7.693584202903682E-5	 1151.2502861597516	 22.6374916696	 23.75613502992267	 307.5433975138191	 0.026991697166387496	 0.027028991271671535	 314.111013999686	 0.7334318941710903	 0.0	 0.0	 0.0	 5.591040378059612E-4	 5.591040378059528E-4	 0.0013256832970309773	 0.0011712787220474752	 5.830639268289417E-4	 3.993262077095494E-4	 1.966423273191964E-4	 2.1725887043189118E-4	 0.0033606716549705595	 0.009458362482419602	 0.0036595998359700843	 0.006619809841659219	 1714.7400462473975	 1588.5242609331858	 1473.97507873815	 1395.8469335298487	 1327.9130995935463	 1279.1728766330996	 1236.8140564823175	 999.9829433918007	 932.4878991359737	 762.2559724258754	 3.0458105892241456E-6	 6.181975194130185E-6	 7.242964618319961E-6	 9.397552218030097E-6	 8.12240841743031E-6	 7.0982354724842775E-6	 8.026651643190289E-6	 7.058194271792976E-6	 7.635195072959871E-6	 1.3126854531474711E-5	 1.9449466623822866	 2.2725533421384534	 2.631553782373051	 2.9821156621070575	 3.329966260508939	 3.615244134872378	 3.948337199819442	 4.353734685718503	 4.721881117383437	 5.140334107638032	 1.4572312496827308E-5	 3.194909669894293E-5	 4.0363915100823175E-5	 5.532717216718614E-5	 5.0283735606572596E-5	 4.562489224353153E-5	 5.335653461731851E-5	 5.780847362251011E-5	 6.714965329282415E-5	 1.4266825195942472E-4	 65.2885504460988	 16.407538787338158	 5.130569567570664	 2.4708541967712767	 2.3889739069081233	 91.93529818800756	 8199.916900694992	 306736.33810129116	 358864.7139376365	 525063.588498279	 0.2787297172315042	 0.0	 4.6521409195770235E-5	 4.0363915100823175E-5	 5.532717216718614E-5	 5.0283735606572596E-5	 4.562489224353153E-5	 5.335653461731851E-5	 5.780847362251011E-5	 6.714965329282415E-5	 1.4266825195942472E-4	 
32.019999999999996	 0.0037739160961909775	 7.721534676556277E-5	 7.721534676556307E-5	 1149.9756985952392	 22.5291730908	 23.643594344012055	 300.35371023480536	 0.026360690735018903	 0.02639856110074283	 314.1136500687595	 0.7334380492469953	 0.0	 0.0	 0.0	 5.591040378059611E-4	 5.591040378059528E-4	 0.0013112286324101774	 0.0011575496571225585	 5.759490892742747E-4	 3.945235429725358E-4	 1.9440684546623288E-4	 2.144904762335642E-4	 0.003288230375289025	 0.009206211368510964	 0.003554064289073011	 0.0064640364586665555	 1712.9751527846618	 1586.8533391149035	 1472.3948133465208	 1394.3300979595688	 1326.453089151388	 1277.7538350545765	 1235.435383845965	 998.832556696886	 931.3936327261625	 761.3361132860364	 3.057157199178873E-6	 6.2048660532654755E-6	 7.269637576045036E-6	 9.432022427962164E-6	 8.152097059508518E-6	 7.124110208114186E-6	 8.055865550836315E-6	 7.083633667705757E-6	 7.662536174482932E-6	 1.3173420848463823E-5	 1.9449466623822875	 2.2725533421384543	 2.631553782373053	 2.9821156621070553	 3.329966260508947	 3.6152441348723756	 3.948337199819437	 4.353734685718517	 4.721881117383429	 5.140334107638039	 1.4572312496827313E-5	 3.1949096698942956E-5	 4.036391510082321E-5	 5.5327172167186094E-5	 5.02837356065726E-5	 4.5624892243531536E-5	 5.335653461731851E-5	 5.780847362251016E-5	 6.714965329282422E-5	 1.426682519594245E-4	 64.45104766618553	 16.23011701123011	 5.0918280675286525	 2.458124456490963	 2.3809271657423756	 91.73586518340703	 8194.003562187563	 306720.5979264245	 358859.48814952554	 525058.5325597977	 0.27872971723150486	 0.0	 4.652140919577027E-5	 4.036391510082321E-5	 5.5327172167186094E-5	 5.02837356065726E-5	 4.5624892243531536E-5	 5.335653461731851E-5	 5.780847362251016E-5	 6.714965329282422E-5	 1.426682519594245E-4	 
32.120000000000005	 0.003782692645251887	 7.74955728141365E-5	 7.749557281413681E-5	 1148.7034413374877	 22.4213954348	 23.531695178067878	 293.34440617274674	 0.02574551572518402	 0.025783919850234628	 314.11622462033205	 0.7334440606829282	 0.0	 0.0	 0.0	 5.591040378059612E-4	 5.591040378059528E-4	 0.001296922876381501	 0.0011439658150180776	 5.689254080287753E-4	 3.897869056324055E-4	 1.9220303196121336E-4	 2.1176653643983911E-4	 0.0032175649804155886	 0.008960657849943487	 0.0034515262196954666	 0.006312196101667666	 1711.2134774442275	 1585.1855166300854	 1470.8175128198297	 1392.8161280890708	 1324.9958523978892	 1276.337498400758	 1234.0592499016989	 997.6840685813979	 930.301342955451	 760.4179561458478	 3.0685344737127337E-6	 6.2278182740264096E-6	 7.296381464392609E-6	 9.466583753000678E-6	 8.181863752311981E-6	 7.150052669193436E-6	 8.085155157850623E-6	 7.109136068769049E-6	 7.689945462960354E-6	 1.322010173791895E-5	 1.9449466623822869	 2.2725533421384534	 2.6315537823730564	 2.9821156621070597	 3.329966260508937	 3.615244134872369	 3.9483371998194423	 4.353734685718511	 4.721881117383443	 5.140334107638012	 1.4572312496827311E-5	 3.194909669894296E-5	 4.036391510082321E-5	 5.532717216718608E-5	 5.0283735606572616E-5	 4.562489224353156E-5	 5.335653461731855E-5	 5.7808473622510134E-5	 6.714965329282422E-5	 1.4266825195942453E-4	 63.62665775800073	 16.0555731595117	 5.053703373741721	 2.445587695612073	 2.3729983830022956	 91.53939297623555	 8188.21966794903	 306705.2792864776	 358854.41315738996	 525053.5942939059	 0.27872971723150286	 0.0	 4.6521409195770276E-5	 4.036391510082321E-5	 5.532717216718608E-5	 5.0283735606572616E-5	 4.562489224353156E-5	 5.335653461731855E-5	 5.7808473622510134E-5	 6.714965329282422E-5	 1.4266825195942453E-4	 
32.22	 0.0037914691943127963	 7.77765188061573E-5	 7.777651880615745E-5	 1147.43352066837	 22.313972946800003	 23.420434268262845	 286.50880993056506	 0.025145586267383276	 0.02518447937172358	 314.1187391789588	 0.7334499320386413	 0.0	 0.0	 0.0	 5.591040378059614E-4	 5.591040378059528E-4	 0.0012827657128777759	 0.001130568563549872	 5.619748461072049E-4	 3.8511546907926686E-4	 1.9003043009391263E-4	 2.090861977155356E-4	 0.00314862811307215	 0.008721345968520922	 0.003352008792081307	 0.006164062174285334	 1709.4550277869353	 1583.5208002571817	 1469.2431832122554	 1391.305029641365	 1323.5413947614447	 1274.9238719457314	 1232.685662429367	 996.5374914657023	 929.2110373916503	 759.5015069553676	 3.0799423600712027E-6	 6.250831747513075E-6	 7.3231961530723006E-6	 9.501236022184542E-6	 8.211708346542776E-6	 7.176062724348835E-6	 8.114520323215396E-6	 7.134701366730608E-6	 7.7174228026051E-6	 1.3266896959873625E-5	 1.9449466623822846	 2.272553342138452	 2.6315537823730537	 2.982115662107064	 3.329966260508945	 3.615244134872373	 3.948337199819444	 4.353734685718511	 4.721881117383446	 5.14033410763805	 1.457231249682731E-5	 3.194909669894296E-5	 4.0363915100823195E-5	 5.532717216718609E-5	 5.02837356065726E-5	 4.562489224353156E-5	 5.3356534617318564E-5	 5.780847362251019E-5	 6.714965329282426E-5	 1.426682519594246E-4	 62.81517426316559	 15.883861777765539	 5.016187424221535	 2.4332405211334858	 2.3651854037433004	 91.34582640775588	 8182.562012940686	 306690.3705961011	 358849.48458906607	 525048.7708736692	 0.27872971723150575	 0.0	 4.652140919577027E-5	 4.0363915100823195E-5	 5.532717216718609E-5	 5.02837356065726E-5	 4.562489224353156E-5	 5.3356534617318564E-5	 5.780847362251019E-5	 6.714965329282426E-5	 1.426682519594246E-4	 
32.31999999999999	 0.0038002457433737053	 7.80581833697618E-5	 7.805818336976205E-5	 1146.1659426949589	 22.207971130800008	 23.309808351616404	 279.8448794463977	 0.024560723139055444	 0.024600064759616676	 314.1211952512727	 0.7334556668320396	 0.0	 0.0	 0.0	 5.591040378059614E-4	 5.591040378059528E-4	 0.001268754904275582	 0.001117292179024787	 5.551326834130066E-4	 3.8050840965198063E-4	 1.8788858693774557E-4	 2.0644924778601137E-4	 0.0030813735857737616	 0.008488412612459584	 0.0032554285117214476	 0.006019482418011535	 1707.6998111379683	 1581.8591964019997	 1467.6718304525211	 1389.796808145852	 1322.089721484213	 1273.5129607826157	 1231.3146289596964	 995.3928378358629	 928.1227233657617	 758.5867714486998	 3.091380805307962E-6	 6.273906363905324E-6	 7.350081511629264E-6	 9.535979064046618E-6	 8.241630692479561E-6	 7.202140241850597E-6	 8.143960905314427E-6	 7.160329455399829E-6	 7.744968056942522E-6	 1.3313806272885942E-5	 1.9449466623822849	 2.2725533421384503	 2.631553782373059	 2.9821156621070704	 3.32996626050895	 3.615244134872378	 3.9483371998194596	 4.353734685718518	 4.72188111738345	 5.140334107638055	 1.457231249682732E-5	 3.1949096698942976E-5	 4.0363915100823195E-5	 5.5327172167186114E-5	 5.028373560657261E-5	 4.562489224353155E-5	 5.335653461731855E-5	 5.780847362251019E-5	 6.714965329282422E-5	 1.4266825195942474E-4	 62.01639485490657	 15.714933431475258	 4.979265186410895	 2.4210796025278545	 2.357486119136928	 91.1551115455368	 8177.027478789986	 306675.8616223646	 358844.69828674925	 525044.0595833883	 0.27872971723150536	 0.0	 4.6521409195770296E-5	 4.0363915100823195E-5	 5.5327172167186114E-5	 5.028373560657261E-5	 4.562489224353155E-5	 5.335653461731855E-5	 5.780847362251019E-5	 6.714965329282422E-5	 1.4266825195942474E-4	 
32.42	 0.0038090222924346147	 7.834056512983447E-5	 7.834056512983473E-5	 1144.9007133329785	 22.10196931480001	 23.199814165985792	 273.34955604719244	 0.023990657894259474	 0.024030413567116705	 314.1235943170621	 0.7334612685183471	 0.0	 0.0	 0.0	 5.591040378059614E-4	 5.591040378059528E-4	 0.00125488928119033	 0.0011042535387062458	 5.483772343595206E-4	 3.759649104928542E-4	 1.857770553836957E-4	 2.0385446101833793E-4	 0.003015756349622478	 0.008261523682859817	 0.0031616891484631537	 0.005878572232163037	 1705.9478345889968	 1580.2007115495446	 1466.1034602192435	 1388.2914689350937	 1320.6408376190218	 1272.104769818715	 1229.9461567731487	 994.250119553446	 927.0364079534683	 757.6737553112854	 3.1028497563371918E-6	 6.297042014050898E-6	 7.3770374091901245E-6	 9.570812706751551E-6	 8.2716306400963E-6	 7.228285089706362E-6	 8.173476762053296E-6	 7.186020225859823E-6	 7.772581088763156E-6	 1.3360829437026021E-5	 1.944946662382283	 2.272553342138451	 2.6315537823730635	 2.9821156621070712	 3.3299662605089546	 3.6152441348723747	 3.9483371998194565	 4.353734685718512	 4.721881117383447	 5.140334107638011	 1.4572312496827308E-5	 3.194909669894298E-5	 4.0363915100823195E-5	 5.532717216718614E-5	 5.028373560657259E-5	 4.5624892243531536E-5	 5.335653461731858E-5	 5.780847362251014E-5	 6.71496532928242E-5	 1.4266825195942477E-4	 61.23011994067535	 15.548722408790784	 4.942926808504134	 2.4091016706723143	 2.349898465355126	 90.9671956692033	 8171.61303149629	 306661.74174431275	 358840.0500754406	 525039.4576332452	 0.27872971723150214	 0.0	 4.652140919577029E-5	 4.0363915100823195E-5	 5.532717216718614E-5	 5.028373560657259E-5	 4.5624892243531536E-5	 5.335653461731858E-5	 5.780847362251014E-5	 6.71496532928242E-5	 1.4266825195942477E-4	 
32.519999999999996	 0.0038177988414955237	 7.86236627080156E-5	 7.862366270801601E-5	 1143.6378381936067	 21.997173064000012	 23.09044844821506	 267.01258895712124	 0.0234344908686257	 0.02347461276690582	 314.125937766149	 0.7334667403427215	 0.0	 0.0	 0.0	 5.591040378059616E-4	 5.591040378059528E-4	 0.001241154068143402	 0.0010912679910113354	 5.417094890169949E-4	 3.714841615121145E-4	 1.8369539337648177E-4	 2.012998172329361E-4	 0.0029517327181327606	 0.00804056467176295	 0.0030706887798004345	 0.005740893778636291	 1704.1991048874468	 1578.545351466165	 1464.5380779600928	 1386.7890171162135	 1319.1947480018482	 1270.6993037473217	 1228.5802528759825	 993.1093481551839	 925.9520979468532	 756.7624638126114	 3.114349160092347E-6	 6.320238587665097E-6	 7.4040637151605786E-6	 9.6057367788278E-6	 8.301708039692744E-6	 7.2544971362031595E-6	 8.203067751484706E-6	 7.21177356925654E-6	 7.800261760627166E-6	 1.3407966209005869E-5	 1.9449466623822829	 2.2725533421384507	 2.631553782373058	 2.982115662107068	 3.329966260508958	 3.615244134872376	 3.9483371998194596	 4.353734685718519	 4.721881117383437	 5.140334107637978	 1.457231249682731E-5	 3.194909669894299E-5	 4.036391510082321E-5	 5.532717216718615E-5	 5.0283735606572596E-5	 4.562489224353159E-5	 5.3356534617318604E-5	 5.780847362251013E-5	 6.714965329282426E-5	 1.4266825195942477E-4	 60.45618036880967	 15.385214928203764	 4.907162286754582	 2.397303516852168	 2.342420422513101	 90.78202725722657	 8166.315718888262	 306648.00071467663	 358835.53587379697	 525034.9625127534	 0.27872971723149914	 0.0	 4.6521409195770296E-5	 4.036391510082321E-5	 5.532717216718615E-5	 5.0283735606572596E-5	 4.562489224353159E-5	 5.3356534617318604E-5	 5.780847362251013E-5	 6.714965329282426E-5	 1.4266825195942477E-4	 
32.620000000000005	 0.003826575390556433	 7.890747472271198E-5	 7.890747472271219E-5	 1142.3773228017087	 21.892893484000005	 22.981707938932104	 260.837222095462	 0.022892506766321045	 0.02293296774910641	 314.12822701682563	 0.7334720856167972	 0.0	 0.0	 0.0	 5.591040378059617E-4	 5.591040378059528E-4	 0.0012275908846604011	 0.0010784528869045573	 5.351284740662265E-4	 3.670668861843751E-4	 1.8164316354152277E-4	 1.9877870619744442E-4	 0.0028892601368601945	 0.00782539868946941	 0.0029823148518559606	 0.00560687208658095	 1702.4536288288355	 1576.8931220450224	 1462.9756889528355	 1385.289457635908	 1317.7514573121475	 1269.2965670981462	 1227.2169240591875	 991.9705348683739	 924.8697998861174	 755.8529023898822	 3.1258789634178494E-6	 6.343495974579629E-6	 7.431160298143199E-6	 9.640751107795187E-6	 8.331862740702238E-6	 7.28077624882251E-6	 8.232733730640412E-6	 7.237589375523249E-6	 7.82800993363234E-6	 1.345521634945558E-5	 1.9449466623822842	 2.2725533421384507	 2.6315537823730586	 2.9821156621070677	 3.3299662605089497	 3.6152441348723765	 3.9483371998194614	 4.353734685718528	 4.721881117383441	 5.14033410763794	 1.4572312496827308E-5	 3.194909669894299E-5	 4.036391510082321E-5	 5.5327172167186155E-5	 5.02837356065726E-5	 4.562489224353163E-5	 5.335653461731862E-5	 5.7808473622510195E-5	 6.714965329282426E-5	 1.426682519594248E-4	 59.69432723219408	 15.224350658554252	 4.871961640998303	 2.385681973433229	 2.3350500136078898	 90.5995524056861	 8161.132668414992	 306634.62859859085	 358831.1515961995	 525030.5714875563	 0.27872971723149625	 0.0	 4.6521409195770296E-5	 4.036391510082321E-5	 5.5327172167186155E-5	 5.02837356065726E-5	 4.562489224353163E-5	 5.335653461731862E-5	 5.7808473622510195E-5	 6.714965329282426E-5	 1.426682519594248E-4	 
32.72	 0.0038353519396173426	 7.919199978910464E-5	 7.919199978910487E-5	 1141.119172443728	 21.788945502400004	 22.873589379715156	 254.81683149833864	 0.022364124231906146	 0.022404887227064893	 314.13046342924883	 0.7334773075164651	 0.0	 0.0	 0.0	 5.591040378059619E-4	 5.591040378059528E-4	 0.0012141547658028884	 0.0010657965921190282	 5.286331400355948E-4	 3.6270933517101867E-4	 1.7962037714092105E-4	 1.9631493822558355E-4	 0.0028282973003435075	 0.007615899403869975	 0.002896613905640777	 0.005476084473556853	 1700.7114127196792	 1575.2440289241595	 1461.4162982616679	 1383.7927952319023	 1316.3109700334903	 1267.8965642529533	 1225.8561768624397	 990.8336905941359	 923.7895202325342	 754.9450760860681	 3.1374391128641907E-6	 6.36681406456224E-6	 7.458327026734193E-6	 9.675855521160279E-6	 8.36209459258208E-6	 7.30712229531053E-6	 8.262474556408082E-6	 7.263467534231737E-6	 7.855825469932102E-6	 1.3502579615319435E-5	 1.944946662382285	 2.272553342138451	 2.6315537823730577	 2.9821156621070637	 3.3299662605089457	 3.6152441348723863	 3.9483371998194654	 4.353734685718525	 4.7218811173834325	 5.140334107637898	 1.4572312496827303E-5	 3.1949096698942976E-5	 4.036391510082324E-5	 5.532717216718617E-5	 5.028373560657261E-5	 4.562489224353166E-5	 5.335653461731862E-5	 5.7808473622510256E-5	 6.714965329282423E-5	 1.4266825195942477E-4	 58.94439455236846	 15.066080619659976	 4.837314987507531	 2.374233954781082	 2.3277853017894383	 90.41972510505725	 8156.061084808173	 306621.61576579127	 358826.8937321652	 525026.2820962464	 0.27872971723149303	 0.0	 4.652140919577028E-5	 4.036391510082324E-5	 5.532717216718617E-5	 5.028373560657261E-5	 4.562489224353166E-5	 5.335653461731862E-5	 5.7808473622510256E-5	 6.714965329282423E-5	 1.4266825195942477E-4	 
