Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	p_mitWandwärmeverlust	p_Reale Ladung	p_Verbrennungslage	p_HC_CO	p_adiabat	Kurbelwinkel-LW [°KW]	Brennraumvolumen-LW [m3]	LWAideal	LWA
17.50000000000003	 0.015306421859194154	 5.383002882517058E-5	 2207775.834032059	 2718031.840633255	 2751799.036847244	 2746054.4304825007	 2344371.933378746	 324.50000000000006	 9.531838989274848E-5	 95708.08523295082	 103056.70078146383	 
17.600000000000023	 0.015314808939664946	 5.3976863468109235E-5	 2203533.246578281	 2708875.090045217	 2742530.907994131	 2736805.2707568468	 2340610.015849263	 324.6000000000001	 9.503348962341834E-5	 95710.25344554322	 103068.612279755	 
17.700000000000017	 0.015323196020135736	 5.412451485994478E-5	 2199296.1975830374	 2699722.968686796	 2733267.4579114565	 2727560.7813096573	 2336849.534727041	 324.70000000000005	 9.474921289179185E-5	 95712.42438020823	 103080.48459457658	 
17.80000000000001	 0.015331583100606528	 5.427298227013153E-5	 2194976.7943959134	 2690575.9614759367	 2724009.1774025974	 2718321.45194177	 2332495.7469991343	 324.8	 9.446556104378138E-5	 95714.59773289274	 103092.26884304249	 
17.900000000000034	 0.01533997018107732	 5.44222649642184E-5	 2190575.985189912	 2681434.546907606	 2714756.550771142	 2709087.765967323	 2328062.328834619	 324.90000000000003	 9.418253542262448E-5	 95716.77323510424	 103103.95882635924	 
18.0	 0.01534835726154811	 5.4572362203852596E-5	 2186164.031517801	 2672299.197063027	 2705510.055830221	 2699860.2002230743	 2323612.5719297067	 325.0	 9.390013736887111E-5	 95718.95064988706	 103115.56580182527	 
18.100000000000023	 0.015356744342018901	 5.472327324678594E-5	 2181686.7979934174	 2663170.377620449	 2696270.163913395	 2690639.225079265	 2319098.2663683495	 325.09999999999997	 9.36183682203749E-5	 95721.12976825985	 103127.07609516822	 
18.200000000000017	 0.015365131422489693	 5.487499734687836E-5	 2176772.6793740005	 2654048.547867428	 2687037.3398870677	 2681425.3044520123	 2314520.2838049475	 325.20000000000005	 9.333722931228536E-5	 95723.31686002976	 103138.41816001541	 
18.30000000000004	 0.015373518502960485	 5.502753375410354E-5	 2171804.7413247996	 2644934.160714604	 2677812.042164417	 2672218.8958172137	 2309882.550007327	 325.30000000000007	 9.305672197703767E-5	 95725.5173128134	 103149.55367466454	 
18.400000000000006	 0.015381905583431275	 5.5180881714553755E-5	 2166783.8353574607	 2635827.662710897	 2668594.7227207627	 2663020.450225884	 2305185.8991053076	 325.40000000000003	 9.277684754434447E-5	 95727.72974509471	 103160.44134760971	 
18.50000000000003	 0.015390292663902067	 5.53350404704447E-5	 2161701.004685783	 2626729.494060126	 2659385.8271103688	 2653830.412320928	 2300421.4221373103	 325.5	 9.249760734118478E-5	 95729.95293419124	 103171.02414331846	 
18.600000000000023	 0.015398679744372859	 5.549000926012024E-5	 2156557.192525695	 2617640.088638983	 2650185.794484623	 2644649.220355285	 2295590.036586222	 325.6000000000001	 9.221900269179689E-5	 95732.1857982272	 103181.32091933997	 
18.700000000000017	 0.015407066824843649	 5.5645787318057856E-5	 2151365.60440839	 2608559.8740163636	 2640995.0576115847	 2635477.3062114385	 2290704.9085077317	 325.7	 9.194103491766931E-5	 95734.42738016463	 103191.31000838274	 
18.80000000000001	 0.01541545390531444	 5.5802373874873456E-5	 2146127.040697008	 2599489.2714739796	 2631814.0428968365	 2626315.0954222274	 2285766.82932615	 325.79999999999995	 9.166370533752984E-5	 95736.67683365781	 103200.9444684973	 
18.900000000000034	 0.015423840985785232	 5.595976815732629E-5	 2140831.9467460103	 2590428.6960282396	 2622643.1704056114	 2617163.0071929307	 2280766.3015278336	 325.90000000000003	 9.138701526733816E-5	 95738.9334105223	 103210.19819453383	 
19.00000000000003	 0.015432228066256024	 5.611796938832485E-5	 2135481.2207050514	 2581378.556453375	 2613482.8538861857	 2608021.454424616	 2275704.2052365905	 326.00000000000006	 9.111096602027702E-5	 95741.19644963417	 103219.06763753174	 
19.100000000000023	 0.015440615146726814	 5.627697678693E-5	 2130093.103525464	 2572339.255305748	 2604333.5007944647	 2598890.843738677	 2270598.7263172353	 326.1	 9.083555890674212E-5	 95743.46536709582	 103227.59350475925	 
19.200000000000017	 0.015449002227197606	 5.643678956836265E-5	 2124668.2957644938	 2563311.188949327	 2595195.5123197557	 2589771.5755025554	 2265450.5692899455	 326.2	 9.05607952343344E-5	 95745.73964752362	 103235.77301875791	 
19.30000000000004	 0.015457389307668398	 5.659740694400704E-5	 2119241.928520294	 2554294.747582287	 2586069.283411672	 2580664.0438565933	 2260294.752112478	 326.30000000000007	 9.028667630784878E-5	 95748.01883632907	 103243.56799998152	 
19.400000000000006	 0.015465776388139188	 5.675882812141645E-5	 2113740.6479936587	 2545290.3152647205	 2576955.2028081645	 2571568.6367420116	 2255058.2617171663	 326.40000000000003	 9.001320342926937E-5	 95750.30253288012	 103250.97407791797	 
19.50000000000003	 0.01547416346860998	 5.6921052304319546E-5	 2108165.5580310933	 2536298.269947392	 2567853.6530646137	 2562485.7359299413	 2249742.165228043	 326.5	 8.974037789775597E-5	 95752.59038444186	 103257.9965627901	 
19.600000000000023	 0.015482550549080772	 5.708407869262302E-5	 2102616.0663984623	 2527318.9835015265	 2558765.0105839586	 2553415.717051497	 2244445.475767319	 326.6	 8.946820100963903E-5	 95754.88208080774	 103264.65411578689	 
19.700000000000045	 0.015490937629551563	 5.7247906482419444E-5	 2097092.2105360678	 2518352.8217496076	 2549689.6456478564	 2544358.9496288747	 2239168.304618184	 326.7000000000001	 8.919667405840793E-5	 95757.17734954227	 103270.93136457022	 
19.80000000000001	 0.015499324710022353	 5.7412534865991163E-5	 2091500.1485987757	 2509400.144497124	 2540627.9224487967	 2535315.7971074013	 2233817.2574656955	 326.80000000000007	 8.892579833470437E-5	 95759.4759517655	 103276.78887864521	 
19.900000000000034	 0.015507711790493145	 5.7577963031816443E-5	 2085860.376980976	 2500461.305565257	 2531580.1991231716	 2526286.6168885417	 2228412.7212398304	 326.9	 8.865557512631255E-5	 95761.77767841758	 103282.22922621074	 
20.00000000000003	 0.015516098870963937	 5.77441901645737E-5	 2080242.162131561	 2491536.652824462	 2522546.827785247	 2517271.760363802	 2223023.7084094514	 327.00000000000006	 8.8386005718149E-5	 95764.08234694836	 103287.28761683698	 
20.100000000000023	 0.015524485951434727	 5.791121544514836E-5	 2074585.8499308568	 2482626.5282289325	 2513528.1545620314	 2508271.57294953	 2217590.8745943233	 327.1	 8.811709139225788E-5	 95766.38979838377	 103292.00294061526	 
20.200000000000017	 0.015532873031905519	 5.807903805063625E-5	 2068892.1590731007	 2473731.2678518924	 2504524.519628979	 2499286.3941225484	 2212114.943038031	 327.2	 8.784883342779817E-5	 95768.70554377501	 103296.42730593447	 
20.30000000000004	 0.01554126011237631	 5.824765715435143E-5	 2063201.9340661943	 2464851.201921693	 2495536.2572465087	 2490316.557456602	 2206636.6149155805	 327.3	 8.758123310103689E-5	 95771.03433631216	 103300.66341065921	 
20.400000000000034	 0.015549647192847103	 5.8417071925829326E-5	 2057515.4489549147	 2455986.654858706	 2486563.695797332	 2481362.390659609	 2201156.2134696916	 327.4000000000001	 8.731429168533952E-5	 95773.37500826402	 103304.78791205907	 
20.50000000000003	 0.015558034273317893	 5.858728153083371E-5	 2051787.2444517524	 2447137.945312948	 2477607.157824514	 2472424.2156116515	 2195628.5261391527	 327.50000000000006	 8.704801045116314E-5	 95775.72652709037	 103308.82096859414	 
20.600000000000023	 0.015566421353788685	 5.875828513136242E-5	 2046018.0799547287	 2438305.386202432	 2468666.9600702794	 2463502.348403702	 2190054.3132272954	 327.6	 8.678239066604618E-5	 95778.08798029575	 103312.79934182238	 
20.700000000000017	 0.015574808434259476	 5.893008188565114E-5	 2040254.1246355637	 2429489.2847522045	 2459743.4135155035	 2454597.0993770356	 2184479.572294103	 327.70000000000005	 8.65174335945991E-5	 95780.45856199713	 103316.72459596583	 
20.80000000000001	 0.015583195514730266	 5.910267094818026E-5	 2034434.2172272443	 2420689.9425340556	 2450836.8234198918	 2445708.7731633317	 2178843.4627922145	 327.8	 8.625314049849904E-5	 95782.83756101165	 103320.61076925315	 
20.900000000000034	 0.015591582595201058	 5.927605146968094E-5	 2028559.2730825832	 2411907.6555068525	 2441947.4893627856	 2436837.6687253984	 2173146.88640563	 327.9	 8.598951263647726E-5	 95785.22435029168	 103324.51826513263	 
21.00000000000003	 0.01559996967567185	 5.945022259713943E-5	 2022691.1953570554	 2403142.7140574767	 2433075.705284582	 2427984.0793985096	 2167451.4956547567	 328.00000000000006	 8.572655126431353E-5	 95787.61837755478	 103328.50261667947	 
21.100000000000023	 0.015608356756142642	 5.9625183473803234E-5	 2016762.1256579696	 2394395.4030423574	 2424221.7595287543	 2419148.292932343	 2161689.789423252	 328.1000000000001	 8.54642576348271E-5	 95788.68999800763	 103331.19416266443	 
21.200000000000017	 0.015616743836613432	 5.980093323918682E-5	 2010787.001062652	 2385666.001829538	 2415385.9348844155	 2410330.5915334597	 2155876.62365708	 328.20000000000005	 8.520263299786684E-5	 95783.31273370885	 103327.10959107558	 
21.30000000000001	 0.015625130917084222	 5.9977471029077754E-5	 2004834.2656549057	 2376954.7843412817	 2406568.5086294236	 2401531.2519083223	 2150080.169930969	 328.3	 8.494167860030433E-5	 95778.00788552918	 103323.36941084602	 
21.400000000000006	 0.015633517997555014	 6.015479597554155E-5	 1998817.4150575614	 2368262.0190971657	 2397769.752573986	 2392750.5453068125	 2144214.3793926146	 328.40000000000003	 8.468139568602476E-5	 95772.7635594239	 103319.99613070517	 
21.50000000000003	 0.015641905078025806	 6.0332907206927654E-5	 1992737.458349756	 2359587.9692576593	 2388989.9331047502	 2383988.7375662364	 2138280.2402715227	 328.5	 8.442178549591852E-5	 95767.56908978884	 103317.06559486338	 
21.600000000000023	 0.015650292158496597	 6.0511803847875434E-5	 1986667.605510383	 2350932.8926681536	 2380229.3112293514	 2375246.089155783	 2132350.648374174	 328.59999999999997	 8.4162849267873E-5	 95762.41491258705	 103314.5883601362	 
21.700000000000017	 0.01565867923896739	 6.0691485019320366E-5	 1980608.0647932403	 2342297.041903404	 2371488.1426213826	 2366522.855221402	 2126425.867382025	 328.70000000000005	 8.390458823676395E-5	 95757.29245122307	 103312.52197233037	 
21.80000000000004	 0.01566706631943818	 6.0871949838498816E-5	 1974492.3477682085	 2333680.664312382	 2362766.6776657733	 2357819.285631096	 2120439.7756861416	 328.80000000000007	 8.364700363444757E-5	 95752.19401394213	 103310.87825758044	 
21.900000000000034	 0.015675453399908973	 6.105319741895452E-5	 1968336.9198609148	 2325084.0020635026	 2354065.161504552	 2349135.6250205897	 2114408.753570933	 328.90000000000003	 8.339009668975256E-5	 95747.11270163824	 103309.64654413433	 
22.0	 0.01568384048037976	 6.123522687054441E-5	 1962208.762178035	 2316507.292190203	 2345383.8340829634	 2340472.1128393565	 2108399.508575011	 329.0	 8.313386862847017E-5	 95742.04232505469	 103308.78889364543	 
22.099999999999994	 0.015692227560850553	 6.141803729944453E-5	 1956092.4623256726	 2307950.766636858	 2336722.930195927	 2331828.9833969832	 2102396.7656133953	 329.1000000000001	 8.287832067334746E-5	 95736.97733045321	 103308.28483728309	 
22.200000000000017	 0.015700614641321345	 6.16016278081561E-5	 1949909.2451515552	 2299414.6523049856	 2328082.679534788	 2323206.4659098284	 2096322.1833384081	 329.20000000000005	 8.262345404407923E-5	 95731.64563255385	 103307.85486733097	 
22.30000000000001	 0.015709001721792137	 6.178599749551039E-5	 1943694.7684497903	 2290899.171099771	 2319463.306734392	 2314604.7845480046	 2090211.2303992086	 329.29999999999995	 8.23692699572992E-5	 95725.81337089559	 103307.26016312772	 
22.400000000000034	 0.01571738880226293	 6.197114545667641E-5	 1937528.103466324	 2282404.5399768236	 2310865.0314203966	 2306024.1584825935	 2084142.6521910734	 329.40000000000003	 8.211576962657011E-5	 95719.52854878636	 103306.56275191793	 
22.50000000000003	 0.01572577588273372	 6.215707078316562E-5	 1931374.6680971263	 2273930.970989195	 2302288.068256844	 2297464.801933124	 2078082.1075063234	 329.50000000000006	 8.186295426237995E-5	 95712.83406853254	 103305.8377441153	 
22.60000000000005	 0.015734162963204512	 6.23437725628383E-5	 1925234.6305714247	 2265478.6713346136	 2293732.626993955	 2288926.924215273	 2072029.8210847804	 329.6	 8.161082507212961E-5	 95705.76828268814	 103305.12719416937	 
22.69999999999999	 0.0157425500436753	 6.253124987990968E-5	 1919108.1555368907	 2257047.843402923	 2285198.9125161325	 2280410.729788769	 2065986.0138669296	 329.7	 8.135938326012668E-5	 95698.36548307752	 103304.42262000486	 
22.80000000000001	 0.015750937124146092	 6.271950181495644E-5	 1912995.404094589	 2248638.684823709	 2276687.1248901477	 2271916.418305488	 2059950.9030221063	 329.80000000000007	 8.11086300275769E-5	 95690.6563352602	 103303.71283093643	 
22.900000000000006	 0.015759324204616884	 6.290852744492162E-5	 1906896.5338340248	 2240251.3885140694	 2268197.4594134805	 2263444.1846576906	 2053924.701976986	 329.90000000000003	 8.085856657257662E-5	 95682.65957180651	 103302.97395157073	 
23.00000000000003	 0.015767711285087676	 6.30983258431223E-5	 1900760.6597862302	 2231886.1427265643	 2259730.1066628364	 2254994.2190264473	 2047856.8369346522	 330.0	 8.060919409010446E-5	 95674.28085446345	 103302.03624886366	 
23.100000000000023	 0.015776098365558468	 6.328889607925377E-5	 1894625.6261322205	 2223543.131097259	 2251285.2525427593	 2246566.7069301517	 2041784.9710344826	 330.1	 8.036051377201236E-5	 95665.5123813664	 103300.88793946356	 
23.200000000000045	 0.01578448544602926	 6.348023721939804E-5	 1888542.4128448323	 2215222.53269389	 2242863.078334369	 2238161.8292731605	 2035759.8956183307	 330.2000000000001	 8.01125268070192E-5	 95656.39172684563	 103299.5486124386	 
23.30000000000004	 0.01579287252650005	 6.367234832602805E-5	 1882473.8791851148	 2206924.5220641186	 2234463.760744189	 2229779.762394524	 2029744.730512209	 330.30000000000007	 7.986523438070265E-5	 95646.95258820604	 103298.00453085033	 
23.400000000000006	 0.01580125960697084	 6.386522845801515E-5	 1876375.441543718	 2198649.2692838586	 2226087.4719530437	 2221420.678116788	 2023695.1759174152	 330.40000000000003	 7.961863767548985E-5	 95637.22519046013	 103296.29987470573	 
23.5	 0.01580964668744163	 6.405887667063476E-5	 1870263.5976753144	 2190396.940005662	 2217734.379665023	 2213084.743794856	 2017627.6598713996	 330.50000000000006	 7.937273787064997E-5	 95627.23664781763	 103294.39048155407	 
23.600000000000023	 0.015818033767912423	 6.425329201557311E-5	 1864183.2050598003	 2182167.6955071283	 2209404.6471564653	 2204772.122364876	 2011586.8597523833	 330.6	 7.912753614228794E-5	 95617.01128688626	 103292.25336574278	 
23.700000000000017	 0.015826420848383215	 6.44484735409322E-5	 1858051.4723280228	 2173961.6927393717	 2201098.4333249982	 2196482.972393185	 2005490.4767873927	 330.7	 7.888303366333422E-5	 95606.57093591488	 103289.8782603436	 
23.80000000000004	 0.015834807928854007	 6.464442029123858E-5	 1851886.0647240588	 2165779.0843754616	 2192815.8927385584	 2188217.4481252288	 1999356.079661915	 330.8	 7.863923160353877E-5	 95595.93518385621	 103287.19843766984	 
23.900000000000034	 0.0158431950093248	 6.48411313074473E-5	 1845754.1657134753	 2157620.0188588747	 2184557.1756844167	 2179975.699534489	 1993250.542876704	 330.9000000000001	 7.83961311294621E-5	 95585.12161256012	 103284.21344910502	 
24.00000000000003	 0.01585158208979559	 6.503860562694947E-5	 1839581.9735983068	 2149484.64045192	 2176322.428218181	 2171757.872371387	 1987100.5174008375	 331.00000000000006	 7.815373340446836E-5	 95574.14600500694	 103280.88799459324	 
24.099999999999994	 0.01585996917026638	 6.523684228357875E-5	 1833370.224641947	 2141373.089284131	 2168111.7922127605	 2163564.1082121534	 1980906.7412189587	 331.1	 7.791203958871743E-5	 95563.02253214615	 103277.18786902653	 
24.200000000000017	 0.01586835625073717	 6.543584030761743E-5	 1827176.2922074322	 2133285.5014006044	 2159925.4054072853	 2155394.544507645	 1974726.315019719	 331.20000000000005	 7.767105083915574E-5	 95551.61496814048	 103272.98785428716	 
24.30000000000001	 0.015876743331207963	 6.563559872580283E-5	 1820956.4766094536	 2125222.008810268	 2151763.401455942	 2147249.314632086	 1968515.830071044	 331.3	 7.743076830951103E-5	 95539.80838059244	 103268.1113450484	 
24.400000000000034	 0.015885130411678754	 6.58361165613338E-5	 1814711.3552187108	 2117182.739534096	 2143625.909976767	 2139128.547931763	 1962275.8787763924	 331.4	 7.719119315028234E-5	 95527.64423625202	 103262.51599685971	 
24.50000000000003	 0.015893517492149546	 6.603739283387786E-5	 1808484.9940509773	 2109167.817653206	 2135513.056600315	 2131032.3697735937	 1956050.327335088	 331.50000000000006	 7.695232650873404E-5	 95515.15970710742	 103256.14294963828	 
24.600000000000023	 0.015901904572620338	 6.623942655957647E-5	 1802277.4811962196	 2101177.363356871	 2127424.963018242	 2122960.901593615	 1949839.3195813363	 331.6000000000001	 7.671416952888762E-5	 95502.38812448272	 103248.99473770174	 
24.700000000000045	 0.01591029165309113	 6.644221675105318E-5	 1796037.7192897277	 2093211.4929904083	 2119361.7470317655	 2114914.2609453443	 1943592.0943694692	 331.70000000000005	 7.647672335151353E-5	 95489.35938432714	 103241.04995459129	 
24.80000000000001	 0.015918678733561918	 6.664576241741872E-5	 1789782.3361081234	 2085270.3191029488	 2111323.5226000026	 2106892.561548022	 1937325.1999237596	 331.8	 7.623998911412437E-5	 95476.10030936023	 103232.2252435421	 
