Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	p_mitWandwärmeverlust [Pa]	p_Reale Ladung [Pa]	p_Verbrennungslage [Pa]	p_HC_CO [Pa]	p_realer Brennverlauf [Pa]
147.10000000000002	 0.0261760781493397	 4.626011755165316E-4	 156408.44529243835	 183536.92068015394	 186013.0047097127	 185623.08396478673	 191530.82184890145	 
147.20000000000005	 0.02618446522981049	 4.62765198260844E-4	 156367.0270007619	 183454.68578767517	 185929.70392547705	 185539.95335231136	 191482.3243978693	 
147.3	 0.026192852310281282	 4.629287353320128E-4	 156372.02895834183	 183372.75916417124	 185846.71539175516	 185457.13435407344	 191478.85359225515	 
147.40000000000003	 0.026201239390752074	 4.630917866896278E-4	 156343.74860778512	 183291.14017416484	 185764.03846498328	 185374.62632780665	 191443.20717547284	 
147.50000000000006	 0.026209626471222866	 4.6325435229388874E-4	 156319.2633484694	 183209.82818497004	 185681.6725044243	 185292.42863406567	 191411.29593646585	 
147.60000000000002	 0.026218013551693658	 4.6341643210560094E-4	 156332.01218906013	 183128.82256668308	 185599.61687215845	 185210.54063621693	 191415.5159073931	 
147.70000000000005	 0.02622640063216445	 4.6357802608617166E-4	 156344.94567843887	 183048.12269217323	 185517.87093307418	 185128.96170042938	 191419.9805473947	 
147.8	 0.026234787712635238	 4.6373913419760367E-4	 156358.06366047254	 182967.72793707368	 185436.4340548588	 185047.69119566522	 191424.68960983184	 
147.90000000000003	 0.02624317479310603	 4.638997564024924E-4	 156371.365980333	 182887.63767977257	 185355.3056079895	 184966.7284936709	 191429.64284986682	 
148.0	 0.02625156187357682	 4.6405989266401986E-4	 156384.8524844948	 182807.85130140386	 185274.48496572394	 184886.07296896784	 191434.8400244594	 
148.10000000000002	 0.026259948954047613	 4.6421954294595147E-4	 156350.8086252394	 182728.36818583857	 185193.9715040916	 184805.72399884363	 191394.05336507247	 
148.20000000000005	 0.026268336034518405	 4.643787072126301E-4	 156269.29984898708	 182649.18771967574	 185113.7646018845	 184725.68096334286	 191307.33845845066	 
148.30000000000007	 0.026276723114989197	 4.645373854289728E-4	 156188.06406081936	 182570.3092922336	 185033.86364064823	 184645.94324525824	 191220.941762714	 
148.40000000000003	 0.02628511019545999	 4.646955775604654E-4	 156107.10066570633	 182491.7322955408	 184954.26800467315	 184566.51023012167	 191134.8626264068	 
148.5	 0.026293497275930777	 4.648532835731586E-4	 155975.6081369115	 182413.45612432758	 184874.97708098547	 184487.38130619534	 190999.88692564	 
148.60000000000002	 0.02630188435640157	 4.650105034336627E-4	 155793.63699440632	 182335.48017601715	 184795.99025933837	 184408.5558644631	 190816.0617594347	 
148.70000000000005	 0.02631027143687236	 4.651672371091437E-4	 155612.00652097774	 182257.80385071685	 184717.3069322032	 184330.03329862136	 190632.61646507462	 
148.8	 0.026318658517343153	 4.6532348456731863E-4	 155430.71566210283	 182180.42655120968	 184638.92649476088	 184251.81300507073	 190449.54996872897	 
148.90000000000003	 0.026327045597813944	 4.6547924577645136E-4	 155187.41639672592	 182103.34768294563	 184560.84834489308	 184173.89438290716	 190206.47906339983	 
149.00000000000006	 0.026335432678284736	 4.6563452070534736E-4	 154882.1437428531	 182026.56665403323	 184483.07188317366	 184096.27683391332	 189903.44471861215	 
149.10000000000008	 0.026343819758755528	 4.657893093233501E-4	 154602.45907035863	 181950.0828752309	 184405.59651285995	 184018.95976255	 189625.24369013068	 
149.2	 0.026352206839226316	 4.6594361160033577E-4	 154348.3497622123	 181873.89575993863	 184328.42163988433	 183941.9425759476	 189371.85964993094	 
149.3	 0.02636059391969711	 4.6609742750671043E-4	 154055.01178238858	 181798.00472418955	 184251.54667284564	 183865.22468389777	 189080.55307241308	 
149.40000000000003	 0.0263689810001679	 4.662507570134032E-4	 153749.77318045188	 181722.40918664142	 184174.97102300063	 183788.8054988446	 188777.78280985839	 
149.50000000000006	 0.026377368080638692	 4.6640360009186417E-4	 153472.2266714671	 181647.10856856857	 184098.69410425573	 183712.68443587655	 188501.87282464936	 
149.60000000000002	 0.026385755161109484	 4.665559567140583E-4	 153195.0515294268	 181572.10229385342	 184022.71533315853	 183636.86091271797	 188226.37756717592	 
149.70000000000005	 0.026394142241580276	 4.6670782685246233E-4	 152961.66059081818	 181497.3897889783	 183947.03412888947	 183561.33434972077	 187993.30432802782	 
149.80000000000007	 0.026402529322051067	 4.668592104800595E-4	 152772.0280757961	 181422.97048301727	 183871.64991325355	 183486.10416985612	 187802.62332027004	 
149.90000000000003	 0.026410916402521856	 4.670101075703357E-4	 152582.72842886345	 181348.84380762797	 183796.56211067206	 183411.16979870628	 187612.3143835591	 
150.0	 0.026419303482992647	 4.67160518097275E-4	 152425.246026436	 181275.00919704355	 183721.7701481745	 183336.53066445637	 187452.83665766558	 
150.10000000000002	 0.02642769056346344	 4.673104420353552E-4	 152299.55386290717	 181201.46608806445	 183647.2734553901	 183262.18619788613	 187324.1635965837	 
150.20000000000005	 0.02643607764393423	 4.6745987935954404E-4	 152194.59914658964	 181128.2139200506	 183573.07146454006	 183188.135832362	 187215.60154154818	 
150.30000000000007	 0.026444464724405023	 4.676088300452938E-4	 152110.3604521577	 181055.25213491326	 183499.1636104293	 183114.37900382892	 187127.13089511805	 
150.40000000000003	 0.026452851804875815	 4.677572940685381E-4	 152049.28838433264	 180982.5801771072	 183425.54933043843	 183040.9151508024	 187061.1224161929	 
150.50000000000006	 0.026461238885346607	 4.679052714056875E-4	 152011.35566087303	 180910.19749362272	 183352.22806451572	 182967.74371436046	 187017.5523278341	 
150.60000000000002	 0.026469625965817395	 4.680527620336246E-4	 151973.64947814625	 180838.10353397788	 183279.1992551692	 182894.8641381357	 186974.25754368893	 
150.70000000000005	 0.026478013046288187	 4.681997659297005E-4	 151936.1694643766	 180766.29775021062	 183206.4623474588	 182822.27586830745	 186931.23763181042	 
150.8	 0.02648640012675898	 4.683462830717298E-4	 151898.91524969044	 180694.77959687094	 183134.0167889883	 182749.97835359388	 186888.49216251692	 
150.90000000000003	 0.02649478720722977	 4.6849231343798736E-4	 151883.94043509255	 180623.5485310133	 183061.86202989772	 182677.97104524422	 186867.35463647035	 
151.00000000000006	 0.026503174287700562	 4.6863785700720337E-4	 151891.21562040385	 180552.60401218888	 182989.9975228554	 182606.25339703096	 186867.80047348764	 
151.10000000000002	 0.026511561368171354	 4.687829137585593E-4	 151858.72849042428	 180481.94550243785	 182918.4227230503	 182534.82486524215	 186829.84232945228	 
151.20000000000005	 0.026519948448642146	 4.6892748367168387E-4	 151786.52848809958	 180411.57246628185	 182847.13708818422	 182463.68490867363	 186753.52180867532	 
151.3	 0.026528335529112934	 4.690715667266488E-4	 151737.87247484847	 180341.48437071638	 182776.14007846423	 182392.83298862146	 186700.0288535683	 
151.40000000000003	 0.026536722609583726	 4.692151629039643E-4	 151712.73263792405	 180271.68068520332	 182705.4311565951	 182322.26856887437	 186669.33955304264	 
151.50000000000006	 0.026545109690054518	 4.6935827218457627E-4	 151619.24959949026	 180202.16088166332	 182635.00978777144	 182251.99111570595	 186572.5951387737	 
151.60000000000002	 0.02655349677052531	 4.695008945498599E-4	 151486.18154750313	 180132.9244344685	 182564.8754396705	 182182.00009786745	 186437.60813750504	 
151.70000000000005	 0.0265618838509961	 4.6964302998161805E-4	 151382.08662397758	 180063.97082043497	 182495.02758244443	 182112.29498658	 186330.69546249646	 
151.80000000000007	 0.026570270931466893	 4.697846784620752E-4	 151236.95086816626	 179995.29951881542	 182425.46568871295	 182042.87525552735	 186184.13713373477	 
151.90000000000003	 0.026578658011937685	 4.6992583997387436E-4	 151050.80605293368	 179926.91001129182	 182356.18923355584	 181973.7403808484	 185997.96392499443	 
152.0	 0.026587045092408473	 4.700665145000726E-4	 150864.9774729905	 179858.8017819682	 182287.1976945056	 181904.8898411298	 185812.14546621675	 
152.10000000000002	 0.026595432172879265	 4.7020670202413775E-4	 150679.46411200898	 179790.97431736332	 182218.4905515401	 181836.32311739866	 185626.6807378595	 
152.20000000000005	 0.026603819253350057	 4.7034640252994315E-4	 150517.04821835898	 179723.42710640334	 182150.06728707525	 181768.0396931152	 185463.59876227975	 
152.3	 0.02661220633382085	 4.7048561600176417E-4	 150377.71290446012	 179656.1596404149	 182081.92738595774	 181700.0390541656	 185322.8825067239	 
152.40000000000003	 0.02662059341429164	 4.706243424242748E-4	 150193.6861752646	 179589.17141311782	 182014.0703354579	 181632.32068885473	 185139.00540953968	 
152.50000000000006	 0.026628980494762432	 4.707625817825426E-4	 149964.99438958376	 179522.46192061796	 181946.49562526232	 181564.88408789897	 184911.99563317338	 
152.60000000000008	 0.026637367575233224	 4.709003340620257E-4	 149776.0746074117	 179456.03066140032	 181879.20274746692	 181497.72874441906	 184723.4827504071	 
152.70000000000005	 0.026645754655704013	 4.7103759924856765E-4	 149626.90301638597	 179389.87713632188	 181812.19119656965	 181430.854153933	 184573.44099209958	 
152.8	 0.026654141736174804	 4.7117437732839464E-4	 149440.21305841018	 179324.00084860466	 181745.46046946358	 181364.2598143491	 184387.18422108603	 
152.90000000000003	 0.026662528816645596	 4.713106682881111E-4	 149216.0254597862	 179258.40130382872	 181679.0100654297	 181297.9452259587	 184164.73499095807	 
153.00000000000006	 0.026670915897116388	 4.7144647211469547E-4	 149027.36583228994	 179193.07800992535	 181612.83948613005	 181231.90989142953	 183976.6697444204	 
153.10000000000002	 0.02667930297758718	 4.715817887954966E-4	 148874.21360728302	 179128.0304771701	 181546.9482356007	 181166.1533157985	 183822.96603462493	 
153.20000000000005	 0.02668769005805797	 4.717166183182297E-4	 148721.35282456543	 179063.25821817605	 181481.33582024483	 181100.6750064649	 183669.59218758074	 
153.30000000000007	 0.026696077138528763	 4.718509606709726E-4	 148568.78264490017	 178998.76074788684	 181416.00174882592	 181035.4744731835	 183516.54734778474	 
153.40000000000003	 0.026704464218999552	 4.7198481584216157E-4	 148384.78074096012	 178934.5375835701	 181350.94553246073	 180970.55122805774	 183333.18312627327	 
153.5	 0.026712851299470344	 4.72118183820588E-4	 148169.36360413447	 178870.5882448106	 181286.16668461272	 180905.9047855329	 183119.5176074016	 
153.60000000000002	 0.026721238379941135	 4.7225106459539395E-4	 147997.41508370652	 178806.91225350354	 181221.66472108502	 180841.53466238934	 182947.89194731115	 
153.70000000000005	 0.026729625460411927	 4.7238345815606863E-4	 147868.90894611055	 178743.509133848	 181157.4391600139	 180777.4403777358	 182818.27846466546	 
153.80000000000007	 0.02673801254088272	 4.725153644924445E-4	 147682.02803863797	 178680.37841234027	 181093.489521862	 180713.6214530027	 182632.33038221416	 
153.90000000000003	 0.02674639962135351	 4.726467835946933E-4	 147457.61910897362	 178617.51961776725	 181029.81532941165	 180650.07741193555	 182410.18523287214	 
154.00000000000006	 0.026754786701824303	 4.727777154533229E-4	 147254.3357830934	 178554.93228119993	 180966.41610775824	 180586.80778058822	 182208.49255041123	 
154.10000000000002	 0.02676317378229509	 4.729081600591722E-4	 147020.00979312186	 178492.6159359869	 180903.29138430365	 180523.81208731642	 181976.8748375645	 
154.20000000000005	 0.026771560862765883	 4.730381174034091E-4	 146780.54940309952	 178430.5701177478	 180840.44068874972	 180461.0898627712	 181740.35073809169	 
154.3	 0.026779947943236675	 4.7316758747752494E-4	 146567.29690615417	 178368.79436436688	 180777.86355309162	 180398.6406398923	 181529.18105241325	 
154.40000000000003	 0.026788335023707466	 4.7329657027333236E-4	 146354.34790946476	 178307.2882159868	 180715.5595116115	 180336.46395390193	 181318.35478023445	 
154.50000000000006	 0.02679672210417826	 4.7342506578296043E-4	 146141.7012948503	 178246.05121500196	 180653.52810087198	 180274.55934229807	 181107.87083182583	 
154.60000000000002	 0.02680510918464905	 4.7355307399885157E-4	 145929.3559472307	 178185.0829060524	 180591.76885970973	 180212.92634484824	 180897.72812083346	 
154.70000000000005	 0.026813496265119842	 4.736805949137575E-4	 145717.31075461127	 178124.38283601738	 180530.28132922912	 180151.56450358307	 180687.92556426444	 
154.8	 0.02682188334559063	 4.738076285207353E-4	 145545.7835338797	 178063.95055400915	 180469.06505279586	 180090.47336278995	 180517.27199371718	 
154.90000000000003	 0.026830270426061422	 4.7393417481314515E-4	 145414.7525564149	 178003.78561136674	 180408.1195760307	 180029.65246900686	 180385.7438420105	 
155.00000000000006	 0.026838657506532214	 4.740602337846445E-4	 145283.98961589867	 177943.8875616497	 180347.4444468031	 179969.10137101592	 180254.52231186628	 
155.10000000000002	 0.026847044587003006	 4.741858054291861E-4	 145153.49399943516	 177884.25596063206	 180287.03921522512	 179908.81961983728	 180123.60667082106	 
155.20000000000005	 0.026855431667473798	 4.743108897410138E-4	 145055.77146700406	 177824.89036629608	 180226.90343364512	 179848.80676872295	 180024.35791880786	 
155.30000000000007	 0.02686381874794459	 4.7443548671465897E-4	 144990.79559084107	 177765.79033882625	 180167.03665664163	 179789.0623731506	 179956.7518966252	 
155.40000000000003	 0.02687220582841538	 4.745595963449366E-4	 144926.04954210608	 177706.95544060314	 180107.43844101718	 179729.58599081743	 179889.41807407618	 
155.5	 0.02688059290888617	 4.746832186269423E-4	 144861.53288753034	 177648.38523619747	 180048.10834579225	 179670.3771816341	 179822.35598046955	 
155.60000000000002	 0.02688897998935696	 4.748063535560482E-4	 144825.32961561714	 177590.0792923641	 179989.04593219917	 179611.43550771874	 179782.65895822813	 
155.70000000000005	 0.026897367069827753	 4.749290011278995E-4	 144817.41057126128	 177532.03717803594	 179930.25076367604	 179552.7605333907	 179770.30254930005	 
155.8	 0.026905754150298545	 4.750511613384112E-4	 144809.6804042122	 177474.25846431826	 179871.7224058609	 179494.35182516492	 179758.18425834563	 
155.90000000000003	 0.026914141230769337	 4.7517283418376465E-4	 144802.13891879862	 177416.74272448264	 179813.46042658557	 179436.20895174568	 179746.303839561	 
156.00000000000006	 0.02692252831124013	 4.7529401966040294E-4	 144794.78592078193	 177359.48953396114	 179755.46439586984	 179378.33148402083	 179734.66104893736	 
156.10000000000008	 0.02693091539171092	 4.7541471776502885E-4	 144787.62121735344	 177302.49847034045	 179697.7338859155	 179320.71899505585	 179723.25564425747	 
156.20000000000005	 0.02693930247218171	 4.755349284946002E-4	 144729.89404378287	 177245.76911335622	 179640.26847110063	 179263.37106008804	 179663.12417476898	 
156.3	 0.0269476895526525	 4.7565465184632745E-4	 144621.65037159206	 177189.30104488716	 179583.0677279735	 179206.28725652065	 179554.3059222965	 
156.40000000000003	 0.026956076633123292	 4.7577388781766945E-4	 144537.93271280086	 177133.09384894936	 179526.13123524704	 179149.46716391708	 179469.19544976953	 
156.50000000000006	 0.026964463713594084	 4.7589263640633004E-4	 144441.0954562504	 177077.14711169066	 179469.45857379292	 179092.91036399527	 179371.4783898824	 
156.60000000000002	 0.026972850794064876	 4.760108976102549E-4	 144306.88342941797	 177021.4604213849	 179413.04932663584	 179036.6164406218	 179237.75545487765	 
156.70000000000005	 0.026981237874535668	 4.761286714276276E-4	 144172.93241348353	 176966.03336842635	 179356.90307894791	 178980.58497980627	 179104.331487368	 
156.80000000000007	 0.02698962495500646	 4.762459578568674E-4	 143983.8956750405	 176910.86554532408	 179301.01941804294	 178924.81556969573	 178917.82507634084	 
156.90000000000003	 0.026998012035477248	 4.76362756896624E-4	 143739.79158705415	 176855.9565466964	 179245.3979333707	 178869.3078005689	 178678.25948786386	 
