Kurbelwinkel	V_alpha_aus_DEWE	Pm_Zyl	Pm_Saug	Pm_Saug_alt	P_Abg	V_alpha	
[KWnZOT]	[m^3]	[bar]	[bar]	[bar]	[bar]	[m^3]	
-212.900000	0.000464	-0.025744	0.971657	0.943173	0.995682	0.000464	
-212.800000	0.000464	-0.025594	0.971752	0.943227	0.995510	0.000464	
-212.700000	0.000464	-0.025444	0.971846	0.943280	0.995338	0.000464	
-212.600000	0.000464	-0.025294	0.971940	0.943335	0.995166	0.000464	
-212.500000	0.000465	-0.025143	0.972034	0.943389	0.994994	0.000465	
-212.400000	0.000465	-0.024991	0.972127	0.943444	0.994823	0.000465	
-212.300000	0.000465	-0.024837	0.972221	0.943500	0.994652	0.000465	
-212.200000	0.000465	-0.024681	0.972314	0.943556	0.994481	0.000465	
-212.100000	0.000465	-0.024522	0.972408	0.943612	0.994310	0.000465	
-212.000000	0.000465	-0.024359	0.972501	0.943669	0.994140	0.000465	
-211.900000	0.000465	-0.024193	0.972595	0.943726	0.993969	0.000466	
-211.800000	0.000466	-0.024021	0.972689	0.943784	0.993799	0.000466	
-211.700000	0.000466	-0.023846	0.972783	0.943843	0.993630	0.000466	
-211.600000	0.000466	-0.023665	0.972877	0.943901	0.993460	0.000466	
-211.500000	0.000466	-0.023479	0.972972	0.943960	0.993291	0.000466	
-211.400000	0.000466	-0.023288	0.973068	0.944019	0.993122	0.000466	
-211.300000	0.000466	-0.023093	0.973163	0.944079	0.992953	0.000466	
-211.200000	0.000467	-0.022892	0.973260	0.944138	0.992784	0.000467	
-211.100000	0.000467	-0.022686	0.973357	0.944198	0.992616	0.000467	
-211.000000	0.000467	-0.022476	0.973454	0.944257	0.992448	0.000467	
-210.900000	0.000467	-0.022261	0.973552	0.944316	0.992280	0.000467	
-210.800000	0.000467	-0.022043	0.973651	0.944374	0.992112	0.000467	
-210.700000	0.000467	-0.021820	0.973750	0.944433	0.991945	0.000467	
-210.600000	0.000467	-0.021594	0.973849	0.944490	0.991779	0.000468	
-210.500000	0.000468	-0.021365	0.973949	0.944547	0.991613	0.000468	
-210.400000	0.000468	-0.021133	0.974050	0.944603	0.991448	0.000468	
-210.300000	0.000468	-0.020898	0.974151	0.944658	0.991283	0.000468	
-210.200000	0.000468	-0.020662	0.974253	0.944712	0.991120	0.000468	
-210.100000	0.000468	-0.020423	0.974356	0.944766	0.990958	0.000468	
-210.000000	0.000468	-0.020183	0.974459	0.944818	0.990796	0.000468	
-209.900000	0.000468	-0.019941	0.974564	0.944868	0.990637	0.000469	
-209.800000	0.000469	-0.019699	0.974669	0.944918	0.990478	0.000469	
-209.700000	0.000469	-0.019456	0.974775	0.944966	0.990321	0.000469	
-209.600000	0.000469	-0.019212	0.974882	0.945013	0.990165	0.000469	
-209.500000	0.000469	-0.018968	0.974990	0.945058	0.990011	0.000469	
-209.400000	0.000469	-0.018724	0.975100	0.945102	0.989859	0.000469	
-209.300000	0.000469	-0.018480	0.975211	0.945145	0.989708	0.000469	
-209.200000	0.000469	-0.018236	0.975323	0.945186	0.989558	0.000470	
-209.100000	0.000470	-0.017994	0.975436	0.945226	0.989411	0.000470	
-209.000000	0.000470	-0.017752	0.975551	0.945265	0.989265	0.000470	
-208.900000	0.000470	-0.017511	0.975668	0.945302	0.989121	0.000470	
-208.800000	0.000470	-0.017272	0.975785	0.945339	0.988978	0.000470	
-208.700000	0.000470	-0.017034	0.975905	0.945375	0.988837	0.000470	
-208.600000	0.000470	-0.016798	0.976026	0.945410	0.988697	0.000470	
-208.500000	0.000470	-0.016564	0.976148	0.945444	0.988558	0.000471	
-208.400000	0.000471	-0.016333	0.976272	0.945477	0.988421	0.000471	
-208.300000	0.000471	-0.016103	0.976397	0.945511	0.988285	0.000471	
-208.200000	0.000471	-0.015875	0.976524	0.945544	0.988150	0.000471	
-208.100000	0.000471	-0.015650	0.976652	0.945577	0.988016	0.000471	
-208.000000	0.000471	-0.015427	0.976782	0.945610	0.987883	0.000471	
-207.900000	0.000471	-0.015207	0.976913	0.945643	0.987751	0.000471	
-207.800000	0.000471	-0.014989	0.977046	0.945677	0.987620	0.000471	
-207.700000	0.000472	-0.014773	0.977179	0.945711	0.987489	0.000472	
-207.600000	0.000472	-0.014560	0.977314	0.945745	0.987359	0.000472	
-207.500000	0.000472	-0.014349	0.977450	0.945781	0.987229	0.000472	
-207.400000	0.000472	-0.014140	0.977587	0.945817	0.987100	0.000472	
-207.300000	0.000472	-0.013932	0.977724	0.945855	0.986971	0.000472	
-207.200000	0.000472	-0.013726	0.977863	0.945893	0.986843	0.000472	
-207.100000	0.000472	-0.013521	0.978003	0.945933	0.986716	0.000472	
-207.000000	0.000472	-0.013317	0.978143	0.945974	0.986589	0.000472	
-206.900000	0.000473	-0.013113	0.978283	0.946016	0.986463	0.000473	
-206.800000	0.000473	-0.012909	0.978424	0.946060	0.986337	0.000473	
-206.700000	0.000473	-0.012706	0.978566	0.946105	0.986212	0.000473	
-206.600000	0.000473	-0.012503	0.978707	0.946152	0.986089	0.000473	
-206.500000	0.000473	-0.012300	0.978849	0.946200	0.985966	0.000473	
-206.400000	0.000473	-0.012097	0.978990	0.946250	0.985844	0.000473	
-206.300000	0.000473	-0.011894	0.979132	0.946302	0.985722	0.000473	
-206.200000	0.000473	-0.011693	0.979273	0.946354	0.985602	0.000474	
-206.100000	0.000474	-0.011491	0.979414	0.946408	0.985483	0.000474	
-206.000000	0.000474	-0.011290	0.979555	0.946464	0.985366	0.000474	
-205.900000	0.000474	-0.011090	0.979695	0.946521	0.985249	0.000474	
-205.800000	0.000474	-0.010890	0.979836	0.946579	0.985133	0.000474	
-205.700000	0.000474	-0.010690	0.979976	0.946638	0.985019	0.000474	
-205.600000	0.000474	-0.010491	0.980116	0.946698	0.984905	0.000474	
-205.500000	0.000474	-0.010293	0.980255	0.946758	0.984793	0.000474	
-205.400000	0.000474	-0.010096	0.980395	0.946820	0.984682	0.000475	
-205.300000	0.000475	-0.009900	0.980534	0.946883	0.984573	0.000475	
-205.200000	0.000475	-0.009706	0.980673	0.946946	0.984464	0.000475	
-205.100000	0.000475	-0.009512	0.980813	0.947009	0.984356	0.000475	
-205.000000	0.000475	-0.009321	0.980952	0.947073	0.984250	0.000475	
-204.900000	0.000475	-0.009130	0.981091	0.947137	0.984145	0.000475	
-204.800000	0.000475	-0.008941	0.981230	0.947202	0.984040	0.000475	
-204.700000	0.000475	-0.008754	0.981370	0.947266	0.983937	0.000475	
-204.600000	0.000475	-0.008567	0.981509	0.947330	0.983835	0.000475	
-204.500000	0.000476	-0.008382	0.981649	0.947393	0.983735	0.000476	
-204.400000	0.000476	-0.008198	0.981789	0.947456	0.983635	0.000476	
-204.300000	0.000476	-0.008015	0.981929	0.947519	0.983537	0.000476	
-204.200000	0.000476	-0.007833	0.982069	0.947581	0.983440	0.000476	
-204.100000	0.000476	-0.007652	0.982210	0.947642	0.983344	0.000476	
-204.000000	0.000476	-0.007471	0.982351	0.947703	0.983250	0.000476	
-203.900000	0.000476	-0.007291	0.982493	0.947762	0.983157	0.000476	
-203.800000	0.000476	-0.007112	0.982635	0.947821	0.983065	0.000476	
-203.700000	0.000476	-0.006932	0.982777	0.947879	0.982974	0.000476	
-203.600000	0.000477	-0.006753	0.982920	0.947935	0.982885	0.000477	
-203.500000	0.000477	-0.006573	0.983063	0.947990	0.982798	0.000477	
-203.400000	0.000477	-0.006393	0.983207	0.948044	0.982711	0.000477	
-203.300000	0.000477	-0.006211	0.983350	0.948096	0.982626	0.000477	
-203.200000	0.000477	-0.006029	0.983494	0.948147	0.982542	0.000477	
-203.100000	0.000477	-0.005846	0.983638	0.948197	0.982459	0.000477	
-203.000000	0.000477	-0.005661	0.983782	0.948245	0.982377	0.000477	
-202.900000	0.000477	-0.005475	0.983925	0.948292	0.982296	0.000477	
-202.800000	0.000478	-0.005287	0.984068	0.948338	0.982217	0.000477	
-202.700000	0.000478	-0.005097	0.984211	0.948382	0.982138	0.000478	
-202.600000	0.000478	-0.004905	0.984353	0.948425	0.982060	0.000478	
-202.500000	0.000478	-0.004711	0.984494	0.948468	0.981983	0.000478	
-202.400000	0.000478	-0.004516	0.984635	0.948509	0.981907	0.000478	
-202.300000	0.000478	-0.004318	0.984775	0.948549	0.981831	0.000478	
-202.200000	0.000478	-0.004118	0.984915	0.948588	0.981757	0.000478	
-202.100000	0.000478	-0.003917	0.985054	0.948627	0.981683	0.000478	
-202.000000	0.000478	-0.003713	0.985192	0.948664	0.981609	0.000478	
-201.900000	0.000478	-0.003508	0.985329	0.948702	0.981536	0.000478	
-201.800000	0.000479	-0.003302	0.985466	0.948738	0.981464	0.000479	
-201.700000	0.000479	-0.003094	0.985603	0.948774	0.981392	0.000479	
-201.600000	0.000479	-0.002884	0.985739	0.948810	0.981321	0.000479	
-201.500000	0.000479	-0.002673	0.985874	0.948846	0.981250	0.000479	
-201.400000	0.000479	-0.002460	0.986010	0.948881	0.981179	0.000479	
-201.300000	0.000479	-0.002246	0.986145	0.948917	0.981109	0.000479	
-201.200000	0.000479	-0.002031	0.986280	0.948953	0.981040	0.000479	
-201.100000	0.000479	-0.001816	0.986416	0.948989	0.980970	0.000479	
-201.000000	0.000479	-0.001600	0.986551	0.949025	0.980901	0.000479	
-200.900000	0.000480	-0.001384	0.986687	0.949062	0.980833	0.000479	
-200.800000	0.000480	-0.001168	0.986823	0.949100	0.980764	0.000480	
-200.700000	0.000480	-0.000952	0.986960	0.949138	0.980696	0.000480	
-200.600000	0.000480	-0.000737	0.987097	0.949177	0.980627	0.000480	
-200.500000	0.000480	-0.000523	0.987234	0.949217	0.980559	0.000480	
-200.400000	0.000480	-0.000310	0.987373	0.949259	0.980490	0.000480	
-200.300000	0.000480	-0.000099	0.987511	0.949301	0.980422	0.000480	
-200.200000	0.000480	0.000112	0.987650	0.949345	0.980353	0.000480	
-200.100000	0.000480	0.000320	0.987790	0.949390	0.980283	0.000480	
-200.000000	0.000480	0.000527	0.987930	0.949436	0.980214	0.000480	
-199.900000	0.000481	0.000733	0.988071	0.949485	0.980144	0.000480	
-199.800000	0.000481	0.000938	0.988212	0.949534	0.980073	0.000481	
-199.700000	0.000481	0.001142	0.988353	0.949585	0.980002	0.000481	
-199.600000	0.000481	0.001345	0.988494	0.949638	0.979930	0.000481	
-199.500000	0.000481	0.001549	0.988635	0.949692	0.979858	0.000481	
-199.400000	0.000481	0.001752	0.988776	0.949748	0.979785	0.000481	
-199.300000	0.000481	0.001956	0.988918	0.949805	0.979711	0.000481	
-199.200000	0.000481	0.002160	0.989059	0.949864	0.979637	0.000481	
-199.100000	0.000481	0.002366	0.989200	0.949923	0.979563	0.000481	
-199.000000	0.000481	0.002572	0.989341	0.949984	0.979488	0.000481	
-198.900000	0.000481	0.002779	0.989481	0.950046	0.979413	0.000481	
-198.800000	0.000482	0.002988	0.989622	0.950108	0.979337	0.000481	
-198.700000	0.000482	0.003197	0.989762	0.950171	0.979261	0.000482	
-198.600000	0.000482	0.003408	0.989903	0.950235	0.979186	0.000482	
-198.500000	0.000482	0.003619	0.990043	0.950299	0.979110	0.000482	
-198.400000	0.000482	0.003831	0.990183	0.950364	0.979035	0.000482	
-198.300000	0.000482	0.004044	0.990323	0.950429	0.978960	0.000482	
-198.200000	0.000482	0.004258	0.990463	0.950493	0.978886	0.000482	
-198.100000	0.000482	0.004472	0.990603	0.950558	0.978812	0.000482	
-198.000000	0.000482	0.004686	0.990744	0.950621	0.978739	0.000482	
-197.900000	0.000482	0.004900	0.990884	0.950685	0.978668	0.000482	
-197.800000	0.000482	0.005113	0.991024	0.950747	0.978597	0.000482	
-197.700000	0.000482	0.005327	0.991165	0.950809	0.978528	0.000482	
-197.600000	0.000483	0.005540	0.991306	0.950870	0.978460	0.000482	
-197.500000	0.000483	0.005753	0.991447	0.950930	0.978394	0.000483	
-197.400000	0.000483	0.005965	0.991588	0.950988	0.978329	0.000483	
-197.300000	0.000483	0.006177	0.991729	0.951046	0.978266	0.000483	
-197.200000	0.000483	0.006388	0.991871	0.951102	0.978204	0.000483	
-197.100000	0.000483	0.006599	0.992013	0.951157	0.978144	0.000483	
-197.000000	0.000483	0.006809	0.992155	0.951211	0.978085	0.000483	
-196.900000	0.000483	0.007018	0.992298	0.951264	0.978028	0.000483	
-196.800000	0.000483	0.007225	0.992440	0.951316	0.977972	0.000483	
-196.700000	0.000483	0.007431	0.992583	0.951367	0.977918	0.000483	
-196.600000	0.000483	0.007636	0.992726	0.951416	0.977865	0.000483	
-196.500000	0.000483	0.007838	0.992870	0.951466	0.977814	0.000483	
-196.400000	0.000484	0.008039	0.993013	0.951514	0.977763	0.000483	
-196.300000	0.000484	0.008238	0.993157	0.951562	0.977714	0.000484	
-196.200000	0.000484	0.008434	0.993300	0.951609	0.977665	0.000484	
-196.100000	0.000484	0.008628	0.993443	0.951656	0.977617	0.000484	
-196.000000	0.000484	0.008819	0.993586	0.951703	0.977570	0.000484	
-195.900000	0.000484	0.009008	0.993729	0.951749	0.977524	0.000484	
-195.800000	0.000484	0.009195	0.993872	0.951796	0.977477	0.000484	
-195.700000	0.000484	0.009380	0.994014	0.951843	0.977432	0.000484	
-195.600000	0.000484	0.009562	0.994155	0.951891	0.977386	0.000484	
-195.500000	0.000484	0.009742	0.994296	0.951939	0.977341	0.000484	
-195.400000	0.000484	0.009920	0.994436	0.951988	0.977296	0.000484	
-195.300000	0.000484	0.010097	0.994576	0.952037	0.977251	0.000484	
-195.200000	0.000484	0.010271	0.994715	0.952088	0.977206	0.000484	
-195.100000	0.000485	0.010445	0.994853	0.952139	0.977160	0.000484	
-195.000000	0.000485	0.010618	0.994990	0.952191	0.977114	0.000484	
-194.900000	0.000485	0.010790	0.995126	0.952245	0.977068	0.000485	
-194.800000	0.000485	0.010962	0.995262	0.952299	0.977022	0.000485	
-194.700000	0.000485	0.011135	0.995396	0.952355	0.976975	0.000485	
-194.600000	0.000485	0.011308	0.995530	0.952412	0.976928	0.000485	
-194.500000	0.000485	0.011483	0.995663	0.952470	0.976880	0.000485	
-194.400000	0.000485	0.011659	0.995794	0.952529	0.976832	0.000485	
-194.300000	0.000485	0.011837	0.995926	0.952590	0.976782	0.000485	
-194.200000	0.000485	0.012016	0.996056	0.952652	0.976733	0.000485	
-194.100000	0.000485	0.012199	0.996187	0.952715	0.976682	0.000485	
-194.000000	0.000485	0.012383	0.996316	0.952779	0.976631	0.000485	
-193.900000	0.000485	0.012570	0.996446	0.952844	0.976580	0.000485	
-193.800000	0.000485	0.012759	0.996576	0.952910	0.976527	0.000485	
-193.700000	0.000486	0.012951	0.996705	0.952977	0.976475	0.000485	
-193.600000	0.000486	0.013146	0.996835	0.953045	0.976422	0.000485	
-193.500000	0.000486	0.013342	0.996966	0.953113	0.976369	0.000485	
-193.400000	0.000486	0.013541	0.997096	0.953182	0.976315	0.000486	
-193.300000	0.000486	0.013741	0.997228	0.953252	0.976262	0.000486	
-193.200000	0.000486	0.013942	0.997360	0.953322	0.976208	0.000486	
-193.100000	0.000486	0.014144	0.997492	0.953393	0.976155	0.000486	
-193.000000	0.000486	0.014346	0.997626	0.953463	0.976102	0.000486	
-192.900000	0.000486	0.014548	0.997760	0.953534	0.976050	0.000486	
-192.800000	0.000486	0.014749	0.997895	0.953605	0.975998	0.000486	
-192.700000	0.000486	0.014950	0.998031	0.953676	0.975947	0.000486	
-192.600000	0.000486	0.015149	0.998167	0.953747	0.975897	0.000486	
-192.500000	0.000486	0.015347	0.998305	0.953817	0.975847	0.000486	
-192.400000	0.000486	0.015543	0.998444	0.953887	0.975799	0.000486	
-192.300000	0.000486	0.015737	0.998583	0.953957	0.975752	0.000486	
-192.200000	0.000486	0.015928	0.998723	0.954027	0.975706	0.000486	
-192.100000	0.000486	0.016118	0.998864	0.954096	0.975661	0.000486	
-192.000000	0.000487	0.016305	0.999006	0.954165	0.975618	0.000486	
-191.900000	0.000487	0.016489	0.999149	0.954233	0.975575	0.000486	
-191.800000	0.000487	0.016671	0.999292	0.954301	0.975534	0.000486	
-191.700000	0.000487	0.016851	0.999437	0.954369	0.975494	0.000487	
-191.600000	0.000487	0.017028	0.999581	0.954437	0.975454	0.000487	
-191.500000	0.000487	0.017204	0.999727	0.954505	0.975415	0.000487	
-191.400000	0.000487	0.017379	0.999872	0.954572	0.975377	0.000487	
-191.300000	0.000487	0.017553	1.000018	0.954639	0.975340	0.000487	
-191.200000	0.000487	0.017727	1.000164	0.954706	0.975303	0.000487	
-191.100000	0.000487	0.017902	1.000310	0.954773	0.975266	0.000487	
-191.000000	0.000487	0.018077	1.000457	0.954839	0.975229	0.000487	
-190.900000	0.000487	0.018253	1.000603	0.954906	0.975193	0.000487	
-190.800000	0.000487	0.018431	1.000748	0.954973	0.975156	0.000487	
-190.700000	0.000487	0.018611	1.000894	0.955039	0.975118	0.000487	
-190.600000	0.000487	0.018793	1.001039	0.955106	0.975080	0.000487	
-190.500000	0.000487	0.018977	1.001184	0.955173	0.975042	0.000487	
-190.400000	0.000487	0.019164	1.001328	0.955239	0.975003	0.000487	
-190.300000	0.000487	0.019353	1.001472	0.955306	0.974963	0.000487	
-190.200000	0.000488	0.019545	1.001615	0.955372	0.974922	0.000487	
-190.100000	0.000488	0.019740	1.001758	0.955439	0.974880	0.000487	
-190.000000	0.000488	0.019937	1.001900	0.955506	0.974837	0.000487	
-189.900000	0.000488	0.020136	1.002042	0.955572	0.974792	0.000487	
-189.800000	0.000488	0.020338	1.002183	0.955639	0.974747	0.000487	
-189.700000	0.000488	0.020541	1.002324	0.955705	0.974700	0.000488	
-189.600000	0.000488	0.020746	1.002464	0.955772	0.974652	0.000488	
-189.500000	0.000488	0.020952	1.002605	0.955839	0.974603	0.000488	
-189.400000	0.000488	0.021158	1.002744	0.955905	0.974553	0.000488	
-189.300000	0.000488	0.021366	1.002884	0.955972	0.974501	0.000488	
-189.200000	0.000488	0.021573	1.003024	0.956039	0.974448	0.000488	
-189.100000	0.000488	0.021779	1.003163	0.956105	0.974394	0.000488	
-189.000000	0.000488	0.021985	1.003302	0.956172	0.974339	0.000488	
-188.900000	0.000488	0.022189	1.003441	0.956239	0.974283	0.000488	
-188.800000	0.000488	0.022392	1.003579	0.956306	0.974226	0.000488	
-188.700000	0.000488	0.022594	1.003717	0.956374	0.974168	0.000488	
-188.600000	0.000488	0.022793	1.003855	0.956441	0.974109	0.000488	
-188.500000	0.000488	0.022990	1.003993	0.956509	0.974049	0.000488	
-188.400000	0.000488	0.023185	1.004130	0.956578	0.973988	0.000488	
-188.300000	0.000488	0.023378	1.004267	0.956647	0.973927	0.000488	
-188.200000	0.000488	0.023568	1.004403	0.956717	0.973864	0.000488	
-188.100000	0.000488	0.023756	1.004539	0.956788	0.973801	0.000488	
-188.000000	0.000488	0.023942	1.004675	0.956859	0.973738	0.000488	
-187.900000	0.000488	0.024125	1.004810	0.956931	0.973674	0.000488	
-187.800000	0.000489	0.024306	1.004944	0.957005	0.973609	0.000488	
-187.700000	0.000489	0.024484	1.005078	0.957079	0.973544	0.000488	
-187.600000	0.000489	0.024659	1.005211	0.957154	0.973479	0.000488	
-187.500000	0.000489	0.024832	1.005343	0.957231	0.973413	0.000488	
-187.400000	0.000489	0.025002	1.005475	0.957309	0.973347	0.000488	
-187.300000	0.000489	0.025170	1.005606	0.957388	0.973281	0.000488	
-187.200000	0.000489	0.025336	1.005736	0.957468	0.973215	0.000488	
-187.100000	0.000489	0.025499	1.005865	0.957549	0.973149	0.000489	
-187.000000	0.000489	0.025660	1.005994	0.957631	0.973082	0.000489	
-186.900000	0.000489	0.025820	1.006121	0.957715	0.973016	0.000489	
-186.800000	0.000489	0.025977	1.006248	0.957799	0.972950	0.000489	
-186.700000	0.000489	0.026133	1.006374	0.957884	0.972885	0.000489	
-186.600000	0.000489	0.026288	1.006500	0.957971	0.972820	0.000489	
-186.500000	0.000489	0.026441	1.006625	0.958057	0.972755	0.000489	
-186.400000	0.000489	0.026593	1.006749	0.958145	0.972691	0.000489	
-186.300000	0.000489	0.026744	1.006874	0.958232	0.972628	0.000489	
-186.200000	0.000489	0.026895	1.006998	0.958321	0.972565	0.000489	
-186.100000	0.000489	0.027046	1.007122	0.958409	0.972504	0.000489	
-186.000000	0.000489	0.027197	1.007246	0.958498	0.972443	0.000489	
-185.900000	0.000489	0.027349	1.007370	0.958586	0.972384	0.000489	
-185.800000	0.000489	0.027501	1.007494	0.958675	0.972326	0.000489	
-185.700000	0.000489	0.027654	1.007618	0.958763	0.972269	0.000489	
-185.600000	0.000489	0.027809	1.007742	0.958851	0.972213	0.000489	
-185.500000	0.000489	0.027966	1.007866	0.958938	0.972159	0.000489	
-185.400000	0.000489	0.028125	1.007991	0.959025	0.972106	0.000489	
-185.300000	0.000489	0.028286	1.008115	0.959112	0.972055	0.000489	
-185.200000	0.000489	0.028450	1.008240	0.959197	0.972006	0.000489	
-185.100000	0.000489	0.028617	1.008365	0.959282	0.971958	0.000489	
-185.000000	0.000489	0.028787	1.008491	0.959366	0.971912	0.000489	
-184.900000	0.000489	0.028961	1.008616	0.959450	0.971868	0.000489	
-184.800000	0.000489	0.029138	1.008742	0.959532	0.971825	0.000489	
-184.700000	0.000489	0.029318	1.008868	0.959613	0.971785	0.000489	
-184.600000	0.000489	0.029501	1.008994	0.959693	0.971746	0.000489	
-184.500000	0.000489	0.029688	1.009120	0.959773	0.971709	0.000489	
-184.400000	0.000489	0.029878	1.009245	0.959851	0.971674	0.000489	
-184.300000	0.000490	0.030070	1.009371	0.959928	0.971640	0.000489	
-184.200000	0.000490	0.030265	1.009496	0.960004	0.971609	0.000489	
-184.100000	0.000490	0.030462	1.009622	0.960079	0.971579	0.000489	
-184.000000	0.000490	0.030660	1.009746	0.960154	0.971550	0.000489	
