Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	T_Zone_1 [K]	T_mittel [K]	T_BurnAdiabat [K]	p_soll [bar]	p [bar]	dQh [J/s]	dQh [J/KW]	Qh [J]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	dmL [kg/s]	dmL [kg/KW]	mL [kg]	Hu Zone [J/kg]	Hu frischGemsich [J/kg]	Phi_Delay [°KW]	Alpha [W/(m^2K)]	pSchlepp [bar]	Brennraumfläche [m^2]	Zonenmasse [kg]	ZonenKontrollmasse [kg]	 cv[J/kg]	 cp [J/kg]	 kappa [-]	 U [J]	H_Massenbruch [kg]	O_Massenbruch [kg]	N_Massenbruch [kg]	H2_Massenbruch [kg]	OH_Massenbruch [kg]	CO_Massenbruch [kg]	NO_Massenbruch [kg]	O2_Massenbruch [kg]	H2O_Massenbruch [kg]	CO2_Massenbruch [kg]	N2_Massenbruch [kg]	RON_95_Massenbruch [kg]	AGR_intern_LWA_Massenbruch [kg]	AGR_extern_LWA_Massenbruch [kg]	feuchteLuft_LWA_Massenbruch [kg]
14.0	 0.011997975929462723	 4.850543326272632E-5	 1357.052469420489	 1357.052469420489	 1941.1009514087377	 39.01167461222706	 39.01167397715007	 3833.0987837369175	 0.31937102043422483	 240.33706140216432	 19211.035117524818	 1.6006495619453183	 288.1689782593487	 0.025299910736074033	 2.1079702779789707E-6	 3.760345168200426E-4	 15377.9363337879	 1.2812785415110934	 47.83191685718438	 0.7878255918518473	 0.7809504604237296	 368.9977698495669	 2.9234128185359257E-5	 2.435766432547001E-9	 2.3619770850612962E-7	 171535.90395641528	 759404.474159528	 3.938463536522161	 1162.8419015660309	 5.1276360814038	 0.013398665823532675	 4.8567088095598926E-4	 4.8567088095598926E-4	 956.6206279574386	 1243.7292720769708	 1.3001280086679317	 72.22388652916689	 1.096676904697811E-10	 4.6765889815925275E-7	 4.3349839226291185E-14	 6.543506083377533E-9	 2.2540684419602675E-5	 3.0555721670191E-7	 0.0013205624983667254	 0.17653559584535775	 0.01762571082340433	 0.048134684015540004	 0.7523630040099896	 0.003997122253589855	 0.0	 0.0	 0.0	 
15.5	 0.012122954845394626	 5.0380486059727314E-5	 1342.5466485838772	 1342.5466485838772	 1927.8079299033839	 37.160568684995944	 37.160566752698855	 3509.3130756881037	 0.29239342924343514	 240.77565154602945	 18193.03108533979	 1.5158302017074574	 290.4427235619099	 0.023963294837393685	 1.9966044072893597E-6	 3.7902942343097666E-4	 14683.718009651686	 1.2234367724640223	 49.667072015880414	 0.7941001862514601	 0.7871124090541729	 368.9977698495669	 2.8960878278039197E-5	 2.412999447750098E-9	 2.3981720767775476E-7	 166853.4157051819	 759404.474159528	 3.9698312167612007	 1120.751815328916	 5.095627915634397	 0.013489029813749592	 4.856672441875362E-4	 4.856672441875362E-4	 954.5118027441392	 1241.6404223503484	 1.300812015923469	 63.20453374303719	 1.0959036984904846E-10	 4.6933793852060723E-7	 4.3505469348451175E-14	 6.567018352789523E-9	 2.2675424203709322E-5	 3.066541775818192E-7	 0.001330098435644194	 0.17616461089493807	 0.017753002233763686	 0.04848226936385676	 0.7523585526745593	 0.00388800830426579	 0.0	 0.0	 0.0	 
17.0	 0.012247933761326529	 5.244242334901422E-5	 1327.719497781211	 1327.719497781211	 1914.2145066901921	 35.307530616346085	 35.30752867166807	 5070.218485835647	 0.42244693993175714	 241.4093219559271	 19062.52131036943	 1.5882754988658516	 292.8251368102087	 0.025112897525696964	 2.0923884724470566E-6	 3.821680061396472E-4	 13992.302824533783	 1.1658285589340944	 51.41581485428156	 0.800675794791188	 0.7935688525423547	 368.9977698495669	 2.8668901591791148E-5	 2.388672161266984E-9	 2.4340021591965523E-7	 161946.26559328943	 759404.474159528	 4.002703713836711	 1078.0066524833117	 5.061994127926269	 0.013588400285522453	 4.8566364276638585E-4	 4.8566364276638585E-4	 952.3267396102543	 1239.4762934099213	 1.3015241952748116	 53.942490696777675	 1.0953332489390374E-10	 4.711790910837528E-7	 4.367612617790314E-14	 6.592799622741437E-9	 2.2818798414233704E-5	 3.078570558034123E-7	 0.0013400918951644142	 0.17577582528395083	 0.017886399838291923	 0.04884653153277549	 0.7523538877696698	 0.00377365914320981	 0.0	 0.0	 0.0	 
18.49999999999997	 0.012372912677258431	 5.4688955122784156E-5	 1311.88292302995	 1311.88292302995	 1899.6905621461792	 33.45522346073968	 33.45522181147371	 3503.5835078000327	 0.2919160457878289	 241.84719602460885	 16799.99523534212	 1.3997634614494667	 294.92478200238287	 0.022136340326439102	 1.84438387779869E-6	 3.849345819563453E-4	 13296.411727542089	 1.1078474156616378	 53.077585977774014	 0.8064720159695652	 0.7992589823039252	 368.9977698495669	 2.8365136656121993E-5	 2.363362686361614E-9	 2.4694525994919765E-7	 157620.73930661433	 759404.474159528	 4.031679931411716	 1034.8805023769457	 5.027060009614607	 0.013696666877029438	 4.8566007859661496E-4	 4.856600785966149E-4	 949.975972723654	 1237.1439797571472	 1.3022897581400512	 44.51512126710372	 1.0950617238192734E-10	 4.728796665572413E-7	 4.383375338333091E-14	 6.616611389476342E-9	 2.2947218554418215E-5	 3.0896809574502833E-7	 0.0013489008682611263	 0.1754331197452053	 0.01800398531447257	 0.049167619210306455	 0.7523497757780628	 0.0036728632912136575	 0.0	 0.0	 0.0	 
20.0	 0.012497891593190336	 5.711759192007833E-5	 1295.2496508865927	 1295.2496508865927	 1884.430522341223	 31.628125194835768	 31.628123801291412	 2156.3315444591863	 0.17966398587751733	 242.11669200342516	 14762.539208486947	 1.230004097785945	 296.7697881490618	 0.019455483234482138	 1.621016802384599E-6	 3.873661071599222E-4	 12606.207664027761	 1.0503401119084277	 54.65309614563665	 0.8115662764614217	 0.8042590291807156	 368.9977698495669	 2.805136766267846E-5	 2.3372196805925357E-9	 2.5045108947008645E-7	 153819.05322540304	 759404.474159528	 4.057146937561594	 991.8870953345106	 4.991127093947305	 0.013813709614248436	 4.8565655303861957E-4	 4.8565655303861957E-4	 947.4833664254908	 1234.6675921889343	 1.3031021292193075	 34.995613790425395	 1.0950448245397329E-10	 4.7444773582571345E-7	 4.3979098975424046E-14	 6.638566836803383E-9	 2.306198966703144E-5	 3.0999256956576225E-7	 0.0013566430325689753	 0.17513191637121467	 0.01810732967310334	 0.04944982173205946	 0.7523461617683134	 0.0035842742446524386	 0.0	 0.0	 0.0	 
21.5	 0.012622870509122239	 5.972564847655261E-5	 1278.1714907868081	 1278.1714907868081	 1868.7567706851833	 29.849527593462785	 29.849526367514144	 1591.3115437257547	 0.13258692776317899	 242.31557239506992	 13524.004909656856	 1.1268103151111017	 298.46000362172845	 0.01782678089950789	 1.4853145009173715E-6	 3.895940789112983E-4	 11932.693365931102	 0.9942233873479228	 56.14443122665854	 0.8162340744564048	 0.8088395866007664	 368.9977698495669	 2.7728439047474598E-5	 2.310313501758156E-9	 2.539165597227237E-7	 150335.6071863361	 759404.474159528	 4.080481990889679	 949.5016754020986	 4.954470172975604	 0.013939399086849606	 4.8565306728862395E-4	 4.85653067288624E-4	 944.8927099871362	 1232.091797061104	 1.3039488865120759	 25.448098623724455	 1.0952489049592412E-10	 4.7595625007230573E-7	 4.411892479361926E-14	 6.6596875293471375E-9	 2.3168985717356598E-5	 3.1097813817774263E-7	 0.0013637370951044008	 0.17485592585908896	 0.018202022087659277	 0.04970840098488631	 0.7523428502897467	 0.0035031009941523146	 0.0	 0.0	 0.0	 
22.99999999999997	 0.012747849425054142	 6.251024767587995E-5	 1261.1530939152108	 1261.1530939152108	 1853.1325105722276	 28.14138779803945	 28.141386607323476	 2425.3841765628003	 0.20208125673680727	 242.6186942801751	 13712.968252343444	 1.1425546042576606	 300.1738355281149	 0.01807946421227856	 1.506367891920145E-6	 3.918536307491785E-4	 11287.584075780644	 0.9404733475208534	 57.55514124793982	 0.8209680355274567	 0.8134841455830203	 368.9977698495669	 2.7396230283756355E-5	 2.282634107656434E-9	 2.573405108842084E-7	 146802.75991962297	 759404.474159528	 4.104147803798635	 908.1619038799142	 4.9173358791692445	 0.014073596638624416	 4.856496224979628E-4	 4.8564962249796284E-4	 942.2714382216502	 1229.4855976334134	 1.3048104269761405	 15.926086522242024	 1.0956940313901233E-10	 4.775628228108272E-7	 4.426784020262527E-14	 6.682180217389696E-9	 2.3279430202065857E-5	 3.120277763453469E-7	 0.0013709317600601922	 0.17457602033308878	 0.01829805638768251	 0.0499706473031455	 0.7523394918503927	 0.003420776553034954	 0.0	 0.0	 0.0	 
24.5	 0.012872828340986046	 6.546832480096786E-5	 1243.8319116619653	 1243.8319116619653	 1837.2258789115135	 26.501878284995954	 26.501877265628217	 1553.2200631040796	 0.1294131731269536	 242.81281403986554	 12219.30725047263	 1.0181038490686107	 301.70099130171786	 0.016113458127458413	 1.3425616857892466E-6	 3.938674732778623E-4	 10666.08718736855	 0.8886906759416571	 58.888177261852306	 0.8251872138504298	 0.8176228041289122	 368.9977698495669	 2.70588588314781E-5	 2.2545245620750283E-9	 2.607222977273209E-7	 143654.06723526274	 759404.474159528	 4.125240137115777	 867.9722527890357	 4.879942522019534	 0.014216154572363592	 4.8564621956614945E-4	 4.8564621956614945E-4	 939.5703184728048	 1226.7979115348999	 1.3057010075935136	 6.475629331438429	 1.09631667496363E-10	 4.790663632486293E-7	 4.4407205808551386E-14	 6.703229577589828E-9	 2.337964379783148E-5	 3.1301010327267274E-7	 0.001377344088635796	 0.17432655024259677	 0.01838364717960933	 0.05020437746443705	 0.7523364986023725	 0.00334740388917865	 0.0	 0.0	 0.0	 
26.0	 0.012997807256917949	 6.859663208279093E-5	 1226.0579109146145	 1226.0579109146145	 1820.8996543837857	 24.932611324812896	 24.93261053137751	 -205.53324835547028	 -0.017124881711619556	 242.78712671729812	 9861.471696328643	 0.8216506947335346	 302.93346734381817	 0.013006915249360687	 1.0837267783221608E-6	 3.9549306344534556E-4	 10067.004944684113	 0.8387755764451542	 60.146340626520036	 0.8285929691162925	 0.820962867790009	 368.9977698495669	 2.671899090924669E-5	 2.226207012421355E-9	 2.6406160824595296E-7	 141112.40614417056	 759404.4741595278	 4.142266041158053	 829.0538189076565	 4.842480873746274	 0.014366916369077958	 4.8564285896927494E-4	 4.85642858969275E-4	 936.7666658434447	 1224.0051029101458	 1.3066275173317334	 -2.8615207529024596	 1.097013415960907E-10	 4.803407026687567E-7	 4.452532672849776E-14	 6.721069471972138E-9	 2.346202056227472E-5	 3.138426866075257E-7	 0.0013825201916168072	 0.1741251743379579	 0.018452736275657255	 0.05039304712487517	 0.7523340824192623	 0.003288176615863817	 0.0	 0.0	 0.0	 
27.49999999999997	 0.013122786172849852	 7.189174354417205E-5	 1208.6638686751662	 1208.6638686751662	 1804.9188804603054	 23.45309737744447	 23.453096586717056	 762.7774536417473	 0.06355406616896217	 242.8824578165516	 10266.774017180078	 0.8554201911899991	 304.2165976306032	 0.013544255550499184	 1.1284975838707021E-6	 3.9718580982115164E-4	 9503.99656353833	 0.791866125021037	 61.33413981405159	 0.8321394225819266	 0.8244402066566047	 368.9977698495669	 2.63742037019171E-5	 2.197479591488528E-9	 2.6735782763318575E-7	 138465.72077816536	 759404.474159528	 4.159995317539568	 791.7503786207861	 4.805115626266883	 0.014525716921433675	 4.8563954117086767E-4	 4.8563954117086767E-4	 933.9780760567262	 1221.2278054356987	 1.3075551094215685	 -12.052643118279084	 1.0979525299893626E-10	 4.817334342913546E-7	 4.4654421990073186E-14	 6.7405660596973605E-9	 2.3549384148410914E-5	 3.14752624245759E-7	 0.0013879101741029504	 0.17391547653618764	 0.01852467937853739	 0.05058951279984115	 0.752331566398098	 0.0032265019926198033	 0.0	 0.0	 0.0	 
29.0	 0.013247765088781756	 7.535006013533716E-5	 1191.7591945495913	 1191.7591945495913	 1789.3850476934294	 22.064482594835752	 22.064481793562003	 1894.6325259418736	 0.15785941278769275	 243.11924693573312	 10872.260178333612	 0.9058688605451581	 305.5754009214209	 0.014345877067256131	 1.1952881093053496E-6	 3.9897874198510967E-4	 8977.627652391739	 0.7480094477574654	 62.456153985687784	 0.8358957741401971	 0.8281226226543265	 368.9977698495669	 2.6025579633578516E-5	 2.1684324860693774E-9	 2.706104763622898E-7	 135662.36401137747	 759404.4741595278	 4.178773907364039	 756.1459804264675	 4.767987282560109	 0.01469238278124886	 4.8563626671658486E-4	 4.8563626671658486E-4	 931.2236731661135	 1218.4853635478855	 1.3084776500634876	 -21.074568439617746	 1.0991840474201609E-10	 4.832803890982554E-7	 4.4797812893636393E-14	 6.762220827400407E-9	 2.3643621515130394E-5	 3.1576332675515646E-7	 0.0013936192153049946	 0.17369336472191457	 0.018600880282404315	 0.05079760829532703	 0.7523289014416669	 0.003161176505967281	 0.0	 0.0	 0.0	 
30.5	 0.013372744004713659	 7.896781515749008E-5	 1174.985119381346	 1174.9851193813463	 1773.9696086078934	 20.757969397581782	 20.75796868689726	 1541.4272879867003	 0.1284306076269544	 243.31189284717357	 10022.691624241555	 0.8350834226116516	 306.8280260553384	 0.01322747929699271	 1.1021040153665627E-6	 4.006318980081595E-4	 8481.264336254855	 0.7066528149846971	 63.51613320816483	 0.8393592823130545	 0.8315172912303131	 368.9977698495669	 2.567620261429835E-5	 2.139322645321941E-9	 2.738194603302727E-7	 133077.53672849326	 759404.474159528	 4.196088527234639	 722.1692811434502	 4.731214290942128	 0.014866732420870688	 4.856330358905584E-4	 4.856330358905584E-4	 928.4535359434785	 1215.7262551579095	 1.309409903773493	 -29.907922195501058	 1.1005478907520293E-10	 4.847749135476967E-7	 4.4936344241767507E-14	 6.78314095483872E-9	 2.3732104692033436E-5	 3.1673977718304514E-7	 0.0013988832179750031	 0.17348856631654808	 0.018671140276867452	 0.05098948213864505	 0.7523264442273513	 0.0031009433099897115	 0.0	 0.0	 0.0	 
31.99999999999997	 0.013497722920645562	 8.274107997001513E-5	 1158.3864026010124	 1158.3864026010124	 1758.7144084278239	 19.532028393005117	 19.532027764517473	 1186.3937448351035	 0.09884946939858827	 243.4601670512714	 9200.777407695941	 0.7666021240963912	 307.97792924148297	 0.01214511872907097	 1.0119225150823638E-6	 4.0214978178078304E-4	 8014.383662860838	 0.667752654697803	 64.51776219021154	 0.8425393831496533	 0.8346335788615727	 368.9977698495669	 2.5326975139334763E-5	 2.110225264498884E-9	 2.7698479822702105E-7	 130704.1994599324	 759404.474159528	 4.211986349439129	 689.8335266583559	 4.694895274840203	 0.015048576508221292	 4.8562984872906073E-4	 4.8562984872906073E-4	 925.6754744255733	 1212.9583203043567	 1.3103494192249787	 -38.53630157513817	 1.1020193080988027E-10	 4.86211590503813E-7	 4.506951386757235E-14	 6.803250693804693E-9	 2.381483028408867E-5	 3.176784358598159E-7	 0.0014037165184478176	 0.17330052370178148	 0.018735650835137313	 0.05116565687921808	 0.7523241880630104	 0.0030456383685965034	 0.0	 0.0	 0.0	 
33.5	 0.013622701836577466	 8.666576997620767E-5	 1142.253349330265	 1142.253349330265	 1743.8868168818444	 18.388344192547432	 18.3883435814558	 1742.5239758180505	 0.1451858383220601	 243.6779458087545	 9322.009159974976	 0.7767030660806304	 309.1429838406039	 0.012307472596462036	 1.0254497219782888E-6	 4.0368795636375047E-4	 7579.485184156925	 0.6315172277585703	 65.4650380318494	 0.8457619950296625	 0.8377909274807688	 368.9977698495669	 2.4977553155428768E-5	 2.08111167733132E-9	 2.80106465743018E-7	 128299.11397544223	 759404.4741595278	 4.228096691008441	 659.1880697077305	 4.6591112500518275	 0.015237718195266715	 4.8562670523437336E-4	 4.8562670523437346E-4	 922.9354999698093	 1210.2286081913185	 1.3112818915632858	 -46.94846319451948	 1.103741515910189E-10	 4.877344077605903E-7	 4.5210668396190234E-14	 6.824565515923062E-9	 2.3900178586755005E-5	 3.186733777098552E-7	 0.0014086144714783955	 0.17310996484444094	 0.018801023557148328	 0.051344188288477005	 0.7523219017191279	 0.0029895935979704718	 0.0	 0.0	 0.0	 
35.0	 0.013747680752509369	 9.073765088166461E-5	 1126.1708771394383	 1126.1708771394383	 1729.1062333265245	 17.316292987055455	 17.316291315983474	 716.2227107582676	 0.05967515863758498	 243.76745854671088	 7885.613962214627	 0.6570236563033768	 310.12851932505896	 0.010413017364512596	 8.67605081197913E-7	 4.0498936398554734E-4	 7169.391251456359	 0.5973484976657918	 66.36106077834809	 0.8484885591721061	 0.8404617714938826	 368.9977698495669	 2.4630597780213116E-5	 2.052203606217187E-9	 2.831847711523438E-7	 126264.22309758882	 759404.474159528	 4.241727212238097	 630.0949818257562	 4.623927754667239	 0.015433953419626088	 4.8562360526200276E-4	 4.856236052620027E-4	 920.1717411887897	 1207.473532339451	 1.312226270695392	 -55.13586336982281	 1.1054018723486859E-10	 4.890807989022468E-7	 4.5335469723393125E-14	 6.84341035129236E-9	 2.397368348560801E-5	 3.1955305308343003E-7	 0.0014127585214730918	 0.1729487364363781	 0.01885633332587971	 0.051495239834137216	 0.7523199672940127	 0.0029421753167858658	 0.0	 0.0	 0.0	 
36.49999999999997	 0.013872659668441272	 9.495234521863488E-5	 1110.5770354799765	 1110.5770354799765	 1714.7756228273922	 16.318929807192756	 16.318928186400864	 1170.1129386538087	 0.09749296439389783	 243.91369799330172	 7958.341981549655	 0.6630833023129544	 311.1231442785284	 0.010510970724711785	 8.757664843776344E-7	 4.063030137121138E-4	 6788.229042895847	 0.5655903379190566	 67.20944628522668	 0.8512407716074701	 0.8431572483632277	 368.9977698495669	 2.428487075727772E-5	 2.0233978805273003E-9	 2.862198679731348E-7	 124210.17171728324	 759404.474159528	 4.255485953301543	 602.6075527664653	 4.589396843483669	 0.01563707121899815	 4.856205485813216E-4	 4.856205485813216E-4	 917.4540767895513	 1204.764632813635	 1.31316069467964	 -63.092806992259334	 1.1072906221619184E-10	 4.904996512575491E-7	 4.546698798410563E-14	 6.863268832073357E-9	 2.4049194707879556E-5	 3.204800741833608E-7	 0.0014169415894910206	 0.17278598921717747	 0.01891216320052553	 0.05164771365481465	 0.7523180146554481	 0.002894310534066419	 0.0	 0.0	 0.0	 
38.0	 0.013997638584373176	 9.930533912872713E-5	 1095.3937312375472	 1095.3937312375472	 1700.8237663926093	 15.390633728931874	 15.390632212111802	 1292.8749978621627	 0.10772141044551664	 244.07528010897	 7726.066253902061	 0.6437302565538275	 312.08873966335915	 0.010206000627533579	 8.503565962863148E-7	 4.075785486065433E-4	 6433.191256039899	 0.5360088461083109	 68.01345955438914	 0.8539131300963386	 0.8457740538393811	 368.9977698495669	 2.3941317283929188E-5	 1.9947732534181406E-9	 2.89212027853262E-7	 122215.70043477099	 759404.474159528	 4.26884549197835	 576.6466780652455	 4.555558919262211	 0.015846854058038738	 4.856175349785584E-4	 4.856175349785584E-4	 914.7730540812587	 1202.0921209249368	 1.314087811793105	 -70.81734896035195	 1.1093378490748823E-10	 4.919363914022695E-7	 4.5600164586971733E-14	 6.883377128993434E-9	 2.4123794446796122E-5	 3.2141878497748286E-7	 0.0014210033206449601	 0.1726279619969169	 0.0189663729947451	 0.05179576477500878	 0.7523161186564218	 0.0028478341122827287	 0.0	 0.0	 0.0	 
39.5	 0.014122617500305079	 1.0379198939541336E-4	 1080.296040538077	 1080.296040538077	 1686.9527244660294	 14.52264316920648	 14.522641955178898	 224.92007946027843	 0.018740178468175443	 244.10339037667228	 6323.704222496684	 0.5268864656010903	 312.8790693617608	 0.008354972044970745	 6.961302325478677E-7	 4.086227439553651E-4	 6098.784143036406	 0.5081462871329149	 68.77567898508852	 0.8561008117635729	 0.8479158816849094	 368.9977698495669	 2.360170280588322E-5	 1.966476820550831E-9	 2.9216174308408826E-7	 120582.94892966271	 759404.474159528	 4.279782055305351	 552.0782569371918	 4.5224443883632315	 0.016063078167276628	 4.8561456406984865E-4	 4.8561456406984865E-4	 912.077977540906	 1199.404011820703	 1.31502354113896	 -78.30786918384074	 1.1111942496559223E-10	 4.93161797713126E-7	 4.571375211256946E-14	 6.90052719862535E-9	 2.418591552629793E-5	 3.222194204384671E-7	 0.0014243284094053931	 0.1724985942377937	 0.01901075068204595	 0.05191696514118094	 0.7523145665189676	 0.002809786702169575	 0.0	 0.0	 0.0	 
40.99999999999997	 0.014247596416236982	 1.0840753071675346E-4	 1065.8604965889142	 1065.8604965889142	 1673.69232536784	 13.718815144492524	 13.718813868056255	 1165.828416114403	 0.09713598107239067	 244.24909434828086	 6956.035914208118	 0.5795718851607446	 313.7484271895019	 0.009191958794540787	 7.658673636216219E-7	 4.0977154500079755E-4	 5790.207498093715	 0.48243590408835396	 69.49933284122105	 0.8585076516228269	 0.8502718791970232	 368.9977698495669	 2.3264129905612315E-5	 1.938350490468267E-9	 2.9506926881979067E-7	 118786.61351270428	 759404.4741595278	 4.291814224762603	 528.9573062076851	 4.490075139070998	 0.016285513893606274	 4.8561163548266833E-4	 4.8561163548266833E-4	 909.4649254824384	 1196.79862542419	 1.3159370877214769	 -85.56533568350767	 1.1134410936268603E-10	 4.945649564276007E-7	 4.584381641361821E-14	 6.920164497255507E-9	 2.4255417055619302E-5	 3.2313619506296216E-7	 0.0014279866338517586	 0.1723562646314183	 0.01905957392305789	 0.052050308441408205	 0.7523128588751757	 0.0027679273453264323	 0.0	 0.0	 0.0	 
42.5	 0.014372575332168886	 1.131470832076891E-4	 1051.6365527469497	 1051.6365527469497	 1660.6291597981235	 12.968968305590913	 12.968967228173039	 510.76176184196356	 0.04255630086298508	 244.31292879957533	 6011.458912279424	 0.5008704120172409	 314.4997328075278	 0.007945068356706525	 6.619773534840336E-7	 4.107645110310236E-4	 5500.697150437461	 0.45831411115425585	 70.18680400795243	 0.8605880033338003	 0.8523079500879994	 368.9977698495669	 2.2930669443662508E-5	 1.910566805774508E-9	 2.9793511902845243E-7	 117233.94000888107	 759404.474159528	 4.302214228826384	 507.11975180994034	 4.458465848196888	 0.016513926061844136	 4.85608748830332E-4	 4.85608748830332E-4	 906.8620996754164	 1194.2024256212947	 1.316851179521917	 -92.59248750120395	 1.1155646550531551E-10	 4.958258989500286E-7	 4.596069833965205E-14	 6.9378110488318894E-9	 2.4316488929436284E-5	 3.2396005258021707E-7	 0.001431148640826509	 0.17223324064098142	 0.019101774066379286	 0.05216556451909634	 0.7523113828636137	 0.0027317459448084574	 0.0	 0.0	 0.0	 
44.0	 0.01449755424810079	 1.1800566012012975E-4	 1037.9003216705232	 1037.9003216705232	 1648.016960097061	 12.27279467080831	 12.272793624970195	 820.8050054660844	 0.06838887984975416	 244.41551211935	 6052.696089153245	 0.5043062637917625	 315.25619220321545	 0.008000837852096201	 6.666240275346143E-7	 4.117644470723255E-4	 5231.891083687161	 0.4359173839420083	 70.84068008386545	 0.8626829578348247	 0.8543579879405211	 368.9977698495669	 2.2600543453965542E-5	 1.8830609468989923E-9	 3.007597104488009E-7	 115670.35409521162	 759404.4741595278	 4.3126872345249705	 486.5521534035521	 4.427625126154946	 0.016748074346781033	 4.856059036479128E-4	 4.8560590364791286E-4	 904.3176787897128	 1191.6646774515937	 1.317750062175551	 -99.39244645088795	 1.1178907810612794E-10	 4.971447556414638E-7	 4.6082948771634225E-14	 6.956267669174859E-9	 2.437899310745467E-5	 3.248217512380121E-7	 0.0014343328691376197	 0.17210935149218984	 0.019144270271952864	 0.05228163061311675	 0.7523098964792247	 0.0026953102466607632	 0.0	 0.0	 0.0	 
45.49999999999997	 0.014622533164032692	 1.2297817576790282E-4	 1024.4227152740768	 1024.4227152740768	 1635.645645186492	 11.623800823211058	 11.623799924275811	 334.8636035630798	 0.027900593438909577	 244.45736300950836	 5314.822524772381	 0.4428271716776759	 315.92043296073194	 0.007026558397933549	 5.854477675372978E-7	 4.126426187236315E-4	 4979.9589212093015	 0.41492657823876633	 71.4630699512236	 0.8645228051626399	 0.8561581092740113	 368.9977698495669	 2.22747642613141E-5	 1.855917260011827E-9	 3.0354358633881865E-7	 114297.1593645018	 759404.474159528	 4.3218849195053926	 467.14125265623096	 4.397556513328389	 0.016987713655107445	 4.8560309945417095E-4	 4.8560309945417084E-4	 901.7948554213124	 1189.1477144168186	 1.3186454849104865	 -105.96935496127254	 1.120102525569712E-10	 4.983465587099355E-7	 4.619434918508629E-14	 6.973085821115167E-9	 2.4434764520746603E-5	 3.256069725348229E-7	 0.0014371293660810371	 0.1720005473330912	 0.019181591435251246	 0.05238356381674416	 0.7523085910862087	 0.0026633111594293996	 0.0	 0.0	 0.0	 
47.0	 0.014747512079964597	 1.2805945364242286E-4	 1011.7054085026754	 1011.7054085026754	 1623.9755688070466	 11.024212406735082	 11.0242113873461	 1613.290686997635	 0.13441821409600002	 244.65899033065233	 6362.041822238681	 0.5300807267045475	 316.71555405078874	 0.008412280299616147	 7.009051149075555E-7	 4.136939763959928E-4	 4748.751135241046	 0.3956625126085475	 72.05656372013642	 0.8667254925315562	 0.8583129219992506	 368.9977698495669	 2.1951840671588055E-5	 1.829011499896627E-9	 3.062871035886636E-7	 112653.1376202031	 759404.4741595278	 4.332896498685555	 448.91361917665165	 4.368259341753512	 0.0172325945165301	 4.856003358004497E-4	 4.856003358004497E-4	 899.3827374456088	 1186.7426127232588	 1.3195078839224759	 -112.32896460774015	 1.1229567656374173E-10	 4.998378588993279E-7	 4.6332584573926284E-14	 6.9939547812002734E-9	 2.4502579459805463E-5	 3.265813444276089E-7	 0.0014404773977056671	 0.1718702838265374	 0.019226272681474466	 0.052505600677572026	 0.752307028239122	 0.002625001072628546	 0.0	 0.0	 0.0	 
48.5	 0.0148724909958965	 1.3324423470372084E-4	 999.0471088971702	 999.0471088971702	 1612.3634303985323	 10.462815739000527	 10.462814943534983	 469.5701560972657	 0.039124246042007274	 244.7176766997153	 4999.500583556703	 0.41655477542255664	 317.34038621392256	 0.006611599851028048	 5.508737213046794E-7	 4.145202869779498E-4	 4529.930427459437	 0.3774305293805494	 72.62270951420724	 0.8684566863293725	 0.8600062443285117	 368.9977698495669	 2.1634136672137674E-5	 1.8025406322709346E-9	 3.0899091453707E-7	 111361.01710883564	 759404.474159528	 4.34155100765032	 431.6747294954897	 4.339729476377091	 0.01748246348333964	 4.855976121771074E-4	 4.855976121771074E-4	 896.9685411225777	 1184.3339309713772	 1.3203739893588184	 -118.47679249030226	 1.1253655361623007E-10	 5.010514843901266E-7	 4.644508120109515E-14	 7.010937668941465E-9	 2.4556694219096722E-5	 3.273742934027422E-7	 0.0014431087851073318	 0.17176790266361444	 0.01926138952323882	 0.052601515651994855	 0.7523057999185455	 0.0025948912139812925	 0.0	 0.0	 0.0	 
49.99999999999997	 0.014997469911828402	 1.3852718583022387E-4	 986.9771055833709	 986.9771055833709	 1601.2943968271156	 9.942369313371238	 9.942368475946939	 1181.1882721131378	 0.09841575317345204	 244.86530032947547	 5508.862507227373	 0.45899444278078944	 318.02887787809374	 0.007286205351212127	 6.070813640344832E-7	 4.154309090240015E-4	 4327.674235114235	 0.3605786896073374	 73.16357754861825	 0.8703645201060451	 0.8618720866734447	 368.9977698495669	 2.131984861134876E-5	 1.7763543781857756E-9	 3.116554461043487E-7	 109937.04407994889	 759404.474159528	 4.351088567537793	 415.4588688837575	 4.311959949728124	 0.017737063537628942	 4.8559492805676707E-4	 4.8559492805676707E-4	 894.6801254918487	 1182.0515927667977	 1.3212002358015578	 -124.41815272305669	 1.1282062396742549E-10	 5.024350699486451E-7	 4.657333240677825E-14	 7.030298513259395E-9	 2.4617224798438445E-5	 3.282782912962325E-7	 0.0014460086870492744	 0.17165507369349403	 0.019300089342198186	 0.05270721810891358	 0.7523044462565108	 0.002561708830508799	 0.0	 0.0	 0.0	 
