[KW]	[sec]	[bar]	[br]		Drehzahl [1/min]	
					1275	
-320	-18.30065359	4.1525	401
-319.9	-18.2875817	4.1451	402
-319.8	-18.2745098	4.1376	403
-319.7	-18.26143791	4.1338	404
-319.6	-18.24836601	4.1366	405
-319.5	-18.23529412	4.1415	406
-319.4	-18.22222222	4.1469	407
-319.3	-18.20915033	4.1463	408
-319.2	-18.19607843	4.1389	409
-319.1	-18.18300654	4.1269	410
-319	-18.16993464	4.1174	411
-318.9	-18.15686275	4.1074	412
-318.8	-18.14379085	4.103	413
-318.7	-18.13071895	4.1016	414
-318.6	-18.11764706	4.0909	415
-318.5	-18.10457516	4.0804	416
-318.4	-18.09150327	4.0979	417
-318.3	-18.07843137	4.1409	418
-318.2	-18.06535948	4.1355	419
-318.1	-18.05228758	4.1067	420
-318	-18.03921569	4.0679	421
-317.9	-18.02614379	4.035	422
-317.8	-18.0130719	4.028	423
-317.7	-18	4.0275	424
-317.6	-17.9869281	4.0253	425
-317.5	-17.97385621	4.0439	426
-317.4	-17.96078431	4.0672	427
-317.3	-17.94771242	4.0771	428
-317.2	-17.93464052	4.0713	429
-317.1	-17.92156863	4.0545	430
-317	-17.90849673	4.0219	431
-316.9	-17.89542484	4.0085	432
-316.8	-17.88235294	4.0123	433
-316.7	-17.86928105	4.0219	434
-316.6	-17.85620915	4.0324	435
-316.5	-17.84313725	4.0378	436
-316.4	-17.83006536	4.0387	437
-316.3	-17.81699346	4.0314	438
-316.2	-17.80392157	4.0218	439
-316.1	-17.79084967	4.0079	440
-316	-17.77777778	4.0086	441
-315.9	-17.76470588	4.0126	442
-315.8	-17.75163399	4.0261	443
-315.7	-17.73856209	4.0312	444
-315.6	-17.7254902	4.0205	445
-315.5	-17.7124183	4.007	446
-315.4	-17.69934641	3.996	447
-315.3	-17.68627451	3.9966	448
-315.2	-17.67320261	4.0054	449
-315.1	-17.66013072	4.0057	450
-315	-17.64705882	3.9956	451
-314.9	-17.63398693	3.9957	452
-314.8	-17.62091503	3.9973	453
-314.7	-17.60784314	4.0013	454
-314.6	-17.59477124	4.0016	455
-314.5	-17.58169935	3.9897	456
-314.4	-17.56862745	3.9792	457
-314.3	-17.55555556	3.981	458
-314.2	-17.54248366	3.9819	459
-314.1	-17.52941176	3.9821	460
-314	-17.51633987	3.9907	461
-313.9	-17.50326797	3.9922	462
-313.8	-17.49019608	3.9852	463
-313.7	-17.47712418	3.9799	464
-313.6	-17.46405229	3.9737	465
-313.5	-17.45098039	3.9676	466
-313.4	-17.4379085	3.963	467
-313.3	-17.4248366	3.9669	468
-313.2	-17.41176471	3.9745	469
-313.1	-17.39869281	3.978	470
-313	-17.38562092	3.9739	471
-312.9	-17.37254902	3.9759	472
-312.8	-17.35947712	3.9699	473
-312.7	-17.34640523	3.959	474
-312.6	-17.33333333	3.9576	475
-312.5	-17.32026144	3.9605	476
-312.4	-17.30718954	3.9655	477
-312.3	-17.29411765	3.9717	478
-312.2	-17.28104575	3.9674	479
-312.1	-17.26797386	3.9627	480
-312	-17.25490196	3.9713	481
-311.9	-17.24183007	3.9716	482
-311.8	-17.22875817	3.9667	483
-311.7	-17.21568627	3.9655	484
-311.6	-17.20261438	3.9587	485
-311.5	-17.18954248	3.9576	486
-311.4	-17.17647059	3.9575	487
-311.3	-17.16339869	3.9567	488
-311.2	-17.1503268	3.9578	489
-311.1	-17.1372549	3.9571	490
-311	-17.12418301	3.956	491
-310.9	-17.11111111	3.9518	492
-310.8	-17.09803922	3.9509	493
-310.7	-17.08496732	3.9557	494
-310.6	-17.07189542	3.9577	495
-310.5	-17.05882353	3.9603	496
-310.4	-17.04575163	3.9626	497
-310.3	-17.03267974	3.9567	498
-310.2	-17.01960784	3.9558	499
-310.1	-17.00653595	3.9506	500
-310	-16.99346405	3.9483	501
-309.9	-16.98039216	3.9478	502
-309.8	-16.96732026	3.9513	503
-309.7	-16.95424837	3.9523	504
-309.6	-16.94117647	3.9503	505
-309.5	-16.92810458	3.9545	506
-309.4	-16.91503268	3.9536	507
-309.3	-16.90196078	3.951	508
-309.2	-16.88888889	3.9504	509
-309.1	-16.87581699	3.9465	510
-309	-16.8627451	3.9422	511
-308.9	-16.8496732	3.9458	512
-308.8	-16.83660131	3.9449	513
-308.7	-16.82352941	3.9461	514
-308.6	-16.81045752	3.9465	515
-308.5	-16.79738562	3.9449	516
-308.4	-16.78431373	3.9484	517
-308.3	-16.77124183	3.9483	518
-308.2	-16.75816993	3.9474	519
-308.1	-16.74509804	3.9484	520
-308	-16.73202614	3.9527	521
-307.9	-16.71895425	3.9494	522
-307.8	-16.70588235	3.9504	523
-307.7	-16.69281046	3.9478	524
-307.6	-16.67973856	3.9478	525
-307.5	-16.66666667	3.9474	526
-307.4	-16.65359477	3.9508	527
-307.3	-16.64052288	3.9543	528
-307.2	-16.62745098	3.9489	529
-307.1	-16.61437908	3.9474	530
-307	-16.60130719	3.9492	531
-306.9	-16.58823529	3.951	532
-306.8	-16.5751634	3.9504	533
-306.7	-16.5620915	3.9517	534
-306.6	-16.54901961	3.9484	535
